Time,Cyl[1].WP_Time,Cyl[2].WP_Time,Cyl[3].WP_Time,Cyl[4].WP_Time,Cyl[5].WP_Time,Cyl[6].WP_Time,Cyl[7].WP_Time,Cyl[8].WP_Time,Cyl[9].WP_Time,Cyl[10].WP_Time,Cyl[11].WP_Time,Cyl[12].WP_Time,Cyl[13].WP_Time,Cyl[14].WP_Time,Cyl[15].WP_Time,Cyl[16].WP_Time,Cyl[17].WP_Time,Cyl[18].WP_Time,Cyl[19].WP_Time,Cyl[20].WP_Time,Cyl[21].WP_Time,Cyl[22].WP_Time,Cyl[23].WP_Time,Cyl[24].WP_Time,Cyl[25].WP_Time,Cyl[26].WP_Time,Cyl[27].WP_Time,Cyl[28].WP_Time,Cyl[29].WP_Time,Cyl[30].WP_Time,Cyl[31].WP_Time,Cyl[32].WP_Time,Cyl[33].WP_Time,Cyl[34].WP_Time,Cyl[35].WP_Time,Cyl[36].WP_Time,Cyl[37].WP_Time,Cyl[38].WP_Time,Cyl[39].WP_Time,Cyl[40].WP_Time,Cyl[41].WP_Time,Cyl[42].WP_Time,Cyl[43].WP_Time,Cyl[44].WP_Time,Cyl[45].WP_Time,Cyl[46].WP_Time,Cyl[47].WP_Time,Cyl[48].WP_Time,Cyl[49].WP_Time,Cyl[50].WP_Time,Cyl[1].HP_Time,Cyl[2].HP_Time,Cyl[3].HP_Time,Cyl[4].HP_Time,Cyl[5].HP_Time,Cyl[6].HP_Time,Cyl[7].HP_Time,Cyl[8].HP_Time,Cyl[9].HP_Time,Cyl[10].HP_Time,Cyl[11].HP_Time,Cyl[12].HP_Time,Cyl[13].HP_Time,Cyl[14].HP_Time,Cyl[15].HP_Time,Cyl[16].HP_Time,Cyl[17].HP_Time,Cyl[18].HP_Time,Cyl[19].HP_Time,Cyl[20].HP_Time,Cyl[21].HP_Time,Cyl[22].HP_Time,Cyl[23].HP_Time,Cyl[24].HP_Time,Cyl[25].HP_Time,Cyl[26].HP_Time,Cyl[27].HP_Time,Cyl[28].HP_Time,Cyl[29].HP_Time,Cyl[30].HP_Time,Cyl[31].HP_Time,Cyl[32].HP_Time,Cyl[33].HP_Time,Cyl[34].HP_Time,Cyl[35].HP_Time,Cyl[36].HP_Time,Cyl[37].HP_Time,Cyl[38].HP_Time,Cyl[39].HP_Time,Cyl[40].HP_Time,Cyl[41].HP_Time,Cyl[42].HP_Time,Cyl[43].HP_Time,Cyl[44].HP_Time,Cyl[45].HP_Time,Cyl[46].HP_Time,Cyl[47].HP_Time,Cyl[48].HP_Time,Cyl[49].HP_Time,Cyl[50].HP_Time,Vac[1]_Time,Vac[2]_Time,Vac[3]_Time,Vac[4]_Time,Vac[5]_Time,Vac[6]_Time,Vac[7]_Time,Vac[8]_Time,Vac[9]_Time,Vac[10]_Time
00:50:18 405,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
01:50:18 280,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
02:50:18 287,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
03:50:18 238,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
04:50:18 209,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
05:50:18 104,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
06:50:18 034,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
07:50:18 024,0.62923,0.9172601,0.61675,0.4041902,0.18743,0.8153799,0.15375,0.84212,0.4241101,0.2337801,0.68876,0.12658,0.61003,,0.09969995,0.09867003,0.6670299,0.73532,0.1369,0.10782001,0.67487,0.2939101,0.5923701,0.4101299,0.10000002,0.6474199,0.135,0.123,0.43,0.314,0,1.14218,0.9116596,0.628,0.10776997,0.1460301,0.9072202,1.05278,0.6780904,0.14285,0.14152,1.46069,0.286,0.9831501,,0.11943,0.12201002,0.5616501,0.5270899,0.18367,0.13149,0.31962,0.16676,0.7633099,0.38492,0.43499,0.9352502,0.17,0.108,0.526,0.371,0.236,0.338,,0.0,0.0,0.0,0.0,0.5381699,,0.2875301,,,
08:50:17 949,0.6292599,0.9181701,0.6168,0.4043402,0.1874899,0.8162799,0.20712,0.8430999,0.4243301,0.2336201,0.69062,0.12654,0.6101899,,0.09969995,0.09860998,0.6670399,0.73536,0.13693,0.10779002,0.6751601,0.29397,0.5925102,0.4101299,0.10012001,0.6474899,0.135,0.123,0.43,1.14236,0.9117197,0.628,0.10776997,0.1459701,0.9066402,1.05279,0.6782602,0.14286,0.14163,1.45895,0.286,0.9830601,,0.11947002,0.12225001,0.56192,0.5273099,0.18392,0.13164,0.31959,0.16673,0.7633699,0.38575,0.4352101,0.9374703,0.17,0.108,0.526,0.371,0.236,0.3,0.0,0.0,0.0,0.0,0.53821,,0.5407699,,,
09:50:17 841,0.6292599,0.9181701,0.6168,0.4043402,0.1874899,0.8162799,0.20712,0.8430999,0.4243301,0.2336201,0.69062,0.12654,0.6101899,,0.09969995,0.09860998,0.6670399,0.73536,0.13693,0.10779002,0.6751601,0.29397,0.5925102,0.4101299,0.10012001,0.6474899,0.135,0.123,0.43,1.14236,0.9117197,0.628,0.10776997,0.1459701,0.9066402,1.05279,0.6782602,0.14286,0.14163,1.45895,0.286,0.9830601,,0.11947002,0.12225001,0.56192,0.5273099,0.18392,0.13164,0.31959,0.16673,0.7633699,0.38575,0.4352101,0.9374703,0.17,0.108,0.526,0.371,0.236,0.3,0.0,0.0,0.0,0.0,0.53821,,0.5407699,,,
