Time,Cyl[1].WP_Time,Cyl[2].WP_Time,Cyl[3].WP_Time,Cyl[4].WP_Time,Cyl[5].WP_Time,Cyl[6].WP_Time,Cyl[7].WP_Time,Cyl[8].WP_Time,Cyl[9].WP_Time,Cyl[10].WP_Time,Cyl[11].WP_Time,Cyl[12].WP_Time,Cyl[13].WP_Time,Cyl[14].WP_Time,Cyl[15].WP_Time,Cyl[16].WP_Time,Cyl[17].WP_Time,Cyl[18].WP_Time,Cyl[19].WP_Time,Cyl[20].WP_Time,Cyl[21].WP_Time,Cyl[22].WP_Time,Cyl[23].WP_Time,Cyl[24].WP_Time,Cyl[25].WP_Time,Cyl[26].WP_Time,Cyl[27].WP_Time,Cyl[28].WP_Time,Cyl[29].WP_Time,Cyl[30].WP_Time,Cyl[31].WP_Time,Cyl[32].WP_Time,Cyl[33].WP_Time,Cyl[34].WP_Time,Cyl[35].WP_Time,Cyl[36].WP_Time,Cyl[37].WP_Time,Cyl[38].WP_Time,Cyl[39].WP_Time,Cyl[40].WP_Time,Cyl[41].WP_Time,Cyl[42].WP_Time,Cyl[43].WP_Time,Cyl[44].WP_Time,Cyl[45].WP_Time,Cyl[46].WP_Time,Cyl[47].WP_Time,Cyl[48].WP_Time,Cyl[49].WP_Time,Cyl[50].WP_Time,Cyl[1].HP_Time,Cyl[2].HP_Time,Cyl[3].HP_Time,Cyl[4].HP_Time,Cyl[5].HP_Time,Cyl[6].HP_Time,Cyl[7].HP_Time,Cyl[8].HP_Time,Cyl[9].HP_Time,Cyl[10].HP_Time,Cyl[11].HP_Time,Cyl[12].HP_Time,Cyl[13].HP_Time,Cyl[14].HP_Time,Cyl[15].HP_Time,Cyl[16].HP_Time,Cyl[17].HP_Time,Cyl[18].HP_Time,Cyl[19].HP_Time,Cyl[20].HP_Time,Cyl[21].HP_Time,Cyl[22].HP_Time,Cyl[23].HP_Time,Cyl[24].HP_Time,Cyl[25].HP_Time,Cyl[26].HP_Time,Cyl[27].HP_Time,Cyl[28].HP_Time,Cyl[29].HP_Time,Cyl[30].HP_Time,Cyl[31].HP_Time,Cyl[32].HP_Time,Cyl[33].HP_Time,Cyl[34].HP_Time,Cyl[35].HP_Time,Cyl[36].HP_Time,Cyl[37].HP_Time,Cyl[38].HP_Time,Cyl[39].HP_Time,Cyl[40].HP_Time,Cyl[41].HP_Time,Cyl[42].HP_Time,Cyl[43].HP_Time,Cyl[44].HP_Time,Cyl[45].HP_Time,Cyl[46].HP_Time,Cyl[47].HP_Time,Cyl[48].HP_Time,Cyl[49].HP_Time,Cyl[50].HP_Time,Vac[1]_Time,Vac[2]_Time,Vac[3]_Time,Vac[4]_Time,Vac[5]_Time,Vac[6]_Time,Vac[7]_Time,Vac[8]_Time,Vac[9]_Time,Vac[10]_Time
00:50:22 479,0.6290701,0.91333,0.61649,0.40415,0.18615,0.8130899,0.15389,0.8856301,0.42176,0.2320901,0.6906101,0.12676,0.60879,,0.09526999,0.09659999,0.6665699,0.7348899,0.1373,0.10649,0.6680399,0.2936401,0.5920002,0.41005,0.09899998,0.6458501,0.133,0.123,0.432,0.314,0,1.14136,0.90962,0.628,0.10715998,0.1454501,0.8968801,1.0513,0.6912202,0.14121,0.13912,1.44634,0.288,0.9745198,,0.11846999,0.12079,0.5616601,0.52896,0.18346,0.13089,0.3196499,0.16661,0.7660901,0.38401,0.48003,0.92357,0.202,0.181,0.526,0.376,0.243,0.433,0.62,0.0,0.0,0.0,0.0,0.30084,,0.2856901,,,
01:50:22 404,0.62925,0.9137398,0.61649,0.4040701,0.18637,0.8134899,0.15375,0.8809403,0.42169,0.23311,0.6934799,0.12669,0.60901,,0.09554004,0.09657002,0.6665999,0.7346902,0.13725,0.10630998,0.67039,0.2934401,0.5920502,0.4101201,0.09882998,0.6460001,0.133,0.123,0.432,0.3,1.14166,0.90942,0.628,0.10703999,0.14543,0.89641,1.05146,0.6905902,0.14132,0.13979,1.44245,0.288,0.9744499,,0.11810002,0.12068,0.5617001,0.52966,0.18349,0.13107,0.3196799,0.16653,0.76661,0.3849401,0.48019,0.92601,0.202,0.181,0.526,0.376,0.243,0.433,0.627,0,0.0,0.0,0.0,0.0,0.3003,,0.28575,,,
02:50:22 320,0.6289599,0.9138796,0.6160798,0.4042199,0.18622,0.8109302,0.15376,0.86882,0.42159,0.23255,0.6899802,0.12714,0.6088201,,0.09587004,0.09627002,0.6664101,0.7341799,0.13718,0.10612996,0.6733799,0.29316,0.5924103,0.4101001,0.09868002,0.64567,0.131,0.123,0.401,0,1.14153,0.9100699,0.628,0.10690998,0.14567,0.8967598,1.05209,0.6882099,0.14112,0.13992,1.43797,0.288,0.9753501,,0.11856005,0.12081001,0.56143,0.5293399,0.1837,0.13105,0.3196199,0.16656,0.7675901,0.3866301,0.4802102,0.92736,0.168,0.097,0.503,0.377,0.242,0.3,0.0,0.0,0.0,0.0,0.30109,,0.28553,,,
03:50:22 229,0.6289299,0.9138796,0.6160798,0.4042199,0.1862699,0.8109302,0.15376,0.86882,0.42159,0.23243,0.6899802,0.12714,0.6088601,,0.09583002,0.09638,0.66638,0.7341799,0.13718,0.10612996,0.6733799,0.2932,0.5923803,0.4101001,0.09862001,0.64567,0.131,0.123,0.401,0.309,1.14134,0.9100699,0.628,0.10690998,0.14563,0.8967598,1.05209,0.6882099,0.14112,0.13988,1.43797,0.288,0.9757802,,0.11897003,0.12096002,0.56113,0.5293399,0.1837,0.13105,0.3196199,0.1666,0.7675202,0.3866301,0.4801502,0.92736,0.168,0.097,0.503,0.366,0.234,0.32,0.0,0.0,0.0,0.0,0.30109,,0.28553,,,
04:50:22 354,0.62881,0.9142296,0.6160999,0.4042799,0.18622,0.8112201,0.15376,0.8682899,0.42168,0.23249,0.6909202,0.12724,0.6089901,,0.09575002,0.09619001,0.66638,0.7341699,0.13719,0.10611995,0.67371,0.29312,0.5923803,0.41007,0.09861002,0.6456,0.131,0.123,0.401,0.309,0.,1.14135,0.91006,0.628,0.10686998,0.14568,0.8968599,1.05206,0.6882201,0.14112,0.14005,1.43804,0.288,0.9756901,,0.11932002,0.12096,0.56102,0.5295099,0.18379,0.13118,0.3196199,0.16658,0.7675601,0.3872101,0.4803202,0.92888,0.168,0.097,0.503,0.366,0.234,0.327,0,0.0,0.0,0.0,0.0,0.30111,,0.2855901,,,
05:50:22 131,0.62881,0.9142296,0.6160999,0.4042799,0.18622,0.8112201,0.15376,0.8682899,0.42168,0.23249,0.6909202,0.12724,0.6089901,,0.09575002,0.09619001,0.66638,0.7341699,0.13719,0.10611995,0.67371,0.29312,0.5923803,0.41007,0.09861002,0.6456,0.131,0.123,0.401,0.309,0.,1.14135,0.91006,0.628,0.10686998,0.14568,0.8968599,1.05206,0.6882201,0.14112,0.14005,1.43804,0.288,0.9756901,,0.11932002,0.12096,0.56102,0.5295099,0.18379,0.13118,0.3196199,0.16658,0.7675601,0.3872101,0.4803202,0.92888,0.168,0.097,0.503,0.366,0.234,0.327,0,0.0,0.0,0.0,0.0,0.30111,,0.2855901,,,
06:50:22 058,0.62892,0.9139799,0.6159799,0.4045299,0.18751,1.33583,0.15382,0.8618399,0.4217898,0.23347,0.68847,0.12779,0.6091902,,0.09622999,0.09659001,0.66626,0.73443,0.13715,0.10630001,0.67869,0.29264,0.5924001,0.41013,0.09853002,0.64533,0.131,0.123,0.401,0.309,0.405,1.1412,0.91022,0.628,0.10701999,0.14608,0.8968999,1.05097,0.6876101,0.14108,0.14099,1.43167,0.288,0.9752601,,0.11960001,0.12095001,0.5601599,0.52984,0.18414,0.13097,0.31969,0.16661,0.76693,0.38836,0.47108,0.9294899,0.168,0.097,0.503,0.366,0.234,0.327,0.601,0.0,0.0,0.0,0.0,0.30178,,0.28553,,,
07:50:22 076,0.6289299,0.9118202,0.6160701,0.4045501,0.18772,1.33468,0.15404,0.8580498,0.42257,0.23353,0.6835003,0.12858,0.6089002,,0.09726001,0.09708003,0.6657601,0.73435,0.13713,0.10645998,0.68396,0.2918301,0.5923801,0.4103101,0.09892,0.64518,0.131,0.123,0.401,0.309,,1.14122,0.9108999,0.628,0.10703999,0.1458701,0.89654,1.04888,0.68796,0.14129,0.14043,1.4276,0.288,0.9749599,,0.11909002,0.12177005,0.5589599,0.5301199,0.18381,0.1315,0.3201301,0.16656,0.76673,0.3876998,0.4398902,0.92819,0.168,0.097,0.503,0.366,0.234,0.327,,0.0,0.0,0.0,0.0,0.30235,,0.28475,,,
08:50:22 022,0.6290799,0.9121802,0.6161001,0.4047701,0.1878,1.33505,0.34377,0.85866,0.4228,0.23357,0.6830403,0.12913,0.6090601,,0.09714,0.09713003,0.66574,0.7343199,0.13721,0.10653996,0.6843301,0.2919001,0.5922901,0.4102801,0.09905999,0.6451299,0.135,0.123,0.43,0.314,0,1.14147,0.9113299,0.628,0.10706999,0.14594,0.89656,1.04924,0.68786,0.14122,0.14041,1.42909,0.288,0.9750099,,0.11924004,0.12191004,0.5592499,0.5304699,0.18389,0.13163,0.3201001,0.16649,0.76646,0.3882298,0.4393203,0.9295099,0.17,0.108,0.526,0.371,0.236,0.338,0.0,0.0,0.0,0.0,0.30238,,0.7918504,,,
09:50:21 946,0.6292299,0.9121802,0.6161001,0.4047701,0.1878001,1.33505,0.34377,0.85866,0.4228,0.23364,0.6830403,0.12913,0.6090601,,0.09707001,0.09719001,0.66574,0.7343199,0.13721,0.10653996,0.6843301,0.2919001,0.5922901,0.4102801,0.09905999,0.6451299,0.135,0.123,0.43,0,1.14166,0.9113299,0.628,0.10706999,0.14597,0.89656,1.04924,0.68786,0.14122,0.14069,1.42856,0.288,0.9750099,,0.11918004,0.12187003,0.5592499,0.5304699,0.18389,0.13163,0.3201001,0.16649,0.76646,0.3882298,0.4393203,0.9295099,0.17,0.108,0.526,0.371,0.236,0.338,0.0,0.0,0.0,0.0,0.30238,,0.7918504,,,
