Angle,Torque
1.62,0.13265
1.62,0.13405
1.62,0.13525
1.62,0.1366
1.62,0.13835
1.62,0.14035
1.62,0.1424
1.62,0.14435
1.62,0.14605
1.62,0.1475
1.62,0.14885
1.62,0.1502
1.62,0.15155
1.62,0.15285
1.62,0.154
1.62,0.155
1.62,0.156
1.62,0.15715
1.62,0.1584
1.62,0.1596
1.62,0.16065
1.62,0.16155
1.62,0.16235
1.62,0.16305
1.62,0.1636
1.62,0.164
1.62,0.1643
1.62,0.16465
1.62,0.16505
1.62,0.16545
1.62,0.1659
1.62,0.16645
1.62,0.1669
1.62,0.167
1.62,0.167
1.62,0.16705
1.62,0.16745
1.62,0.16815
1.62,0.16885
1.62,0.1695
1.62,0.17005
1.62,0.1705
1.62,0.17085
1.62,0.1714
1.62,0.17225
1.62,0.17335
1.62,0.1745
1.62,0.1756
1.62,0.1765
1.62,0.17725
1.62,0.17785
1.62,0.1785
1.62,0.1792
1.62,0.1798
1.62,0.1804
1.62,0.181
1.62,0.1815
1.62,0.1819
1.62,0.18215
1.62,0.1823
1.62,0.1824
1.62,0.18245
1.62,0.18245
1.62,0.18245
1.62,0.18245
1.62,0.18245
1.62,0.18255
2.16,0.1827
2.16,0.18295
2.16,0.18325
2.16,0.1837
2.16,0.1842
2.16,0.18455
2.16,0.18475
2.16,0.18485
2.7,0.18485
2.7,0.18495
2.7,0.1851
2.7,0.1854
2.7,0.18565
2.7,0.1858
2.7,0.18605
2.7,0.1862
3.24,0.18625
3.24,0.18615
3.24,0.186
3.24,0.18595
3.24,0.186
3.78,0.1861
3.78,0.1863
3.78,0.18655
3.78,0.18695
3.78,0.1875
4.32,0.18825
4.32,0.18895
4.32,0.18965
4.32,0.19035
4.32,0.19095
4.32,0.19145
4.32,0.19195
4.32,0.19265
4.32,0.1933
4.86,0.1937
4.86,0.19385
4.86,0.1942
4.86,0.1943
5.4,0.1942
5.4,0.19365
5.4,0.19315
5.4,0.19295
5.4,0.1931
5.94,0.1941
5.94,0.19545
5.94,0.19665
5.94,0.1974
5.94,0.19775
5.94,0.19795
6.48,0.1979
6.48,0.1972
6.48,0.1963
6.48,0.1955
7.02,0.1949
7.02,0.19485
7.02,0.1953
7.02,0.1963
7.02,0.1972
7.56,0.1979
7.56,0.19845
7.56,0.1989
7.56,0.1993
7.56,0.1998
7.56,0.2003
8.1,0.20085
8.1,0.20145
8.1,0.20205
8.1,0.20275
8.1,0.20355
8.64,0.20435
8.64,0.20495
8.64,0.20525
8.64,0.2053
8.64,0.20535
8.64,0.2054
9.18,0.2053
9.18,0.20525
9.18,0.2054
9.18,0.20555
9.18,0.2059
9.72,0.20665
9.72,0.20765
9.72,0.20875
9.72,0.20985
9.72,0.2109
9.72,0.2122
9.72,0.2136
9.72,0.2148
10.26,0.2158
10.26,0.2167
10.26,0.21755
10.26,0.218
10.26,0.2181
10.26,0.21795
10.8,0.21795
10.8,0.2185
10.8,0.21965
10.8,0.2208
10.8,0.22165
10.8,0.22215
11.34,0.2223
11.34,0.2223
11.34,0.22225
11.34,0.22215
11.34,0.22185
11.88,0.2214
11.88,0.221
11.88,0.2207
11.88,0.2211
12.42,0.2222
12.42,0.2238
12.42,0.2254
12.42,0.2267
12.42,0.2276
12.42,0.22835
12.42,0.229
12.96,0.22945
12.96,0.22965
12.96,0.22975
12.96,0.22995
12.96,0.2301
12.96,0.23005
13.5,0.22985
13.5,0.2298
13.5,0.23015
13.5,0.23035
14.04,0.2303
14.04,0.23015
14.04,0.2303
14.04,0.23065
14.58,0.2312
14.58,0.2318
14.58,0.23225
14.58,0.23255
15.12,0.23285
15.12,0.23325
15.12,0.2336
15.12,0.234
15.12,0.2344
15.66,0.2346
15.66,0.2346
15.66,0.23445
15.66,0.2343
16.2,0.2345
16.2,0.23525
16.2,0.2365
16.2,0.23785
16.2,0.23875
16.74,0.23905
16.74,0.239
16.74,0.2387
16.74,0.23825
17.28,0.2376
17.28,0.2369
17.28,0.23665
17.28,0.2374
17.82,0.23875
17.82,0.2406
17.82,0.24265
17.82,0.24475
17.82,0.2467
17.82,0.2483
17.82,0.24965
17.82,0.2507
17.82,0.2518
17.82,0.25305
17.82,0.25415
17.82,0.25475
18.36,0.255
18.36,0.25515
18.36,0.25545
18.36,0.2558
18.36,0.25625
18.9,0.2567
18.9,0.25695
18.9,0.257
18.9,0.2573
19.44,0.25775
19.44,0.25805
19.44,0.25805
19.44,0.25805
19.98,0.258
19.98,0.2578
19.98,0.25735
19.98,0.2571
20.52,0.25725
20.52,0.25735
20.52,0.25755
21.06,0.25785
21.06,0.2583
21.06,0.2589
21.06,0.25955
21.06,0.26005
21.6,0.26045
21.6,0.2608
21.6,0.2613
21.6,0.26185
21.6,0.2623
22.14,0.2625
22.14,0.2625
22.14,0.26225
22.14,0.262
22.68,0.2618
22.68,0.2616
22.68,0.2617
22.68,0.2622
23.22,0.263
23.22,0.264
23.22,0.2653
23.22,0.2668
23.22,0.26845
23.22,0.26985
23.22,0.271
23.22,0.2718
23.76,0.27215
23.76,0.27225
23.76,0.2722
24.3,0.272
24.3,0.27175
24.3,0.27155
24.3,0.27135
24.84,0.27115
24.84,0.2714
24.84,0.27165
24.84,0.27175
25.38,0.27175
25.38,0.2716
25.38,0.2713
25.92,0.27085
25.92,0.2703
26.46,0.2696
26.46,0.26895
26.46,0.2686
26.46,0.2685
27,0.2686
27,0.26915
27,0.27005
27,0.27095
27.54,0.2718
27.54,0.2729
27.54,0.27395
27.54,0.2743
27.54,0.27425
28.08,0.2741
28.08,0.27385
28.62,0.27315
28.62,0.27235
28.62,0.27195
28.62,0.2725
29.16,0.2735
29.16,0.27455
29.16,0.27555
29.16,0.27645
29.16,0.27735
29.16,0.2784
29.7,0.2797
29.7,0.28115
29.7,0.2824
29.7,0.28345
29.7,0.2844
29.7,0.28535
30.24,0.2863
30.24,0.2872
30.24,0.28795
30.24,0.28855
30.24,0.289
30.78,0.2894
30.78,0.28985
30.78,0.29025
30.78,0.29035
30.78,0.2903
31.32,0.29
31.32,0.2895
31.86,0.28905
31.86,0.28875
31.86,0.2887
31.86,0.2889
32.4,0.28935
32.4,0.28995
32.4,0.29065
32.4,0.29105
32.4,0.2911
32.94,0.29095
32.94,0.29095
32.94,0.29155
33.48,0.29245
33.48,0.2931
33.48,0.2933
33.48,0.29325
33.48,0.29305
34.02,0.2927
34.02,0.29245
34.02,0.29235
34.02,0.29255
34.56,0.29305
34.56,0.29385
34.56,0.29515
34.56,0.29655
34.56,0.2982
35.1,0.29985
35.1,0.30125
35.1,0.30245
35.1,0.30335
35.1,0.3041
35.1,0.30485
35.1,0.3059
35.64,0.3072
35.64,0.3082
35.64,0.30895
35.64,0.30925
35.64,0.30925
36.18,0.30895
36.18,0.3085
36.18,0.3081
36.72,0.3078
36.72,0.30765
36.72,0.30755
37.26,0.3075
37.26,0.30725
37.26,0.3068
37.8,0.3067
37.8,0.3069
37.8,0.3071
38.34,0.30705
38.34,0.3067
38.34,0.3058
38.34,0.3048
38.88,0.3042
38.88,0.30455
38.88,0.30575
39.42,0.3069
39.42,0.3075
39.42,0.3078
39.42,0.30815
39.42,0.30835
39.96,0.30875
39.96,0.3093
39.96,0.3101
39.96,0.31155
39.96,0.31345
40.5,0.31575
40.5,0.3182
40.5,0.32045
40.5,0.3222
40.5,0.32345
40.5,0.3246
40.5,0.326
40.5,0.3274
40.5,0.32865
40.5,0.32975
41.04,0.3306
41.04,0.3309
41.04,0.33085
41.04,0.33055
41.04,0.33
41.58,0.32935
41.58,0.32875
42.12,0.3281
42.12,0.32745
42.12,0.3268
42.66,0.32615
42.66,0.3256
42.66,0.3251
43.2,0.32465
43.2,0.32405
43.2,0.3235
43.74,0.3232
43.74,0.32355
43.74,0.32395
44.28,0.3243
44.28,0.3247
44.28,0.32505
44.28,0.32525
44.82,0.32545
44.82,0.3259
44.82,0.3263
44.82,0.3264
45.36,0.3263
45.36,0.32595
45.9,0.3255
45.9,0.32505
45.9,0.32515
45.9,0.3264
45.9,0.3283
45.9,0.33025
45.9,0.3323
46.44,0.33455
46.44,0.33675
46.44,0.33885
46.44,0.3408
46.44,0.3424
46.44,0.34375
46.44,0
46.44,0
