Angle,Torque
151.74,0.03305
153.9,0.03155
156.06,0.03235
158.22,0.0317
160.38,0.03115
163.08,0.03075
165.24,0.0298
167.4,0.0305
170.1,0.0311
172.26,0.02905
174.42,0.0302
177.12,0.03065
179.28,0.02905
181.44,0.03035
183.6,0.0299
186.3,0.0302
188.46,0.031
190.62,0.0303
193.32,0.0305
195.48,0.03245
197.64,0.03055
199.8,0.02995
202.5,0.0287
204.66,0.02755
207.36,0.0276
209.52,0.0279
211.68,0.02725
213.84,0.0276
216.54,0.02795
218.7,0.02765
220.86,0.03065
223.02,0.03055
225.18,0.02865
227.34,0.03155
230.04,0.03055
232.2,0.02985
234.36,0.031
237.06,0.0301
239.22,0.0313
241.38,0.0329
243.54,0.03245
245.7,0.03325
247.86,0.03405
250.02,0.0327
252.18,0.0357
254.88,0.03565
257.04,0.03385
259.2,0.0329
261.9,0.0332
264.06,0.03435
266.22,0.0347
268.38,0.03475
270.54,0.03555
272.7,0.03715
274.86,0.037
277.02,0.03785
279.18,0.0391
281.34,0.0391
284.04,0.03795
286.2,0.0392
288.36,0.03865
290.52,0.04045
292.68,0.0398
294.84,0.03825
297,0.0399
299.16,0.04115
301.86,0.04005
304.02,0.0418
306.18,0.0415
308.34,0.0404
310.5,0.04055
313.2,0.04085
314.82,0.0408
317.52,0.04205
319.68,0.04255
321.84,0.0426
324,0.0441
326.7,0.0442
328.86,0.042
331.02,0.04315
333.18,0.0428
335.34,0.04255
338.04,0.0419
340.2,0.04095
342.36,0.0419
344.52,0.04275
346.68,0.04195
349.38,0.04165
351.54,0.04215
353.7,0.04195
356.4,0.04175
358.56,0.04085
360.72,0.0397
362.88,0.0425
365.58,0.04245
367.74,0.0404
369.9,0.0414
372.06,0.04225
374.76,0.041
376.92,0.04265
379.08,0.0414
381.24,0.042
383.4,0.04145
386.1,0.0411
388.26,0.04205
390.42,0.0432
392.58,0.04205
395.28,0.04365
397.44,0.0439
399.6,0.04205
401.76,0.0437
404.46,0.04445
406.08,0.0425
408.78,0.0438
410.94,0.04385
413.1,0.0437
415.26,0.0455
417.96,0.045
420.12,0.04205
422.28,0.04455
424.98,0.04455
427.14,0.04215
429.3,0.0424
432,0.0406
434.16,0.041
436.32,0.0414
439.02,0.04045
441.18,0.04115
443.34,0.04195
445.5,0.0415
448.2,0.04195
450.36,0.04195
452.52,0.04205
454.68,0.0435
456.84,0.04245
459.54,0.04295
461.7,0.04365
463.86,0.04375
466.02,0.04465
468.18,0.04605
470.88,0.0459
473.04,0.04605
475.2,0.045
477.36,0.0428
479.52,0.04495
482.22,0.045
484.38,0.0428
487.08,0.0433
489.24,0.0426
491.4,0.0417
493.56,0.0443
495.72,0.0443
498.42,0.044
500.58,0.0459
502.74,0.045
504.9,0.04545
507.06,0.04735
509.76,0.0463
511.92,0.0463
514.08,0.04635
516.24,0.0444
518.4,0.04525
521.1,0.044
523.26,0.0428
525.42,0.04325
528.12,0.0439
530.28,0.04215
532.98,0.04315
535.14,0.0433
537.3,0.0426
539.46,0.0427
542.16,0.04265
544.32,0.04135
546.48,0.04225
549.18,0.04095
551.34,0.04175
553.5,0.0421
556.2,0.04175
558.36,0.0429
560.52,0.04255
563.22,0.0417
565.38,0.0407
567.54,0.03875
570.24,0.0377
572.4,0.04015
575.1,0.0394
577.26,0.0388
579.42,0.0389
582.12,0.0386
584.28,0.0404
586.44,0.04135
588.6,0.0379
