Angle,Torque
152.28,0.0254
154.44,0.0258
157.14,0.02665
159.3,0.0265
161.46,0.0246
164.16,0.0257
166.32,0.02615
168.48,0.02565
171.18,0.0247
173.34,0.02615
176.04,0.0251
178.2,0.02415
180.36,0.0239
182.52,0.0237
184.68,0.0265
187.38,0.02665
189,0.02605
191.7,0.02605
193.86,0.02565
196.56,0.0246
198.72,0.02505
200.88,0.02475
203.04,0.0257
205.2,0.0274
207.36,0.0278
209.52,0.02705
211.68,0.02835
213.84,0.0284
216.54,0.0292
218.7,0.0292
220.86,0.02865
223.02,0.0284
225.18,0.02975
227.34,0.0291
229.5,0.02895
231.66,0.03005
233.82,0.03035
235.98,0.03125
238.14,0.03385
240.84,0.0321
243,0.0319
245.16,0.03195
247.32,0.03125
249.48,0.03165
251.64,0.0326
253.8,0.03145
255.96,0.03315
258.12,0.0331
260.82,0.0318
262.44,0.03465
265.14,0.0348
267.3,0.03305
269.46,0.0324
271.62,0.03325
273.78,0.0317
275.94,0.0346
278.1,0.03465
280.26,0.0353
282.96,0.03525
285.12,0.03315
287.28,0.0316
289.44,0.0331
292.14,0.03125
294.3,0.03175
296.46,0.03045
298.62,0.03055
301.32,0.0304
303.48,0.03185
305.64,0.03155
307.8,0.03085
309.96,0.03175
312.66,0.0307
314.82,0.03145
316.98,0.0309
319.68,0.02795
321.84,0.029
324,0.0289
326.16,0.0293
328.32,0.0313
331.02,0.0318
333.18,0.03195
335.34,0.03305
337.5,0.033
339.66,0.0323
341.82,0.0325
344.52,0.03195
346.14,0.03195
348.84,0.032
351,0.0309
353.16,0.032
355.32,0.03255
358.02,0.03115
360.18,0.03205
362.34,0.0326
364.5,0.03265
366.66,0.03375
368.82,0.03415
370.98,0.0351
373.14,0.03625
375.3,0.03525
378,0.03405
379.62,0.03595
382.32,0.0359
384.48,0.03565
386.64,0.0356
388.8,0.0343
390.96,0.0335
393.12,0.03485
395.82,0.0349
397.98,0.0354
400.14,0.03575
402.3,0.03595
404.46,0.0344
406.62,0.0351
409.32,0.03535
411.48,0.0344
413.64,0.0361
415.8,0.0355
417.96,0.03725
420.12,0.038
422.82,0.0376
424.98,0.0346
427.14,0.03645
429.3,0.03495
431.46,0.03535
433.62,0.03465
436.32,0.03315
438.48,0.0328
440.64,0.03325
443.34,0.0323
445.5,0.0329
447.66,0.03315
449.82,0.0331
452.52,0.0331
454.68,0.0331
456.84,0.03185
459,0.0335
461.16,0.03345
463.32,0.0362
465.48,0.03695
467.64,0.0378
469.8,0.0371
471.96,0.03825
474.12,0.03795
476.28,0.039
478.98,0.038
481.14,0.03585
483.3,0.03595
485.46,0.03605
488.16,0.0356
490.32,0.0367
492.48,0.03765
494.64,0.03675
496.8,0.03775
498.96,0.03865
501.12,0.03595
503.28,0.0368
505.98,0.0371
508.14,0.03775
510.3,0.03765
512.46,0.0377
514.62,0.03865
516.78,0.03995
519.48,0.03965
521.64,0.0383
523.8,0.03815
525.96,0.0377
528.12,0.03605
530.82,0.0373
532.98,0.0372
535.14,0.03485
537.84,0.03605
540,0.0355
542.16,0.03375
544.32,0.0348
547.02,0.03485
548.64,0.0356
551.34,0.0356
553.5,0.036
555.66,0.0361
558.36,0.0356
560.52,0.0348
562.68,0.03485
564.84,0.0345
567.54,0.0347
569.7,0.03405
571.86,0.0334
574.02,0.0328
576.18,0.03435
578.88,0.0341
581.04,0.0332
583.2,0.0332
585.9,0.03275
588.06,0.033
590.22,0.0334
592.38,0.0321
595.08,0.0322
597.24,0.033
599.4,0.0345
601.56,0.0345
604.26,0.0339
606.42,0.03195
608.58,0.0327
610.74,0.03295
612.9,0.0345
615.06,0.03455
617.22,0.0345
619.92,0.03165
622.08,0.03395
624.24,0.03395
626.94,0.03245
629.1,0.03315
631.26,0.03275
633.42,0.03115
635.58,0.03215
638.28,0.032
640.44,0.03055
642.6,0.031
644.76,0.03125
647.46,0.03095
649.62,0.0305
652.32,0.02995
654.48,0.0304
656.64,0.03035
658.8,0.02915
660.96,0.0289
663.66,0.02945
665.82,0.02795
667.98,0.02875
670.14,0.02995
672.84,0.0302
675,0.0286
677.7,0.0283
679.32,0.0267
682.02,0.02925
684.18,0.02755
686.34,0.02805
688.5,0.028
690.66,0.0287
692.82,0.0306
695.52,0.03125
697.68,0.0303
699.84,0.0304
702.54,0.0298
704.16,0.03
706.32,0.03055
709.02,0.03065
711.18,0.0288
713.34,0.03025
716.04,0.0297
718.2,0.02845
720.36,0.0292
722.52,0.02885
724.68,0.02905
727.38,0.0297
729.54,0.02855
731.7,0.03
733.86,0.03035
736.02,0.02905
738.18,0.0297
740.88,0.0298
743.04,0.0297
745.2,0.02915
747.36,0.02945
749.52,0.0297
751.68,0.0297
754.38,0.0284
756.54,0.02855
758.7,0.0307
760.86,0.031
763.02,0.03025
765.72,0.02975
767.88,0.02905
770.04,0.02875
772.2,0.0293
774.9,0.02795
776.52,0.03005
778.68,0.03205
781.38,0.0302
783.54,0.0306
785.7,0.03
788.4,0.029
790.56,0.02895
792.72,0.02945
794.88,0.02715
797.58,0.02725
799.74,0.0277
801.9,0.0266
804.06,0.0266
806.76,0.0265
808.92,0.02795
811.08,0.0276
813.24,0.0279
815.94,0.0275
818.1,0.02715
820.26,0.02715
822.42,0.0295
824.58,0.03005
826.74,0.02885
828.9,0.03035
831.06,0.03045
833.76,0.03045
835.92,0.03185
838.08,0.03255
840.24,0.032
842.4,0.03155
844.56,0.0302
847.26,0.0302
848.88,0.0315
851.58,0.03225
853.74,0.03185
855.9,0.03205
858.06,0.0327
860.22,0.0322
862.38,0.0339
864.54,0.0347
866.7,0.03255
868.86,0.03365
871.56,0.0336
873.18,0.03495
875.88,0.03575
878.04,0.03645
880.2,0.03455
882.36,0.03485
884.52,0.0347
886.68,0.0355
888.84,0.03525
891,0.03535
893.16,0.03495
895.32,0.03815
897.48,0.03805
900.18,0.03855
901.8,0.03965
903.96,0.0404
906.12,0.04115
908.28,0.04285
910.44,0.0422
912.6,0.04315
914.76,0.04325
916.92,0.043
919.08,0.0447
921.24,0.04465
923.4,0.0444
925.56,0.04515
927.72,0.04755
929.88,0.04905
931.5,0.0497
934.2,0.04965
935.82,0.05
937.98,0.04975
940.14,0.05125
942.3,0.0525
944.46,0.0532
946.62,0.0543
948.78,0.05435
950.94,0.05485
952.56,0.0582
954.72,0.05865
956.88,0.05985
958.5,0.0617
961.2,0.0617
962.82,0.06215
964.98,0.0619
967.14,0.062
969.3,0.0635
971.46,0.0648
973.62,0.06495
975.24,0.06715
977.4,0.0676
979.56,0.0681
981.72,0.0688
983.88,0.06955
985.5,0.07025
987.66,0.0721
989.82,0.07385
991.44,0.0759
993.6,0.0758
995.76,0.0765
997.92,0.0779
999.54,0.0794
1001.7,0.0825
1003.32,0.08495
1004.94,0.0879
1006.56,0.09195
1008.72,0.09335
1010.88,0.0961
1012.5,0.09595
1014.12,0.1032
1016.28,0.1041
1017.9,0.10555
1019.52,0.1065
1021.68,0.1072
1022.76,0.11125
1024.92,0.1127
1026,0.1213
1028.7,0.1219
1029.24,0.1093
1029.24,0.115
1029.24,0.1322
1029.24,0.13835
1029.24,0.1359
1029.78,0.1251
1029.78,0.132
1030.32,0.1386
1030.86,0.1403
1031.4,0.14025
1031.94,0.14195
1032.48,0.1463
1033.56,0.1473
1034.1,0.1521
1034.64,0.15405
1035.72,0.1554
1036.8,0.15515
1037.34,0.1597
1038.42,0.16065
1039.5,0.16495
1040.04,0.16775
1041.12,0.17035
1042.2,0.17095
1043.28,0.1747
1044.36,0.17765
1044.9,0.184
1045.44,0.18985
1046.52,0.19445
1048.14,0.19275
1048.68,0.19595
1049.76,0.1995
1050.3,0.2068
1050.84,0.21555
1051.92,0.21655
1053.54,0.2165
1054.08,0.22005
1055.7,0.2204
1055.7,0.2293
1056.24,0.23765
1057.32,0.238
1058.94,0.2372
1060.02,0.2396
1061.1,0.2416
1061.1,0.25655
1061.64,0.26245
1062.72,0.26245
1064.34,0.26055
1065.42,0.2645
1065.96,0.26675
1065.96,0.282
1067.04,0.2836
1068.66,0.28305
1069.74,0.281
1070.82,0.28685
1071.9,0.28785
1071.9,0.30045
1072.98,0.3026
1074.6,0.3014
1075.14,0.30525
1075.68,0.3128
1076.22,0.3254
1076.22,0.3348
1077.3,0.3347
1078.92,0.3336
1080,0.3322
1080.54,0.339
