Angle,Torque
151.2,0.03895
153.36,0.03745
155.52,0.03825
158.22,0.03665
160.38,0.0363
162.54,0.0374
165.24,0.0371
167.4,0.0343
170.1,0.03435
172.26,0.0336
174.42,0.0358
176.58,0.0368
178.74,0.03505
180.9,0.0361
183.6,0.03615
185.76,0.03655
187.92,0.03975
190.62,0.0388
192.78,0.03735
194.94,0.03765
197.64,0.0377
199.26,0.0369
201.96,0.0391
203.58,0.03875
206.28,0.0395
208.44,0.0395
210.6,0.03955
213.3,0.03945
215.46,0.04185
217.62,0.04025
219.78,0.0387
221.94,0.03955
224.64,0.03775
226.8,0.03945
228.96,0.0398
231.12,0.04055
233.28,0.04095
235.98,0.04105
238.14,0.03985
240.3,0.04355
242.46,0.0433
244.62,0.04415
246.78,0.04465
248.94,0.04315
251.1,0.04335
253.26,0.04545
255.96,0.04525
258.12,0.0449
260.28,0.045
262.98,0.0436
264.6,0.04515
267.3,0.04685
268.92,0.0456
271.08,0.0474
273.78,0.04885
275.94,0.04775
277.56,0.0508
280.26,0.0508
282.42,0.04815
285.12,0.0479
287.28,0.0486
289.44,0.0466
291.6,0.0502
293.76,0.0498
295.92,0.04955
298.08,0.0504
300.24,0.05125
302.4,0.0508
304.56,0.0542
307.26,0.05275
309.42,0.0516
311.58,0.0517
313.74,0.0511
315.9,0.05195
318.06,0.05395
320.22,0.05275
322.38,0.05435
325.08,0.0547
327.24,0.05235
329.4,0.05355
332.1,0.05455
334.26,0.0515
336.42,0.05275
338.58,0.0527
340.74,0.0504
342.9,0.053
345.6,0.05365
347.76,0.0519
349.92,0.053
352.62,0.0531
354.78,0.0541
356.4,0.0557
359.1,0.05575
361.26,0.05445
363.42,0.05705
365.58,0.05675
367.74,0.0566
369.9,0.0596
372.6,0.05735
374.76,0.05745
376.92,0.05915
379.08,0.059
381.24,0.0579
383.4,0.06075
385.56,0.0612
387.72,0.06085
389.88,0.05875
392.58,0.0585
394.74,0.0575
397.44,0.05815
399.6,0.0569
401.76,0.0569
403.92,0.0564
406.62,0.0553
408.78,0.0549
410.94,0.055
413.1,0.05705
415.8,0.05695
417.96,0.0556
420.66,0.05435
422.82,0.0541
425.52,0.0523
427.68,0.0527
429.84,0.0528
432,0.051
434.7,0.05195
437.4,0.052
439.56,0.0488
441.72,0.05045
444.42,0.0496
446.58,0.0492
449.28,0.0473
451.44,0.0456
453.6,0.04625
456.3,0.04775
458.46,0.0478
460.62,0.04995
463.32,0.05005
466.02,0.0471
468.18,0.04685
470.34,0.04675
473.04,0.0456
475.2,0.0461
477.36,0.0448
479.52,0.04565
482.22,0.04625
484.38,0.0443
487.08,0.046
489.24,0.0467
491.4,0.0458
493.56,0.04635
496.26,0.04625
498.42,0.04415
500.58,0.04565
503.28,0.0452
505.44,0.04535
508.14,0.0461
510.3,0.0452
512.46,0.04575
515.16,0.04615
516.78,0.04485
519.48,0.04615
521.64,0.0457
523.8,0.04435
526.5,0.04385
528.66,0.0438
531.36,0.04305
533.52,0.0455
535.68,0.0451
538.38,0.04345
540.54,0.044
542.7,0.04265
544.86,0.0422
547.56,0.0429
549.72,0.04245
551.88,0.04495
554.58,0.04535
556.74,0.04215
559.44,0.04225
561.6,0.04245
563.76,0.0444
565.92,0.04465
568.08,0.04325
570.78,0.0433
572.94,0.0432
575.1,0.04345
577.26,0.0439
579.96,0.0453
