Angle,Torque
-272.16,-0.01935
-272.7,0
-273.24,0
-273.24,0
-272.7,0
-272.16,0
-271.62,0
-270.54,0
-268.92,0
-267.3,0
-265.14,0.00505
-263.52,0.0085
-261.9,0.0085
-259.74,0.0061
-257.58,0.00425
-254.88,0.0039
-252.72,0.0052
-251.1,0.0057
-248.94,0.00915
-246.78,0.01405
-245.16,0.0146
-243,0.01405
-240.84,0.01485
-238.68,0.0149
-236.52,0.01265
-233.82,0.00955
-231.66,0.00915
-229.5,0.00935
-227.34,0.01195
-225.18,0.01425
-223.56,0.016
-221.4,0.01615
-219.24,0.0159
-217.08,0.0137
-214.38,0.0122
-212.22,0.0116
-209.52,0.0093
-207.36,0.0113
-205.2,0.01335
-203.04,0.01535
-200.88,0.01755
-199.26,0.01755
-197.1,0.018
-194.4,0.01705
-192.24,0.0162
-190.08,0.0149
-187.38,0.01635
-185.22,0.0158
-183.06,0.0191
-180.9,0.02055
-179.28,0.0225
-177.12,0.0234
-174.96,0.0243
-172.8,0.02425
-170.64,0.024
-168.48,0.0245
-166.32,0.02375
-163.62,0.02385
-161.46,0.02555
-159.3,0.0247
-157.14,0.02535
-155.52,0.0253
-152.82,0.0246
-150.66,0.0236
-148.5,0.0244
-146.34,0.0233
-143.64,0.02145
-141.48,0.0218
-138.78,0.02265
-136.62,0.02505
-135,0.026
-132.84,0.0244
-130.14,0.0242
-127.98,0.0243
-125.82,0.02255
-123.66,0.0258
-121.5,0.02545
-118.8,0.0238
-116.64,0.02495
-114.48,0.02585
-111.78,0.02445
-109.62,0.02595
-107.46,0.02575
-105.3,0.0252
-103.14,0.0232
-100.44,0.02305
-98.28,0.02145
-95.58,0.0222
-93.42,0.02095
-91.26,0.0212
-88.56,0.01975
-86.4,0.01955
-84.24,0.01975
-81.54,0.0196
-79.38,0.01795
-76.68,0.01855
-74.52,0.01855
-72.36,0.01775
-69.66,0.01875
-67.5,0.0179
-65.34,0.01805
-63.18,0.01855
-60.48,0.01745
-58.32,0.01845
-55.62,0.0185
-53.46,0.01745
-51.3,0.01835
-49.14,0.0185
-46.44,0.01855
-44.28,0.01935
-42.12,0.0184
-39.42,0.0196
-37.8,0.02025
-35.1,0.01845
-32.94,0.0185
-30.24,0.01885
-28.08,0.0174
-25.92,0.0189
-23.22,0.01905
-21.06,0.0171
-18.9,0.0171
-16.2,0.0152
-14.04,0.01555
-11.88,0.0149
-9.18,0.0142
-7.02,0.0136
-4.32,0.01405
-2.16,0.01275
2.7,0.01365
4.86,0.01355
7.02,0.01305
9.18,0.01345
11.88,0.01335
14.04,0.01515
16.74,0.01515
18.9,0.01385
21.06,0.0137
23.22,0.0153
25.92,0.01405
28.08,0.0143
30.78,0.0139
32.94,0.0127
35.1,0.01515
37.26,0.01515
39.96,0.01335
42.12,0.0116
44.82,0.0117
46.98,0.01105
49.14,0.0117
51.3,0.0117
54,0.011
56.16,0.01105
58.86,0.01035
61.02,0.0093
63.18,0.0101
65.88,0.00935
68.04,0.00905
70.2,0.0094
72.9,0.0082
75.06,0.00935
77.22,0.00925
79.92,0.00715
82.08,0.0074
84.78,0.00745
87.48,0.00465
89.64,0.0052
91.8,0.00565
93.96,0.0054
96.66,0.0051
98.82,0.0044
100.98,0.00675
103.14,0.00795
105.3,0.00795
107.46,0.00905
109.62,0.00925
112.32,0.00985
113.94,0.01365
116.1,0.01365
118.26,0.01415
120.42,0.01535
122.58,0.0151
124.2,0.0178
126.36,0.0198
129.06,0.01985
131.22,0.0179
133.38,0.0179
135.54,0.018
137.7,0.01625
139.86,0.01685
142.02,0.01665
144.18,0.0155
146.34,0.01705
149.04,0.01695
151.2,0.01605
153.36,0.01815
155.52,0.0177
157.68,0.01695
160.38,0.0167
162.54,0.01535
164.7,0.014
166.86,0.0152
169.02,0.01515
171.18,0.01575
173.34,0.0164
176.04,0.01645
178.2,0.0163
180.36,0.0167
182.52,0.0171
184.68,0.0176
186.84,0.0173
189,0.0163
191.16,0.01815
193.32,0.0181
196.02,0.018
198.18,0.01815
200.34,0.0187
202.5,0.0175
205.2,0.01665
207.36,0.01655
209.52,0.01695
211.68,0.01765
213.84,0.0168
216.54,0.0155
218.7,0.0167
220.86,0.01675
223.02,0.0174
225.18,0.01805
227.34,0.01815
229.5,0.0183
231.66,0.0179
234.36,0.01705
236.52,0.01825
238.68,0.01895
240.84,0.0177
243,0.01905
245.7,0.02025
247.86,0.0191
250.02,0.01905
252.18,0.0205
254.34,0.02135
256.5,0.02225
258.66,0.02205
260.82,0.0205
262.98,0.01995
265.14,0.0208
267.84,0.0206
270,0.0215
272.16,0.0211
274.32,0.02085
276.48,0.0207
279.18,0.0207
281.34,0.0201
283.5,0.02245
285.66,0.0222
287.82,0.02245
289.98,0.02455
292.14,0.02455
294.3,0.02235
296.46,0.02335
299.16,0.0222
300.78,0.02315
303.48,0.02285
305.64,0.0211
307.8,0.02295
309.96,0.0253
312.12,0.02405
314.82,0.02295
316.98,0.02335
319.14,0.0236
321.3,0.02435
323.46,0.0253
325.62,0.02315
327.78,0.0236
329.94,0.02405
332.64,0.02275
334.8,0.0251
336.96,0.02565
339.12,0.02675
341.28,0.0266
343.44,0.0257
345.6,0.0237
347.76,0.0249
350.46,0.0242
352.62,0.02345
354.78,0.0229
357.48,0.0224
359.64,0.02355
361.8,0.02405
363.96,0.02265
366.12,0.0242
368.28,0.02425
370.98,0.0228
373.14,0.0247
375.3,0.02475
377.46,0.0244
379.62,0.02465
381.78,0.02545
383.94,0.0254
386.64,0.02545
388.8,0.0258
390.96,0.0252
393.12,0.0264
395.28,0.02545
397.44,0.024
399.6,0.0243
402.3,0.0243
404.46,0.02335
406.62,0.02355
409.32,0.0236
411.48,0.02455
413.1,0.0264
415.8,0.0259
417.96,0.02555
420.12,0.02655
422.28,0.026
424.44,0.02585
426.6,0.02685
429.3,0.02505
431.46,0.02555
433.62,0.02585
435.78,0.02495
437.94,0.0256
440.64,0.0267
442.8,0.0247
444.96,0.0247
447.12,0.0245
449.82,0.024
451.98,0.02515
454.14,0.02505
456.84,0.0221
458.46,0.02405
461.16,0.0243
462.78,0.0249
465.48,0.0273
467.64,0.0261
469.8,0.0267
471.96,0.02705
474.66,0.0271
476.28,0.0271
478.98,0.02805
480.6,0.0297
482.76,0.0306
484.92,0.0305
487.08,0.02965
489.24,0.03155
491.4,0.0341
494.1,0.03395
495.72,0.03245
498.42,0.03215
500.58,0.03145
502.74,0.0316
504.9,0.03265
507.06,0.03175
509.22,0.0332
511.38,0.03355
513.54,0.03475
515.7,0.03535
517.86,0.03715
520.02,0.0347
522.18,0.0351
524.88,0.0349
527.04,0.03335
528.66,0.03615
531.36,0.0363
533.52,0.03495
535.68,0.0343
537.84,0.0348
540,0.03445
542.7,0.03535
544.86,0.03535
547.02,0.0339
549.18,0.0342
551.34,0.0342
553.5,0.03385
555.66,0.0358
558.36,0.0352
560.52,0.0355
562.68,0.0354
564.84,0.03445
567.54,0.03365
569.7,0.03435
571.86,0.0321
574.02,0.0326
576.18,0.03265
578.88,0.03215
581.04,0.03345
583.2,0.0338
585.36,0.03425
587.52,0.0344
590.22,0.0334
592.38,0.03435
594.54,0.03475
596.7,0.03515
598.86,0.03375
601.02,0.03465
603.18,0.035
605.34,0.0367
607.5,0.03765
610.2,0.0369
612.36,0.0369
614.52,0.0383
616.68,0.0384
618.84,0.0371
621,0.037
623.16,0.03695
625.32,0.03715
628.02,0.03635
630.18,0.0357
632.88,0.0348
635.04,0.0366
637.2,0.03445
639.36,0.0362
641.52,0.036
643.68,0.0351
645.84,0.0363
648,0.03665
650.16,0.0399
652.32,0.03995
655.02,0.03815
657.18,0.03615
659.34,0.03715
661.5,0.0375
663.66,0.03805
666.36,0.03805
668.52,0.0371
670.68,0.0355
672.84,0.03875
675,0.0389
677.7,0.0376
679.86,0.0378
682.02,0.0375
684.18,0.0383
686.34,0.03805
688.5,0.03755
690.66,0.037
692.82,0.03755
695.52,0.03835
697.68,0.0396
699.84,0.0415
702,0.0385
704.16,0.0379
706.86,0.03985
709.02,0.0379
711.18,0.0369
713.34,0.0372
715.5,0.03585
718.2,0.03685
720.36,0.0367
722.52,0.03605
724.68,0.03965
726.84,0.0396
729.54,0.03695
731.7,0.0372
733.86,0.0375
736.02,0.0354
738.18,0.0375
740.34,0.03715
742.5,0.0393
744.66,0.04085
747.36,0.0409
749.52,0.0395
751.68,0.03985
753.84,0.0393
756,0.04095
758.16,0.04055
760.86,0.0391
762.48,0.0402
765.18,0.0413
767.34,0.0403
769.5,0.0414
771.66,0.0432
773.82,0.0432
775.98,0.0434
778.14,0.0426
780.3,0.04405
782.46,0.04475
784.62,0.0461
786.78,0.0456
788.94,0.04555
791.1,0.047
793.8,0.0458
795.42,0.04675
797.58,0.04725
799.74,0.0476
801.9,0.04825
804.6,0.04875
806.22,0.0479
808.38,0.04905
811.08,0.04805
813.24,0.0441
815.94,0.044
818.1,0.0448
820.26,0.0434
822.42,0.04465
825.12,0.0448
826.74,0.04485
828.9,0.0474
831.06,0.0464
833.76,0.04755
835.92,0.04745
838.08,0.04675
840.24,0.04645
842.94,0.04735
844.56,0.04695
846.72,0.05035
848.88,0.05025
851.04,0.05075
853.2,0.0534
855.36,0.0546
857.52,0.0532
859.68,0.05295
861.84,0.05375
864.54,0.0516
866.7,0.0512
868.86,0.05215
871.02,0.0513
873.18,0.05345
875.34,0.05525
876.96,0.0569
879.66,0.05765
881.82,0.05685
883.98,0.05635
886.14,0.05645
888.3,0.0573
890.46,0.05655
892.62,0.0572
894.78,0.0579
896.94,0.0578
898.56,0.06
901.26,0.06005
903.42,0.05935
905.58,0.0602
907.74,0.061
909.9,0.0602
912.06,0.06075
914.22,0.0609
916.38,0.0606
918,0.06585
920.7,0.066
922.32,0.0651
924.48,0.0654
927.18,0.0653
929.34,0.06465
931.5,0.0679
933.66,0.06755
935.82,0.06655
937.98,0.06695
939.6,0.0683
941.76,0.0683
943.92,0.0726
946.08,0.07365
948.24,0.07295
950.4,0.0746
952.56,0.07525
954.72,0.0745
956.34,0.0754
959.04,0.07645
960.66,0.07615
962.82,0.07845
964.44,0.0814
966.6,0.08255
968.76,0.08545
970.38,0.0876
972.54,0.088
974.16,0.0912
976.32,0.09435
978.48,0.0932
980.1,0.0932
982.26,0.0941
984.42,0.09375
986.58,0.0937
988.74,0.0938
990.9,0.0931
993.06,0.09405
994.68,0.09795
996.84,0.0986
998.46,0.10195
1000.62,0.10275
1002.78,0.104
1004.4,0.1058
1006.02,0.11125
1007.64,0.1151
1009.8,0.1148
1009.8,0.081
1009.8,0.1169
1009.8,0.1298
1009.8,0.12995
1009.8,0.12195
1010.34,0.1222
1010.88,0.12545
1011.42,0.1257
1011.96,0.1271
1012.5,0.13135
1013.58,0.13305
1014.12,0.13385
1014.66,0.1367
1015.74,0.13695
1017.36,0.136
1018.44,0.1355
1018.98,0.1361
1020.06,0.14265
1021.14,0.14565
1022.22,0.14495
1023.3,0.1438
1024.92,0.1437
1026,0.14835
1027.08,0.14845
1028.16,0.1503
1029.78,0.15195
1030.86,0.1567
1031.94,0.1608
1032.48,0.1679
1033.56,0.16885
1035.18,0.16975
1036.26,0.1717
1037.34,0.1767
1037.88,0.1834
1038.96,0.1879
1040.58,0.18795
1041.12,0.191
1042.2,0.1953
1043.28,0.1967
1044.36,0.20185
1045.44,0.2018
1047.06,0.20355
1047.6,0.21055
1048.68,0.214
1049.22,0.22245
1050.3,0.2256
1051.38,0.2285
1052.46,0.23255
1053.54,0.2359
1054.62,0.2371
1055.7,0.2412
1056.78,0.2429
1057.86,0.2436
1058.4,0.2504
1059.48,0.25285
1060.02,0.2627
1060.56,0.27035
1062.18,0.271
1062.72,0.27335
1063.8,0.2792
1064.34,0.28225
1064.88,0.29625
1065.42,0.3043
1065.96,0.3059
1067.04,0.30795
1068.12,0.30845
1068.66,0.3164
1069.2,0.322
1069.74,0.33205
1069.74,0.34215
1070.28,0.3431
