Angle,Torque
155.52,0.0299
157.68,0.0312
159.84,0.03115
162.54,0.02975
164.7,0.02975
166.86,0.02965
169.02,0.02965
171.18,0.0315
173.34,0.0301
175.5,0.02925
178.2,0.02975
180.36,0.02985
182.52,0.03275
184.68,0.034
186.84,0.0327
189,0.0349
191.16,0.035
193.32,0.03435
195.48,0.03675
197.64,0.03725
199.8,0.03675
201.96,0.03785
204.66,0.0371
206.28,0.0394
208.44,0.0414
211.14,0.04145
212.76,0.0401
214.92,0.0416
217.08,0.04175
219.78,0.04065
221.4,0.04175
224.1,0.04365
226.26,0.04135
228.42,0.04195
231.12,0.04135
233.28,0.04075
235.44,0.0409
237.6,0.0413
239.76,0.04105
241.92,0.04235
244.08,0.0423
246.24,0.0413
248.4,0.04415
251.1,0.0436
253.26,0.04365
255.42,0.0438
257.58,0.0435
260.28,0.04245
262.44,0.0434
264.6,0.0422
266.76,0.0425
269.46,0.04235
271.62,0.04215
273.78,0.04335
275.94,0.0434
278.1,0.044
280.26,0.04405
282.42,0.0445
285.12,0.04265
287.28,0.044
289.44,0.0438
292.14,0.0432
294.3,0.04345
296.46,0.04295
299.16,0.04285
300.78,0.04525
303.48,0.0449
305.64,0.04495
307.8,0.0448
309.96,0.04335
312.66,0.04355
314.82,0.04425
316.98,0.04255
319.68,0.04235
321.84,0.04275
324,0.04205
326.16,0.0433
328.32,0.04455
331.02,0.0433
333.18,0.0447
335.34,0.04475
337.5,0.0439
339.66,0.0476
342.36,0.0465
344.52,0.045
346.68,0.0453
348.84,0.04505
351,0.0458
353.7,0.0467
355.86,0.04445
358.02,0.04565
360.18,0.04625
362.88,0.0452
365.04,0.0455
367.2,0.046
369.9,0.0443
371.52,0.0461
374.22,0.04705
376.38,0.0451
378.54,0.04855
380.7,0.0481
382.86,0.04885
385.02,0.04885
387.72,0.04855
389.88,0.0494
392.04,0.04975
394.2,0.04835
396.36,0.0498
398.52,0.0499
401.22,0.0474
403.38,0.04885
405.54,0.05075
408.24,0.04885
410.4,0.0497
412.56,0.04975
414.72,0.0488
416.88,0.0487
419.58,0.0473
421.74,0.0471
423.9,0.04945
426.06,0.04955
428.22,0.04885
430.38,0.05265
433.08,0.05235
435.24,0.05015
437.4,0.05075
440.1,0.05025
442.26,0.0488
444.42,0.049
446.58,0.0487
449.28,0.0495
451.44,0.04955
453.6,0.0488
455.76,0.0505
458.46,0.0506
460.62,0.04845
463.32,0.0484
465.48,0.04705
467.64,0.04745
469.8,0.048
471.96,0.047
474.66,0.0474
476.82,0.04925
479.52,0.0493
481.68,0.04835
483.84,0.0484
486,0.04585
488.16,0.04785
490.86,0.048
493.02,0.04655
495.18,0.0488
497.34,0.0497
500.04,0.04765
502.2,0.0494
504.36,0.04955
506.52,0.05095
508.68,0.0501
510.84,0.0503
513.54,0.05095
515.16,0.0526
517.86,0.0514
520.02,0.0531
522.18,0.05455
524.88,0.0523
526.5,0.05365
529.2,0.05405
531.36,0.0531
533.52,0.0521
535.68,0.0528
537.84,0.052
540.54,0.0523
542.7,0.0522
544.86,0.05085
547.02,0.05445
549.72,0.054
551.34,0.05565
554.04,0.05555
556.2,0.0535
558.36,0.052
560.52,0.05425
563.22,0.0529
565.38,0.05385
567.54,0.054
570.24,0.05465
572.4,0.0542
574.56,0.0551
576.72,0.05335
578.88,0.0533
581.58,0.0523
583.74,0.05125
585.9,0.05425
588.6,0.0546
590.76,0.05115
593.46,0.05205
595.62,0.0521
597.78,0.05145
599.94,0.05305
602.1,0.0528
604.26,0.053
606.42,0.054
609.12,0.05275
611.28,0.05365
613.44,0.05705
616.14,0.0545
618.3,0.0532
620.46,0.0545
623.16,0.05305
624.78,0.05385
627.48,0.0538
629.64,0.0523
631.8,0.0531
634.5,0.0522
636.66,0.05155
639.36,0.0534
641.52,0.0524
643.68,0.0539
645.84,0.05275
648.54,0.04975
650.7,0.05135
652.86,0.05195
655.02,0.0522
657.72,0.0528
659.88,0.0528
662.04,0.0512
664.74,0.05135
666.9,0.0507
669.06,0.051
671.76,0.05085
674.46,0.04725
676.62,0.0452
678.78,0.04635
681.48,0.04545
683.64,0.046
686.34,0.0466
688.5,0.0457
690.66,0.0461
693.36,0.04675
695.52,0.0461
697.68,0.04615
700.38,0.04605
702.54,0.0448
704.7,0.04625
707.4,0.0455
709.56,0.04475
712.26,0.04515
714.42,0.04255
716.58,0.0427
719.28,0.04355
721.44,0.04275
723.6,0.04215
726.3,0.0414
728.46,0.0399
731.16,0.0423
733.32,0.04135
735.48,0.0416
738.18,0.0428
740.34,0.04075
742.5,0.04305
745.2,0.0433
747.36,0.0426
749.52,0.0426
752.22,0.04105
754.38,0.0408
756.54,0.0427
759.24,0.0416
761.4,0.04055
764.1,0.0404
766.26,0.03815
768.42,0.03905
770.58,0.0401
773.28,0.03915
775.44,0.03875
778.14,0.039
780.3,0.0377
782.46,0.03875
785.16,0.0387
787.32,0.0375
789.48,0.0399
791.64,0.0395
794.34,0.0398
796.5,0.03985
799.2,0.03815
801.36,0.03725
803.52,0.03625
806.22,0.03565
808.38,0.03675
810.54,0.03675
813.24,0.0356
815.4,0.0366
818.1,0.03565
820.26,0.03305
822.42,0.03475
825.12,0.03445
827.28,0.034
829.98,0.03215
832.68,0.0298
834.84,0.03085
837,0.0312
839.16,0.03235
841.86,0.03235
844.02,0.0327
846.18,0.03025
848.88,0.0314
851.04,0.03155
853.2,0.03175
855.9,0.03175
858.06,0.03135
860.22,0.03165
862.92,0.0323
865.08,0.03105
867.24,0.032
869.94,0.03225
872.1,0.03165
874.26,0.03315
876.42,0.0342
878.58,0.03225
880.74,0.0349
883.44,0.0349
885.6,0.0344
887.76,0.03395
890.46,0.03405
892.62,0.0341
894.78,0.0339
896.94,0.0337
899.64,0.03255
901.8,0.03345
903.96,0.03325
906.12,0.03275
908.82,0.033
910.98,0.0323
913.14,0.0342
915.84,0.03415
918,0.03395
920.16,0.03525
922.32,0.0356
924.48,0.03605
926.1,0.0384
928.26,0.04105
930.42,0.04335
932.58,0.04325
934.74,0.04555
936.9,0.0482
938.52,0.0525
940.68,0.05355
942.84,0.0544
944.46,0.05485
946.62,0.0575
948.24,0.0602
950.4,0.0641
952.56,0.06495
954.18,0.0657
955.8,0.07065
957.96,0.0733
959.58,0.07375
961.2,0.0776
963.36,0.0822
964.98,0.0821
966.6,0.0858
968.22,0.0907
970.38,0.09335
971.46,0.0974
973.62,0.09805
974.7,0.1041
976.86,0.1039
978.48,0.10655
980.1,0.1091
981.72,0.1126
983.88,0.1122
984.96,0.11695
986.58,0.11955
988.74,0.1198
989.82,0.1266
991.44,0.12875
993.6,0.13065
995.22,0.13065
996.84,0.13615
998.46,0.141
1000.08,0.1406
1001.7,0.14795
1003.32,0.1499
1004.94,0.1496
1006.56,0.15055
1007.64,0.1583
1009.26,0.1607
1011.42,0.1612
1012.5,0.1691
1013.58,0.1718
