Angle,Torque
-25.92,0.02735
-25.92,0.02805
-25.92,0.02885
-25.92,0.0296
-25.38,0.03035
-25.38,0.0311
-25.38,0.03185
-25.38,0.03275
-25.38,0.03375
-25.38,0.0351
-25.38,0.0368
-24.84,0.0388
-24.84,0.0412
-24.84,0.04375
-24.84,0.0465
-24.84,0.0493
-24.84,0.05215
-24.84,0.05505
-24.84,0.05795
-24.84,0.06085
-24.84,0.0638
-24.84,0.06665
-24.84,0.06925
-24.84,0.0716
-24.84,0.07395
-24.84,0.0763
-24.84,0.0787
-24.84,0.0811
-24.84,0.08335
-24.84,0.08525
-24.84,0.08695
-24.84,0.08855
-24.84,0.0899
-24.84,0.09095
-24.84,0.09185
-24.84,0.09265
-24.84,0.09345
-24.84,0.09425
-24.84,0.09475
-24.84,0.0951
-24.84,0.0955
-24.84,0.0961
-24.84,0.09665
-24.84,0.09725
-24.84,0.0979
-24.84,0.09865
-24.84,0.0995
-24.84,0.1002
-24.84,0.10085
-24.84,0.1019
-24.84,0.1034
-24.84,0.1052
-24.84,0.1072
-24.84,0.109
-24.84,0.11075
-24.84,0.11255
-24.84,0.1146
-24.84,0.11685
-24.84,0.1191
-24.84,0.12125
-24.84,0.1232
-24.84,0.1247
-24.84,0.12595
-24.84,0.12705
-24.84,0.1282
-24.84,0.1295
-24.84,0.13075
-24.84,0.13185
-24.84,0.1328
-24.84,0.1338
-24.84,0.1351
-24.84,0.1366
-24.84,0.1379
-24.84,0.1388
-24.84,0.13935
-24.84,0.13955
-24.84,0.13965
-24.84,0.1398
-24.84,0.1401
-24.84,0.14065
-24.84,0.1413
-24.84,0.1422
-24.84,0.14325
-24.84,0.14435
-24.84,0.1453
-24.84,0.14615
-24.84,0.1469
-24.84,0.14755
-24.84,0.14835
-24.84,0.1492
-24.84,0.15005
-24.84,0.1509
-24.84,0.15185
-24.84,0.15295
-24.84,0.1541
-24.84,0.155
-24.84,0.15585
-24.84,0.15675
-24.84,0.15765
-24.84,0.15835
-24.84,0.1589
-24.84,0.15925
-24.84,0.15945
-24.84,0.15965
-24.84,0.16
-24.84,0.16065
-24.84,0.1618
-24.84,0.16295
-24.84,0.1637
-24.84,0.16435
-24.84,0.16505
-24.84,0.1656
-24.84,0.1665
-24.84,0.16745
-24.84,0.16825
-24.84,0.1692
-24.84,0.1704
-24.84,0.17155
-24.84,0.1725
-24.84,0.1735
-24.84,0.1743
-24.84,0.1748
-24.84,0.17495
-24.84,0.17485
-24.84,0.1746
-24.84,0.1745
-24.84,0.17475
-24.84,0.17485
-24.84,0.1747
-24.84,0.17415
-24.3,0.1735
-24.3,0.17315
-24.3,0.17295
-24.3,0.17255
-24.3,0.17215
-24.3,0.17185
-23.76,0.1717
-23.76,0.1715
-23.76,0.17135
-23.76,0.17125
-23.76,0.1712
-23.76,0.17155
-23.22,0.17215
-23.22,0.1727
-23.22,0.1731
-23.22,0.1732
-23.22,0.1732
-22.68,0.1731
-22.68,0.17295
-22.68,0.17275
-22.68,0.17275
-22.68,0.17275
-22.14,0.17285
-22.14,0.173
-22.14,0.1733
-22.14,0.1737
-22.14,0.1742
-21.6,0.1746
-21.6,0.17465
-21.6,0.17455
-21.6,0.1743
-21.6,0.1742
-21.6,0.17445
-21.06,0.1749
-21.06,0.17565
-21.06,0.1766
-21.06,0.1777
-21.06,0.1787
-21.06,0.17935
-20.52,0.1797
-20.52,0.1799
-20.52,0.17995
-20.52,0.1798
-20.52,0.1796
-19.98,0.17985
-19.98,0.18045
-19.98,0.1812
-19.98,0.1821
-19.98,0.1829
-19.98,0.18345
-19.44,0.1837
-19.44,0.18385
-19.44,0.18425
-19.44,0.1851
-19.44,0.18605
-19.44,0.18695
-18.9,0.18765
-18.9,0.18805
-18.9,0.1881
-18.9,0.188
-18.9,0.18785
-18.9,0.1877
-18.36,0.1875
-18.36,0.18725
-18.36,0.1872
-18.36,0.18735
-17.82,0.18745
-17.82,0.1875
-17.82,0.18765
-17.82,0.1877
-17.28,0.18765
-17.28,0.18755
-17.28,0.1874
-16.74,0.18745
-16.74,0.18765
-16.74,0.1879
-16.74,0.18815
-16.2,0.18855
-16.2,0.18885
-16.2,0.1891
-16.2,0.1894
-15.66,0.1896
-15.66,0.1898
-15.66,0.19005
-15.66,0.1904
-15.66,0.19105
-15.12,0.19205
-15.12,0.1932
-15.12,0.1945
-15.12,0.19565
-15.12,0.1965
-15.12,0.1968
-15.12,0.1969
-14.58,0.1969
-14.58,0.19655
-14.58,0.196
-14.58,0.19635
-14.04,0.19705
-14.04,0.1979
-14.04,0.1987
-14.04,0.1994
-14.04,0.20035
-13.5,0.20145
-13.5,0.2024
-13.5,0.20315
-13.5,0.2039
-13.5,0.20465
-12.96,0.2053
-12.96,0.20595
-12.96,0.20655
-12.96,0.207
-12.96,0.20725
-12.42,0.20735
-12.42,0.2074
-12.42,0.20735
-12.42,0.2071
-11.88,0.2067
-11.88,0.2063
-11.88,0.2059
-11.34,0.20565
-11.34,0.20535
-11.34,0.20515
-11.34,0.20505
-10.8,0.20485
-10.8,0.20445
-10.26,0.20405
-10.26,0.2037
-10.26,0.20385
-10.26,0.2046
-9.72,0.20545
-9.72,0.2063
-9.72,0.20675
-9.72,0.207
-9.18,0.20765
-9.18,0.2085
-9.18,0.20935
-9.18,0.2104
-9.18,0.2114
-9.18,0.21205
-8.64,0.2121
-8.64,0.2118
-8.64,0.21125
-8.64,0.21075
-8.1,0.21075
-8.1,0.21125
-8.1,0.2118
-7.56,0.21255
-7.56,0.21335
-7.56,0.21385
-7.56,0.21425
-7.56,0.21475
-7.02,0.21545
-7.02,0.21635
-7.02,0.21735
-7.02,0.21835
-7.02,0.2193
-6.48,0.2202
-6.48,0.2207
-6.48,0.2207
-6.48,0.2205
-5.94,0.22035
-5.94,0.2203
-5.94,0.22015
-5.4,0.2197
-5.4,0.21905
-5.4,0.2185
-5.4,0.21825
-4.86,0.21825
-4.86,0.2187
-4.86,0.21945
-4.32,0.2206
-4.32,0.22215
-4.32,0.2237
-4.32,0.22465
-4.32,0.22485
-4.32,0.2247
-3.78,0.22415
-3.78,0.2235
-3.24,0.22305
-3.24,0.2225
-3.24,0.2219
-3.24,0.22155
-2.7,0.22225
-2.7,0.22375
-2.7,0.22555
-2.7,0.22755
-2.7,0.22935
-2.7,0.2311
-2.7,0.2328
-2.7,0.23445
-2.7,0.2359
-2.16,0.2368
-2.16,0.2375
-2.16,0.2382
-2.16,0.23875
-2.16,0.2392
-1.62,0.2395
-1.62,0.23975
-1.62,0.23995
-1.62,0.23995
-1.62,0.23985
-1.08,0.23955
-1.08,0.2391
-0.54,0.23865
-0.54,0.2383
-0.54,0.2381
-0.54,0.23785
0,0.23755
0,0.23735
0,0.23755
0.54,0.2381
0.54,0.23895
0.54,0.23975
0.54,0.2404
0.54,0.24095
1.08,0.24135
1.08,0.2417
1.08,0.24215
1.08,0.24285
1.62,0.24405
1.62,0.24545
1.62,0.2467
1.62,0.24765
1.62,0.24825
2.16,0.2486
2.16,0.24895
2.16,0.24925
2.16,0.2493
2.16,0.24925
2.7,0.24925
2.7,0.24945
2.7,0.2498
2.7,0.25045
3.24,0.25165
3.24,0.2534
3.24,0.2553
3.24,0.257
3.24,0.25845
3.24,0.2595
3.24,0.26035
3.24,0.26105
3.78,0.2617
3.78,0.2624
3.78,0.2629
3.78,0.2631
3.78,0.2631
4.32,0.26315
4.32,0.26315
4.32,0.2627
4.32,0.26215
4.86,0.2619
4.86,0.2617
4.86,0.26155
5.4,0.26145
5.4,0.26155
5.4,0.2615
5.4,0.2615
5.94,0.2619
5.94,0.26235
5.94,0.26275
6.48,0.26325
6.48,0.2637
6.48,0.26385
6.48,0.26385
7.02,0.2639
7.02,0.2645
7.02,0.2655
7.02,0.2663
7.56,0.2666
7.56,0.2665
7.56,0.266
7.56,0.26525
8.1,0.26475
8.1,0.2649
8.1,0.2654
8.1,0.26595
8.64,0.2668
8.64,0.26825
8.64,0.27015
8.64,0.2722
8.64,0.2743
8.64,0.2764
8.64,0.27815
8.64,0.2794
8.64,0.2803
9.18,0.28085
9.18,0.2811
9.18,0.2811
9.18,0.28095
9.72,0.28065
9.72,0.28025
9.72,0.2796
10.26,0.2788
10.26,0.27805
10.26,0.27765
10.8,0.2774
10.8,0.2775
10.8,0.278
10.8,0.27875
11.34,0.27975
11.34,0.28085
11.34,0.28185
11.34,0.2826
11.34,0.2829
11.88,0.28295
11.88,0.283
11.88,0.283
11.88,0.28325
12.42,0.2841
12.42,0.2853
12.42,0.2862
12.42,0.28635
12.42,0.2862
12.96,0.28575
12.96,0.28535
12.96,0.28535
13.5,0.28555
13.5,0.2858
13.5,0.28605
13.5,0.2868
13.5,0.28795
14.04,0.2884
14.04,0.2883
14.04,0.2884
14.58,0.28945
14.58,0.29055
14.58,0.29165
14.58,0.29275
14.58,0.2938
14.58,0.2948
14.58,0.29545
15.12,0.2959
15.12,0.29605
15.12,0.2961
15.12,0.2961
15.66,0.2963
15.66,0.2966
15.66,0.29675
15.66,0.29675
16.2,0.29675
16.2,0.29685
16.2,0.29705
16.2,0.2973
16.74,0.29755
16.74,0.2977
16.74,0.29785
17.28,0.29825
17.28,0.29855
17.28,0.29885
17.28,0.2997
17.28,0.301
17.82,0.3022
17.82,0.30295
17.82,0.30335
17.82,0.3036
17.82,0.30385
18.36,0.3042
18.36,0.30455
18.36,0.3048
18.36,0.30485
18.9,0.30475
18.9,0.30475
18.9,0.3053
18.9,0.3068
18.9,0.30895
18.9,0.3112
18.9,0.31335
18.9,0.3155
18.9,0.3177
18.9,0.3197
18.9,0.3212
19.44,0.3222
19.44,0.32295
19.44,0.3234
19.44,0.3238
19.44,0.3242
19.98,0.3245
