Angle,Torque
-270.54,-0.0313
-272.16,-0.0313
-272.7,0
-272.7,0
-272.7,0
-272.7,0
-271.62,0
-271.08,0
-269.46,0
-268.38,0
-266.22,0
-264.6,0.0058
-262.98,0.01365
-261.36,0.01555
-259.74,0.01525
-257.58,0.01545
-255.96,0.0158
-253.8,0.01275
-251.64,0.0154
-249.48,0.01625
-247.32,0.0194
-245.7,0.02295
-243.54,0.0261
-241.92,0.0277
-239.76,0.02965
-238.14,0.02935
-235.98,0.02815
-233.82,0.0289
-232.2,0.03075
-230.04,0.0326
-228.42,0.0369
-226.26,0.0417
-224.64,0.0457
-223.02,0.0514
-221.4,0.0527
-219.78,0.05185
-217.62,0.05115
-216,0.053
-213.84,0.05715
-212.22,0.0574
-210.06,0.06265
-208.98,0.0637
-206.82,0.06425
-204.66,0.0642
-203.04,0.06795
-201.42,0.07055
-199.26,0.06675
-197.1,0.06895
-194.94,0.0685
-193.32,0.0651
-190.62,0.0632
-188.46,0.0646
-186.84,0.0647
-184.68,0.0649
-182.52,0.064
-179.82,0.06225
-177.66,0.0591
-175.5,0.061
-173.34,0.06105
-170.64,0.05855
-168.48,0.05875
-166.32,0.05755
-163.62,0.05645
-161.46,0.05565
-158.76,0.0528
-156.06,0.04985
-153.36,0.0469
-151.2,0.0432
-148.5,0.0429
-145.8,0.0424
-143.64,0.03895
-140.94,0.0387
-138.24,0.0382
-135.54,0.0338
-132.84,0.03315
-130.14,0.03245
-127.98,0.03095
-125.28,0.0308
-122.58,0.0299
-120.42,0.03095
-117.72,0.0287
-115.02,0.02795
-112.86,0.0273
-109.62,0.02455
-107.46,0.02535
-104.76,0.0226
-102.06,0.0213
-99.36,0.02045
-97.2,0.0177
-94.5,0.01955
-92.34,0.0195
-89.64,0.01905
-86.94,0.01905
-84.78,0.01845
-82.08,0.0165
-79.38,0.0164
-77.22,0.014
-74.52,0.0154
-72.36,0.01525
-69.66,0.0149
-67.5,0.01605
-64.8,0.01615
-62.64,0.0177
-59.94,0.01745
-57.78,0.017
-55.62,0.0169
-52.92,0.01565
-50.76,0.01365
-48.06,0.0142
-45.9,0.01345
-43.2,0.01335
-41.04,0.01365
-38.34,0.01065
-35.64,0.0108
-33.48,0.01035
-31.32,0.00865
-28.62,0.00945
-26.46,0.0088
-23.76,0.0103
-21.6,0.0112
-18.9,0.01075
-16.74,0.01205
-14.58,0.0121
-11.88,0.0104
-9.72,0.01045
-7.56,0.0083
-4.86,0.0083
-2.7,0.0099
1.62,0.0098
4.32,0.0096
6.48,0.011
8.64,0.01175
10.8,0.01305
13.5,0.0131
15.12,0.0132
17.82,0.0143
19.98,0.01455
22.14,0.0123
24.3,0.01495
27,0.015
29.16,0.01535
31.32,0.0154
33.48,0.01555
36.18,0.014
37.8,0.015
40.5,0.01495
42.66,0.0126
44.82,0.0133
47.52,0.0137
49.68,0.01155
52.38,0.013
54.54,0.0123
56.7,0.0128
58.86,0.0147
61.56,0.01405
63.18,0.0132
65.88,0.0136
68.04,0.01405
70.2,0.01505
72.36,0.01585
75.06,0.01465
76.68,0.01765
79.38,0.01795
81.54,0.01835
83.7,0.01835
85.86,0.01845
88.02,0.01805
90.18,0.01755
92.88,0.01625
95.04,0.01705
97.2,0.0171
99.36,0.01645
101.52,0.01715
103.68,0.01875
105.84,0.01835
108,0.0191
110.16,0.02005
112.32,0.0189
114.48,0.0198
117.18,0.02055
119.34,0.0185
121.5,0.0196
123.66,0.0211
125.82,0.02
127.98,0.0213
130.14,0.0224
132.3,0.0213
134.46,0.0215
137.16,0.02165
139.32,0.01935
141.48,0.02015
143.64,0.0207
146.34,0.0182
148.5,0.0183
150.66,0.0182
152.82,0.0183
154.98,0.01995
157.14,0.01975
159.84,0.0199
162,0.02055
164.16,0.02055
166.32,0.0184
168.48,0.02015
170.64,0.0195
173.34,0.01985
175.5,0.01905
177.66,0.0183
179.82,0.01825
182.52,0.01895
184.14,0.0191
186.84,0.02065
189,0.02055
191.16,0.01955
193.32,0.02235
195.48,0.02235
197.64,0.0222
199.8,0.0233
201.96,0.02365
204.12,0.02405
206.28,0.02405
208.98,0.02385
210.6,0.02415
213.3,0.025
215.46,0.025
217.08,0.0259
219.24,0.0259
221.94,0.02595
224.1,0.02405
226.26,0.02405
228.96,0.0236
231.12,0.02245
233.28,0.02225
235.98,0.0222
237.6,0.0237
240.3,0.02375
242.46,0.0236
244.08,0.0248
246.78,0.0264
248.94,0.0252
251.1,0.02525
253.26,0.02625
255.42,0.02715
257.58,0.0272
259.74,0.02705
261.9,0.0279
264.06,0.02875
266.22,0.02865
268.92,0.0275
271.08,0.02785
273.24,0.0278
275.4,0.0278
278.1,0.02775
280.26,0.0258
282.42,0.0251
284.58,0.02805
286.74,0.02825
288.9,0.02875
291.06,0.0299
293.22,0.0302
295.38,0.0286
297.54,0.03155
300.24,0.03155
301.86,0.02945
304.56,0.02945
306.72,0.0295
308.88,0.0285
311.04,0.02865
313.74,0.02825
315.9,0.0272
318.06,0.02765
320.22,0.02705
322.92,0.0261
325.08,0.02645
327.24,0.0264
329.4,0.0258
332.1,0.0243
334.26,0.02495
336.42,0.0265
338.58,0.0269
340.74,0.0254
343.44,0.0268
345.6,0.0274
347.76,0.02685
349.92,0.0278
352.62,0.0268
354.24,0.0259
356.94,0.026
359.1,0.0258
361.26,0.02685
363.42,0.0284
365.58,0.0281
368.28,0.02855
370.44,0.0285
372.6,0.02775
374.76,0.0265
376.92,0.0278
379.62,0.027
381.24,0.02775
383.94,0.0282
386.1,0.02745
388.26,0.0286
390.42,0.0296
392.58,0.0315
394.74,0.03165
396.9,0.0317
399.06,0.03135
401.22,0.0315
403.92,0.0299
405.54,0.0306
408.24,0.03215
410.4,0.03125
412.56,0.02895
414.72,0.0299
416.88,0.03085
419.04,0.0318
421.74,0.03135
423.9,0.03005
426.06,0.0284
428.22,0.0309
430.38,0.0305
433.08,0.0298
435.24,0.02975
437.4,0.0296
439.56,0.02975
442.26,0.03
444.42,0.02855
446.58,0.02785
449.28,0.0275
451.44,0.02685
453.6,0.0272
455.76,0.02735
458.46,0.0282
460.62,0.02825
462.78,0.0272
464.94,0.0272
467.1,0.02935
469.26,0.0288
471.42,0.0279
474.12,0.0276
476.28,0.02725
478.44,0.02745
481.14,0.02745
483.3,0.0274
485.46,0.0268
487.62,0.0266
490.32,0.0263
492.48,0.02735
494.64,0.0279
496.8,0.0264
498.96,0.0258
501.66,0.02605
503.82,0.02535
505.98,0.0252
508.68,0.02585
510.84,0.02545
513,0.02565
515.16,0.02555
517.86,0.02325
520.02,0.02425
522.18,0.02465
524.34,0.02675
526.5,0.02635
529.2,0.0263
531.36,0.0248
533.52,0.02545
536.22,0.0235
537.84,0.0253
540.54,0.02495
542.7,0.0236
544.86,0.02565
547.56,0.026
549.72,0.0244
551.88,0.02545
554.04,0.02585
556.2,0.0259
558.36,0.0292
560.52,0.02875
562.68,0.02685
564.84,0.02865
567,0.02865
569.16,0.02785
571.86,0.02965
574.02,0.02955
576.18,0.03035
578.34,0.03065
580.5,0.03005
582.66,0.02875
584.82,0.02885
587.52,0.0282
589.68,0.02785
591.84,0.0283
594.54,0.02765
596.7,0.02675
598.86,0.0268
601.02,0.0265
603.18,0.02715
605.88,0.0273
608.04,0.02495
610.2,0.02605
612.36,0.0261
614.52,0.02645
617.22,0.027
619.38,0.02545
621.54,0.0278
623.7,0.02845
625.86,0.0276
628.02,0.02725
630.72,0.0262
632.88,0.0257
635.04,0.0272
637.2,0.02785
639.9,0.02595
642.06,0.02535
644.22,0.0257
646.38,0.0256
648.54,0.02865
650.7,0.029
653.4,0.0256
655.56,0.0257
657.72,0.02625
660.42,0.02515
662.58,0.02565
664.74,0.02575
667.44,0.0239
669.06,0.02635
671.76,0.02665
673.92,0.02635
676.08,0.02605
678.24,0.026
680.4,0.02425
682.56,0.0267
685.26,0.0264
687.42,0.02545
689.58,0.0259
692.28,0.0254
694.44,0.02545
696.6,0.0256
698.76,0.02585
700.92,0.0283
703.08,0.02855
705.24,0.02905
707.4,0.0303
709.56,0.03055
712.26,0.02825
713.88,0.02975
716.58,0.0297
718.74,0.0286
720.9,0.0286
723.06,0.02825
725.22,0.0273
727.38,0.03
730.08,0.0295
732.24,0.02895
734.4,0.02925
737.1,0.02935
739.26,0.0273
741.42,0.0297
743.58,0.0289
745.74,0.02845
747.9,0.0289
750.06,0.02955
752.22,0.03065
754.38,0.03245
756.54,0.0319
758.7,0.03145
761.4,0.0316
763.56,0.0312
765.72,0.0323
767.34,0.0347
770.04,0.0323
772.2,0.0332
774.36,0.03285
776.52,0.03385
778.68,0.03535
780.84,0.0361
783,0.03485
785.16,0.03605
787.32,0.0375
789.48,0.03715
791.64,0.0379
793.8,0.0379
795.96,0.04035
798.12,0.04165
800.28,0.04175
802.44,0.0408
804.6,0.043
806.76,0.0431
808.92,0.04335
811.08,0.04335
813.24,0.0424
814.86,0.0426
817.02,0.04575
819.18,0.04615
821.34,0.0472
823.5,0.04805
825.66,0.0484
827.82,0.0485
829.98,0.0525
831.6,0.05335
833.76,0.0542
835.92,0.05435
838.08,0.0543
839.7,0.05535
842.4,0.0571
844.56,0.05855
846.72,0.05615
848.34,0.05765
850.5,0.058
852.66,0.05745
854.82,0.0567
856.98,0.0558
859.14,0.056
861.3,0.0571
863.46,0.05745
866.16,0.05735
868.32,0.05725
869.94,0.05905
872.1,0.06
874.26,0.0611
876.42,0.06135
878.58,0.0621
880.74,0.0645
882.36,0.067
884.52,0.068
886.68,0.06975
888.84,0.06985
891,0.07
893.16,0.069
894.78,0.0705
896.94,0.07045
899.1,0.07175
901.26,0.072
903.42,0.07135
905.58,0.07025
907.74,0.0735
909.9,0.0743
912.06,0.0757
913.68,0.0774
915.84,0.07905
917.46,0.08365
919.08,0.0907
921.24,0.09085
922.86,0.09185
924.48,0.09455
926.64,0.09805
928.26,0.09955
930.42,0.1051
931.5,0.09505
931.5,0.09935
931.5,0.11645
931.5,0.1237
931.5,0.1217
932.04,0.11095
932.04,0.1137
932.58,0.1172
933.12,0.1201
934.2,0.12175
934.74,0.1249
935.28,0.12515
936.36,0.1257
937.44,0.12755
938.52,0.12655
939.06,0.1279
940.14,0.13185
941.22,0.13395
942.3,0.1354
943.38,0.1371
944.46,0.1391
945,0.1482
945.54,0.1518
946.62,0.1537
947.7,0.15785
948.78,0.162
949.86,0.1616
950.4,0.1697
950.94,0.17635
952.02,0.18055
953.1,0.18175
954.18,0.1864
954.72,0.19055
955.26,0.20135
955.8,0.20525
956.88,0.20515
957.96,0.2061
959.04,0.21055
959.58,0.21795
960.12,0.228
960.66,0.23005
962.28,0.22915
963.36,0.22735
963.9,0.2319
964.98,0.23355
964.98,0.24955
966.06,0.25605
967.14,0.2574
968.22,0.2576
968.76,0.26345
969.84,0.26605
969.84,0.2781
970.38,0.2878
970.92,0.2882
972,0.2878
973.08,0.29205
973.62,0.2964
974.16,0.30375
974.16,0.31555
975.24,0.3174
976.32,0.31755
977.4,0.31355
979.02,0.3121
979.56,0.3181
980.1,0.3231
980.64,0.338
981.18,0.3386
982.26,0.33995
