Angle,Torque
-270,-0.0364
-271.62,-0.03865
-272.16,0
-272.16,0
-272.16,0
-271.62,0
-271.08,0
-270,0
-268.38,0
-266.76,0
-265.14,0.00175
-263.52,0.0116
-261.9,0.01385
-260.28,0.01695
-258.66,0.0185
-257.04,0.01965
-254.88,0.0222
-253.26,0.02485
-251.64,0.02625
-250.02,0.0342
-248.4,0.03465
-246.24,0.02895
-243.54,0.02185
-241.38,0.0162
-238.68,0.0129
-235.98,0.01015
-233.28,0.0052
-231.12,0
-228.42,0.0005
-226.26,0.0056
-224.1,0.01225
-222.48,0.0152
-220.32,0.01515
-218.16,0.01445
-216,0.01335
-213.3,0.0106
-210.6,0.0062
-207.9,0.0027
-205.2,0.00275
-203.04,0.00675
-200.88,0.0094
-199.26,0.0104
-197.1,0.0126
-194.94,0.0126
-192.24,0.01125
-190.08,0.0099
-187.38,0.00785
-185.22,0.0045
-182.52,0.0045
-180.36,0.0073
-178.2,0.0115
-176.04,0.01345
-173.88,0.01315
-171.72,0.0134
-169.56,0.01385
-167.4,0.01315
-164.7,0.01205
-162.54,0.00865
-159.84,0.00885
-157.68,0.0112
-155.52,0.0115
-153.36,0.01325
-151.2,0.01485
-149.04,0.01475
-146.88,0.01365
-144.72,0.0141
-142.02,0.01275
-139.86,0.0102
-137.16,0.0089
-135,0.00895
-132.84,0.01305
-130.68,0.0148
-128.52,0.01455
-126.36,0.0151
-124.2,0.01575
-122.04,0.01515
-119.34,0.0141
-117.18,0.01485
-115.02,0.0133
-112.32,0.01405
-110.7,0.0146
-108,0.01565
-106.38,0.0171
-103.68,0.01705
-101.52,0.01665
-99.36,0.0169
-97.2,0.01635
-94.5,0.0145
-92.34,0.01435
-90.18,0.01385
-87.48,0.01335
-85.32,0.01425
-83.16,0.01425
-81,0.0153
-78.84,0.0159
-76.14,0.01545
-73.98,0.0155
-71.82,0.0153
-69.66,0.01555
-66.96,0.0154
-64.8,0.0153
-62.64,0.01365
-60.48,0.0144
-57.78,0.01525
-55.62,0.01595
-53.46,0.016
-51.3,0.01555
-48.6,0.01695
-46.44,0.01685
-44.28,0.0165
-42.12,0.01655
-39.42,0.0164
-37.26,0.01565
-35.1,0.0154
-32.4,0.01405
-30.24,0.0141
-28.08,0.01525
-25.92,0.0154
-23.22,0.0157
-21.06,0.0155
-18.9,0.0147
-16.74,0.01455
-14.58,0.0161
-11.88,0.0159
-9.72,0.0169
-7.56,0.01665
-4.86,0.01565
-2.7,0.01515
1.62,0.0158
3.78,0.0171
5.94,0.01655
8.64,0.01475
10.8,0.01545
12.96,0.01665
15.12,0.01685
17.82,0.0163
19.98,0.0165
22.14,0.01625
24.3,0.01605
26.46,0.0169
29.16,0.01645
31.32,0.0163
33.48,0.01735
35.64,0.0174
37.8,0.0185
40.5,0.02065
42.66,0.0197
44.82,0.0193
46.98,0.0203
49.14,0.0199
51.3,0.0213
53.46,0.02185
56.16,0.0202
58.32,0.0191
60.48,0.01915
63.18,0.01845
65.34,0.02125
67.5,0.0213
69.66,0.0193
71.82,0.02045
73.98,0.02075
76.14,0.02045
78.84,0.0226
81,0.02135
83.16,0.0222
85.32,0.02275
88.02,0.02235
90.18,0.0209
92.34,0.02255
94.5,0.02295
96.66,0.02285
98.82,0.022
101.52,0.02165
103.68,0.02085
105.84,0.0221
108,0.0229
110.7,0.02325
112.86,0.0225
115.02,0.02165
117.18,0.02215
119.88,0.02155
121.5,0.0221
124.2,0.02245
126.36,0.02235
128.52,0.02155
130.68,0.025
133.38,0.0243
135.54,0.0244
137.7,0.0246
139.86,0.02365
142.02,0.0254
144.72,0.0245
146.88,0.0227
149.04,0.0227
151.74,0.02255
153.9,0.0218
156.06,0.02405
158.22,0.02405
160.38,0.0242
163.08,0.02325
165.24,0.022
167.94,0.0206
169.56,0.0223
172.26,0.02165
174.42,0.02235
177.12,0.0216
179.28,0.02025
181.44,0.0222
184.14,0.0224
186.3,0.02245
188.46,0.0224
191.16,0.0215
193.32,0.0196
195.48,0.0231
197.64,0.023
200.34,0.02185
202.5,0.02315
204.66,0.0235
206.82,0.0239
208.98,0.02515
211.14,0.02345
213.3,0.02455
216,0.0257
218.16,0.02475
220.32,0.02475
223.02,0.0256
225.18,0.02375
227.34,0.0242
229.5,0.0252
231.66,0.0259
233.82,0.02695
235.98,0.0271
238.14,0.02625
240.84,0.02685
243,0.02625
245.16,0.02445
247.86,0.02595
250.02,0.0263
252.18,0.02585
254.34,0.0273
256.5,0.0265
258.66,0.02765
260.82,0.02885
262.98,0.0301
265.14,0.0312
267.84,0.03005
270,0.0294
272.16,0.0297
274.86,0.0297
277.02,0.0296
279.18,0.0298
281.34,0.0293
283.5,0.0284
285.66,0.03015
287.82,0.03015
290.52,0.02955
292.68,0.03105
294.84,0.03065
297.54,0.02895
299.7,0.0287
301.86,0.0282
304.56,0.02715
306.72,0.02815
308.88,0.0277
311.04,0.02805
313.74,0.0298
315.9,0.0283
318.06,0.02885
320.76,0.029
322.92,0.0281
325.08,0.0282
327.24,0.028
329.94,0.0269
332.1,0.0276
334.26,0.02715
336.42,0.02715
339.12,0.0282
341.28,0.02765
343.44,0.0276
345.6,0.0276
347.76,0.02825
349.92,0.0311
352.62,0.03185
354.78,0.0299
356.94,0.0299
359.64,0.031
361.8,0.0301
363.96,0.0319
366.12,0.0319
368.28,0.0319
370.44,0.03145
373.14,0.03045
375.3,0.0313
377.46,0.03365
379.62,0.03365
381.78,0.0324
384.48,0.03165
386.64,0.03165
388.8,0.0313
390.96,0.0314
393.66,0.0306
395.82,0.03085
397.98,0.0312
400.14,0.0315
402.3,0.0319
405,0.0329
407.16,0.03215
409.32,0.0332
411.48,0.03375
413.64,0.0323
416.34,0.03255
418.5,0.0326
420.66,0.0302
423.36,0.03065
425.52,0.0307
428.22,0.02875
430.38,0.03045
432.54,0.03055
435.24,0.03085
437.4,0.0295
439.56,0.0292
441.72,0.02995
443.88,0.03035
446.58,0.03055
448.74,0.0308
451.44,0.0299
453.6,0.0297
455.76,0.03225
457.92,0.03195
460.08,0.03195
462.78,0.03185
464.94,0.03075
467.1,0.0294
469.26,0.0323
471.42,0.0323
474.12,0.0306
476.28,0.0307
478.44,0.03165
480.6,0.03275
483.3,0.0331
485.46,0.03035
487.62,0.03195
489.78,0.0326
491.94,0.03265
494.64,0.0335
496.8,0.03335
498.96,0.0334
501.12,0.0354
503.82,0.0347
505.98,0.0326
508.14,0.03265
510.84,0.032
513,0.03225
515.16,0.0332
517.32,0.03285
519.48,0.0335
522.18,0.0342
524.34,0.03255
527.04,0.0327
529.2,0.0313
531.36,0.02815
533.52,0.0317
536.22,0.0316
538.38,0.03005
540.54,0.0303
543.24,0.0305
545.4,0.03055
547.56,0.0315
550.26,0.0308
552.42,0.03075
554.58,0.03025
557.28,0.0281
559.44,0.03085
561.6,0.0309
563.76,0.03025
566.46,0.03035
568.62,0.0303
570.78,0.02945
572.94,0.03145
575.64,0.0307
577.8,0.0293
579.96,0.03115
582.66,0.02965
584.82,0.03015
586.98,0.0313
589.68,0.0295
591.84,0.03025
594,0.03005
596.16,0.0305
598.32,0.03095
601.02,0.0303
603.18,0.0287
605.34,0.0296
608.04,0.02895
610.2,0.02915
612.36,0.0298
615.06,0.0296
617.22,0.0279
619.38,0.0283
621.54,0.0276
624.24,0.02915
626.4,0.0293
628.56,0.0292
630.72,0.0292
633.42,0.0287
636.12,0.02725
638.28,0.02905
640.44,0.0287
642.6,0.02825
644.76,0.02835
647.46,0.02865
649.62,0.0267
651.78,0.0283
654.48,0.02765
656.64,0.02645
659.34,0.0269
661.5,0.02635
663.66,0.0278
665.82,0.0281
667.98,0.0278
670.14,0.02895
672.84,0.0293
675,0.02725
677.16,0.0297
679.86,0.02965
682.02,0.03145
684.18,0.0319
686.34,0.03125
688.5,0.03125
690.66,0.03275
692.82,0.03265
694.98,0.03575
697.14,0.0371
699.3,0.037
701.46,0.0385
703.62,0.04095
705.78,0.04215
707.4,0.04455
709.56,0.0471
711.72,0.04745
713.34,0.0512
715.5,0.0531
717.12,0.0561
718.74,0.06015
720.9,0.06065
723.06,0.0617
725.22,0.06235
726.84,0.06935
728.46,0.06935
730.08,0.0728
732.24,0.0741
733.86,0.0741
736.02,0.07355
737.64,0.07645
739.26,0.08275
741.42,0.08235
743.04,0.08645
745.2,0.08665
746.82,0.0893
748.44,0.09485
750.06,0.0963
751.68,0.09935
753.3,0.10395
754.92,0.1061
757.08,0.1084
758.7,0.10875
760.32,0.1158
761.94,0.1188
763.02,0.12495
765.18,0.12585
766.26,0.13065
767.88,0.1314
769.5,0.13565
771.12,0.1386
772.2,0.1439
774.36,0.14545
775.98,0.1471
777.06,0.1503
778.68,0.153
780.3,0.15605
781.92,0.16215
783.54,0.1653
785.16,0.1694
786.24,0.17195
