Angle,Torque
154.44,0.0264
156.6,0.0266
158.76,0.0274
161.46,0.02685
163.62,0.0294
165.78,0.0295
167.94,0.0278
170.1,0.03035
172.8,0.03045
174.42,0.02865
176.58,0.0298
179.28,0.0294
181.44,0.02775
183.6,0.0302
185.76,0.03085
187.92,0.0322
190.08,0.03205
192.24,0.0313
194.4,0.0319
196.56,0.03355
199.26,0.03335
201.42,0.03205
203.58,0.03205
205.74,0.0335
207.9,0.0352
210.06,0.0378
212.22,0.0362
214.38,0.03625
216.54,0.0366
219.24,0.03665
220.86,0.0368
223.56,0.037
225.72,0.0363
227.88,0.0371
230.04,0.03715
232.74,0.0363
234.9,0.0361
237.06,0.0369
239.22,0.03675
241.38,0.037
243.54,0.03685
246.24,0.0353
247.86,0.03695
250.56,0.03735
252.72,0.03695
254.88,0.0376
257.58,0.03655
259.74,0.0345
261.9,0.03625
264.6,0.03525
266.76,0.0354
268.92,0.035
271.62,0.033
273.78,0.03335
275.94,0.034
278.64,0.0323
280.8,0.0322
283.5,0.032
285.66,0.0317
287.82,0.0335
290.52,0.03285
292.68,0.0303
294.84,0.03085
297.54,0.03075
299.7,0.03225
301.86,0.0333
304.56,0.03175
306.72,0.0317
308.88,0.0331
311.58,0.03195
313.2,0.03185
315.9,0.033
318.06,0.03195
320.22,0.03115
322.92,0.0314
325.08,0.0313
327.24,0.03425
329.4,0.03425
332.1,0.03285
334.26,0.03305
336.42,0.03265
338.58,0.0345
340.74,0.0357
342.9,0.03555
345.06,0.03875
347.22,0.0392
349.92,0.0385
352.08,0.03875
354.24,0.0386
356.4,0.0401
358.56,0.04075
360.72,0.041
362.88,0.0391
365.04,0.04025
367.2,0.04055
369.9,0.04125
372.06,0.04155
373.68,0.0433
376.38,0.0445
378,0.04455
380.7,0.0445
382.86,0.0428
385.02,0.0448
387.18,0.04515
389.34,0.04435
391.5,0.04595
394.2,0.0459
396.36,0.04655
398.52,0.04685
400.68,0.0468
402.84,0.0444
405,0.0457
407.16,0.04575
409.86,0.04485
412.02,0.046
414.18,0.0455
416.34,0.04425
419.04,0.04405
421.2,0.0431
423.36,0.0433
425.52,0.04335
428.22,0.0445
430.38,0.0459
432.54,0.04665
434.7,0.0438
437.4,0.0445
439.56,0.04445
441.72,0.0438
444.42,0.0451
446.58,0.0435
448.74,0.04395
450.9,0.0443
453.06,0.04395
455.76,0.04285
457.92,0.04475
460.08,0.04315
462.78,0.0439
464.94,0.0436
467.1,0.04275
469.8,0.04235
471.96,0.0419
474.12,0.0411
476.28,0.0431
478.44,0.04325
481.14,0.0445
483.3,0.04475
486,0.0435
488.16,0.0425
490.32,0.04345
492.48,0.0434
494.64,0.04405
497.34,0.044
499.5,0.04115
501.66,0.0422
503.82,0.0444
506.52,0.04295
508.68,0.04175
511.38,0.04205
513.54,0.04095
515.7,0.0407
518.4,0.0387
520.56,0.0397
522.72,0.0397
525.42,0.0388
527.58,0.03845
529.74,0.039
532.44,0.03835
534.6,0.03745
537.3,0.0374
539.46,0.0359
541.62,0.0365
544.32,0.03565
546.48,0.03425
549.18,0.03575
551.34,0.0354
553.5,0.03665
556.2,0.0364
558.36,0.0352
561.06,0.0354
563.22,0.03585
565.38,0.03435
567.54,0.03515
570.24,0.03565
572.4,0.0361
574.56,0.0376
576.72,0.03725
579.42,0.03755
581.58,0.0383
583.74,0.0382
585.9,0.0391
588.06,0.04
590.22,0.039
592.92,0.0382
595.08,0.0381
597.24,0.03665
599.4,0.03915
602.1,0.03935
604.26,0.0383
606.42,0.03875
608.58,0.0383
610.74,0.0397
613.44,0.03985
615.6,0.03935
617.76,0.04065
620.46,0.04075
622.62,0.03985
624.78,0.0382
627.48,0.03855
629.64,0.0359
631.8,0.0376
633.96,0.0376
636.66,0.03525
638.82,0.03645
641.52,0.03695
643.68,0.0365
645.84,0.0364
648.54,0.03545
650.7,0.03505
652.86,0.03605
655.02,0.0351
657.72,0.0348
659.88,0.03575
