Angle,Torque
151.74,0.0199
153.9,0.0197
156.06,0.0203
158.76,0.02025
161.46,0.0178
163.62,0.01845
165.78,0.0188
167.94,0.018
170.1,0.01935
172.8,0.0184
174.96,0.01755
177.12,0.01825
179.82,0.01725
181.98,0.01755
184.68,0.01775
186.84,0.01445
189.54,0.01345
191.7,0.0136
193.86,0.0148
196.02,0.01685
198.18,0.01685
200.34,0.018
202.5,0.01925
204.66,0.0198
207.36,0.01975
209.52,0.02045
211.68,0.01995
213.84,0.0198
216,0.0199
218.7,0.0193
220.86,0.01945
223.02,0.0201
225.18,0.02045
227.34,0.0211
229.5,0.0214
231.66,0.02235
233.82,0.02285
236.52,0.0235
238.14,0.0226
240.3,0.02245
243,0.0219
245.16,0.02145
247.32,0.02385
249.48,0.02465
251.64,0.02435
253.8,0.02435
255.96,0.0245
258.66,0.02405
260.28,0.026
262.44,0.0263
264.6,0.02665
266.76,0.0273
268.92,0.027
271.08,0.02755
273.24,0.02945
275.4,0.0294
278.1,0.02915
280.26,0.02915
282.42,0.02885
284.58,0.0272
286.74,0.0301
288.9,0.03
291.06,0.0298
293.22,0.03045
295.38,0.0302
297.54,0.02765
299.7,0.0311
302.4,0.03085
304.56,0.02995
306.72,0.02955
308.88,0.02865
311.04,0.02955
313.2,0.03065
315.36,0.02965
317.52,0.03155
319.68,0.03245
322.38,0.03215
324.54,0.0323
326.7,0.0325
328.86,0.0319
331.02,0.0322
333.18,0.0315
335.34,0.03
337.5,0.03265
339.66,0.03345
342.36,0.03225
344.52,0.03285
346.68,0.0324
348.84,0.0335
351,0.0337
353.16,0.0345
355.32,0.0334
357.48,0.0343
360.18,0.0345
362.34,0.03345
364.5,0.03615
366.66,0.0358
368.82,0.0349
370.98,0.0352
373.14,0.0359
375.3,0.036
377.46,0.0371
379.62,0.0365
381.78,0.0369
384.48,0.0369
386.64,0.03595
388.8,0.03605
390.96,0.0368
393.12,0.0354
395.28,0.0367
397.98,0.0364
400.14,0.0347
402.3,0.03615
404.46,0.0363
406.62,0.03665
408.78,0.03845
410.94,0.03835
413.64,0.0375
415.26,0.03915
417.96,0.03905
420.12,0.036
422.28,0.03685
424.44,0.03575
426.6,0.0357
429.3,0.03685
431.46,0.03685
433.62,0.0356
436.32,0.03565
438.48,0.03575
440.64,0.0326
442.8,0.0323
445.5,0.0321
447.66,0.0312
450.36,0.03125
452.52,0.0296
454.68,0.03175
456.84,0.0328
459.54,0.0319
461.7,0.0314
463.86,0.031
466.56,0.0302
468.72,0.02905
470.88,0.0285
473.58,0.02725
475.74,0.028
478.44,0.02825
480.6,0.0274
482.76,0.0273
485.46,0.0265
487.62,0.0258
489.78,0.0256
491.94,0.02585
494.64,0.0256
496.8,0.0252
498.96,0.0247
501.66,0.02575
503.82,0.02585
505.98,0.02545
508.68,0.02575
510.84,0.0258
513,0.0261
515.16,0.02575
517.86,0.0242
520.02,0.02235
522.18,0.0244
524.34,0.02385
527.04,0.02445
529.2,0.02535
531.36,0.0238
533.52,0.0257
535.68,0.0264
538.38,0.0248
540.54,0.02545
542.7,0.02505
544.86,0.02545
547.02,0.0257
549.72,0.0257
551.88,0.025
554.04,0.0251
556.2,0.0262
558.36,0.02645
560.52,0.02865
562.68,0.0285
564.84,0.0284
567.54,0.0279
569.7,0.027
571.86,0.0263
574.56,0.0259
576.18,0.02655
578.88,0.0275
581.04,0.02805
583.2,0.0269
585.36,0.02805
587.52,0.02835
589.68,0.0305
591.84,0.0305
594,0.0299
596.7,0.02875
598.86,0.0304
601.02,0.0301
603.18,0.02825
605.34,0.0286
607.5,0.0285
609.66,0.02905
611.82,0.03015
614.52,0.03055
616.68,0.0293
618.84,0.02935
621,0.0274
623.16,0.02945
625.32,0.0303
628.02,0.0301
630.18,0.0289
632.34,0.02985
634.5,0.02965
636.66,0.02965
638.82,0.03065
640.98,0.03035
643.68,0.03005
645.84,0.0311
648,0.031
650.16,0.0289
652.32,0.0294
655.02,0.02815
657.18,0.0273
659.34,0.02755
662.04,0.027
664.2,0.02605
666.36,0.02635
669.06,0.0266
671.22,0.0257
673.38,0.02615
675.54,0.026
677.7,0.0268
680.4,0.0265
682.02,0.02885
684.72,0.0287
686.88,0.0268
689.58,0.02595
691.74,0.02745
693.9,0.02565
696.06,0.02695
698.22,0.02665
700.92,0.02615
703.08,0.0277
705.24,0.0281
707.4,0.0268
710.1,0.0264
712.26,0.02635
714.42,0.02805
716.58,0.02905
718.74,0.0291
720.9,0.02755
723.06,0.0278
725.22,0.0282
727.92,0.0286
730.08,0.0294
732.24,0.02875
734.4,0.0276
736.56,0.0285
739.26,0.0287
741.42,0.028
743.58,0.0286
745.74,0.02755
747.9,0.02875
750.06,0.02915
752.76,0.02865
754.92,0.02715
757.08,0.0284
759.24,0.0272
761.4,0.0275
764.1,0.02715
766.26,0.02705
768.42,0.02925
770.58,0.029
772.74,0.0299
774.9,0.0299
777.6,0.0299
779.76,0.0281
781.92,0.031
784.08,0.03065
786.24,0.0292
788.4,0.0291
791.1,0.0283
793.26,0.02835
795.42,0.0291
797.58,0.02825
799.74,0.0284
802.44,0.02815
804.6,0.0263
806.76,0.0262
809.46,0.02705
811.62,0.02585
813.78,0.02685
815.94,0.02685
818.1,0.0284
820.26,0.02955
822.96,0.02955
825.12,0.0277
827.28,0.02775
829.44,0.02845
831.6,0.0285
833.76,0.02935
835.92,0.02905
838.08,0.03055
840.24,0.0307
842.94,0.0289
845.1,0.0294
847.26,0.0316
849.42,0.03145
851.58,0.0312
853.74,0.031
855.9,0.0301
858.6,0.03045
860.22,0.0312
862.92,0.03135
865.08,0.03235
867.24,0.03245
869.4,0.03115
871.56,0.0337
873.72,0.03365
875.88,0.0324
878.58,0.03325
880.74,0.0318
882.9,0.0323
885.06,0.0351
887.22,0.0351
889.38,0.03475
891.54,0.03585
893.7,0.03655
895.86,0.0368
898.02,0.0378
900.18,0.0389
902.34,0.039
904.5,0.04005
906.66,0.0409
908.82,0.0409
910.98,0.0414
913.14,0.04195
914.76,0.0435
917.46,0.0452
919.08,0.04575
921.24,0.04555
923.4,0.04765
925.56,0.0481
927.72,0.04725
929.88,0.0472
932.04,0.0463
934.2,0.0464
936.36,0.0473
938.52,0.04795
940.68,0.04725
942.84,0.04775
945,0.048
947.16,0.04945
949.32,0.0499
951.48,0.04985
953.64,0.05295
955.8,0.05355
957.96,0.0533
960.12,0.0519
962.28,0.05315
964.44,0.05395
966.6,0.05445
968.76,0.0547
970.92,0.05335
973.08,0.05405
974.7,0.0587
976.86,0.0589
979.02,0.0601
981.18,0.0624
983.34,0.063
984.96,0.06365
987.12,0.06445
989.28,0.06525
991.44,0.0646
993.06,0.0682
995.22,0.06935
997.38,0.06815
999.54,0.0717
1001.16,0.0742
1003.32,0.076
1004.94,0.07935
1007.1,0.0797
1009.26,0.08115
1010.34,0.08785
1012.5,0.089
1012.5,0.08175
1012.5,0.09695
1012.5,0.11435
1012.5,0.115
1013.04,0.10595
1013.58,0.0994
1014.12,0.1035
1014.66,0.106
1015.2,0.1067
1016.28,0.10805
1016.82,0.11
1017.9,0.11055
1018.98,0.11455
1020.06,0.1147
1020.6,0.1176
1021.68,0.11875
1022.76,0.12185
1023.3,0.12535
1024.38,0.1303
1024.92,0.13685
1026.54,0.13785
1027.62,0.1367
1028.7,0.1358
1029.78,0.14005
1030.32,0.1445
1031.4,0.15025
1032.48,0.15555
1033.02,0.15845
1034.1,0.1636
1035.18,0.16695
1035.18,0.17705
1036.26,0.1795
1037.34,0.1807
1038.96,0.1809
1040.04,0.18105
1041.12,0.18485
1042.2,0.18635
1043.28,0.1876
1044.36,0.18975
1045.44,0.19595
1046.52,0.1997
1046.52,0.21085
1047.6,0.2135
1049.22,0.21275
1050.3,0.21175
1050.84,0.218
1051.92,0.226
1053,0.22715
1053.54,0.23455
1054.62,0.2357
1055.16,0.24325
1056.24,0.2446
1057.32,0.25015
1057.86,0.25745
1058.94,0.25795
1060.02,0.2579
1061.1,0.26075
1061.64,0.2678
1062.72,0.2726
1063.26,0.2795
1063.8,0.28525
1064.88,0.28605
1065.96,0.2871
1067.04,0.2942
1067.58,0.29815
1067.58,0.3111
1068.66,0.31545
1069.2,0.3168
1070.82,0.3165
1071.36,0.31705
1072.44,0.3216
1072.98,0.33175
1072.98,0.3433
