Angle,Torque
-45.36,0.1945
-45.36,0.19495
-45.36,0.19545
-44.82,0.1968
-44.82,0.19845
-44.82,0.2007
-44.28,0.20245
-44.28,0.2035
-44.28,0.20395
-44.28,0.20475
-43.74,0.2064
-43.74,0.20885
-43.74,0.21035
-43.2,0.2115
-43.2,0.212
-43.2,0.21265
-42.66,0.2128
-42.66,0.21315
-42.66,0.21315
-42.12,0.2129
-42.12,0.2129
-41.58,0.2132
-41.58,0.21405
-41.04,0.2157
-41.04,0.21645
-40.5,0.21695
-40.5,0.21825
-40.5,0.2192
-39.96,0.21965
-39.96,0.22005
-39.42,0.221
-39.42,0.22305
-39.42,0.22585
-39.42,0.22945
-39.42,0.2324
-39.42,0.23395
-38.88,0.23485
-38.88,0.2357
-38.34,0.23615
-38.34,0.23645
-38.34,0.23675
-37.8,0.2368
-37.8,0.23685
-37.26,0.23675
-37.26,0.23675
-36.72,0.2363
-36.18,0.2355
-36.18,0.23535
-35.64,0.23665
-35.64,0.2382
-35.64,0.2397
-35.1,0.24065
-35.1,0.24165
-34.56,0.24255
-34.56,0.2431
-34.56,0.24375
-34.02,0.245
-34.02,0.24665
-33.48,0.24745
-33.48,0.2473
-32.94,0.24605
-32.4,0.24515
-32.4,0.24645
-32.4,0.2487
-31.86,0.2508
-31.86,0.2521
-31.86,0.2524
-31.32,0.25225
-31.32,0.25225
-30.78,0.2531
-30.78,0.25445
-30.24,0.257
-30.24,0.25935
-30.24,0.261
-29.7,0.26175
-29.7,0.2619
-29.7,0.26305
-29.16,0.26505
-29.16,0.2681
-29.16,0.2699
-28.62,0.2711
-28.62,0.27325
-28.62,0.2754
-28.62,0.27685
-28.08,0.27765
-28.08,0.27765
-27.54,0.27755
-27.54,0.27705
-27,0.276
-26.46,0.2742
-26.46,0.27265
-25.92,0.2721
-25.92,0.27295
-25.38,0.2741
-25.38,0.2751
-24.84,0.27565
-24.84,0.276
-24.3,0.2766
-24.3,0.27695
-23.76,0.277
-23.76,0.27715
-23.22,0.27805
-23.22,0.28025
-22.68,0.28415
-22.68,0.2859
-22.68,0.2858
-22.14,0.28495
-22.14,0.28425
-21.6,0.28455
-21.6,0.2878
-21.06,0.2911
-21.06,0.2932
-21.06,0.2944
-20.52,0.29565
-20.52,0.297
-20.52,0.2981
-19.98,0.29855
-19.98,0.2995
-19.44,0.3018
-19.44,0.3029
-19.44,0.30295
-18.9,0.3029
-18.9,0.30355
-18.36,0.30385
-18.36,0.30395
-17.82,0.30425
-17.82,0.3064
-17.28,0.3093
-17.28,0.3121
-17.28,0.31325
-17.28,0.3141
-16.74,0.31485
-16.2,0.31535
-16.2,0.3154
-16.2,0.31525
-15.66,0.31555
-15.66,0.31655
-15.12,0.3169
-15.12,0.3169
-14.58,0.31675
-14.04,0.31645
-14.04,0.31605
-13.5,0.3171
-13.5,0.3181
-12.96,0.31855
-12.96,0.32015
-12.42,0.3234
-12.42,0.32665
-12.42,0.3271
-11.88,0.32655
-11.88,0.3243
-11.34,0.3243
-11.34,0.3271
-10.8,0.3295
-10.8,0.33095
-10.8,0.33325
-10.26,0.3352
-10.26,0.33725
-10.26,0.3383
-9.72,0.33865
-9.72,0.3384
-9.18,0.33705
-8.64,0.33535
-8.64,0.3355
-8.1,0.33795
-8.1,0.33915
-8.1,0.3392
-7.56,0.3396
-7.56,0.34145
-7.02,0.3429
-7.02,0.3433
