Angle,Torque
-273.24,0
-273.24,0
-273.24,0
-273.24,0
-272.7,0
-272.16,0
-271.08,0
-270,0
-268.38,0
-266.76,0.0005
-265.14,0.0064
-262.98,0.0089
-261.36,0.00855
-259.2,0.0067
-257.04,0.0043
-254.34,0.00205
-252.18,0.00325
-250.02,0.00465
-247.86,0.0068
-246.24,0.01135
-244.08,0.01325
-241.92,0.0137
-240.3,0.01375
-238.14,0.01355
-235.44,0.01025
-233.28,0.0081
-231.12,0.00765
-228.96,0.008
-226.26,0.0095
-224.1,0.00975
-221.94,0.0123
-219.78,0.01235
-217.62,0.0125
-215.46,0.01025
-213.3,0.0092
-210.6,0.0091
-208.44,0.00775
-206.28,0.00715
-204.12,0.0075
-201.42,0.0087
-199.26,0.0102
-197.1,0.01065
-194.94,0.01065
-192.78,0.0094
-190.08,0.0077
-187.92,0.0093
-185.76,0.01025
-183.6,0.0081
-180.9,0.0099
-178.74,0.0112
-176.58,0.01105
-174.42,0.01385
-172.26,0.01375
-170.1,0.0114
-167.94,0.01175
-165.24,0.0114
-163.08,0.0086
-160.92,0.0103
-158.76,0.0102
-156.06,0.01005
-153.9,0.01015
-151.2,0.0096
-149.04,0.01085
-146.88,0.01215
-144.72,0.011
-142.56,0.0115
-140.4,0.01165
-137.7,0.01005
-135.54,0.01255
-133.38,0.0129
-131.22,0.0128
-128.52,0.01285
-126.36,0.0125
-124.2,0.01155
-122.04,0.0136
-119.88,0.01315
-117.18,0.011
-115.02,0.0125
-112.86,0.0127
-110.7,0.01175
-108,0.0118
-105.84,0.01225
-103.68,0.01235
-101.52,0.01175
-98.82,0.01105
-96.66,0.01265
-94.5,0.01305
-92.34,0.01255
-90.18,0.01385
-87.48,0.0142
-85.32,0.0124
-83.16,0.0144
-81,0.01395
-78.84,0.01395
-76.68,0.0138
-73.98,0.0132
-71.82,0.0121
-69.66,0.0133
-66.96,0.01325
-64.8,0.013
-62.64,0.0145
-60.48,0.0148
-57.78,0.01475
-55.62,0.01425
-53.46,0.01335
-51.3,0.01635
-49.14,0.01705
-46.98,0.016
-44.28,0.01565
-42.12,0.01585
-39.96,0.0158
-37.8,0.01625
-35.1,0.0161
-32.94,0.0143
-30.78,0.01685
-28.62,0.01685
-26.46,0.0142
-23.76,0.01565
-21.6,0.01565
-19.44,0.01335
-16.74,0.0135
-14.58,0.01385
-11.88,0.0136
-9.72,0.0137
-7.56,0.0127
-5.4,0.0134
-3.24,0.0134
1.62,0.01465
3.78,0.0148
6.48,0.01455
8.64,0.0139
10.8,0.01375
12.96,0.0128
15.12,0.0134
17.82,0.01345
19.98,0.01215
22.14,0.0136
24.84,0.0139
27,0.01305
29.16,0.01345
31.86,0.01295
34.02,0.01285
36.18,0.0122
38.88,0.0121
41.04,0.00985
43.2,0.01175
45.36,0.01165
48.06,0.01215
50.22,0.0118
52.92,0.0109
55.08,0.01215
57.24,0.0126
59.4,0.01075
62.1,0.0121
64.26,0.01255
66.42,0.0122
68.58,0.0128
71.28,0.0118
73.44,0.00845
76.14,0.0072
78.84,0.0072
81,0.0062
83.7,0.0054
85.86,0.00475
88.02,0.00505
90.18,0.00595
92.34,0.007
94.5,0.00795
97.2,0.0079
99.36,0.00745
101.52,0.00915
103.68,0.0105
105.84,0.0121
108,0.0134
110.16,0.0133
112.32,0.01605
113.94,0.01835
116.1,0.0186
118.8,0.01795
120.96,0.01785
123.12,0.01665
125.28,0.0147
127.44,0.01555
129.6,0.01545
131.76,0.01455
133.92,0.0157
136.08,0.0157
138.78,0.0169
140.94,0.01715
143.1,0.0162
145.26,0.01685
147.42,0.01645
150.12,0.016
151.74,0.0155
154.44,0.0153
156.6,0.01505
158.76,0.01585
160.92,0.0169
163.08,0.01725
165.24,0.018
167.94,0.0182
170.1,0.01705
172.26,0.01715
174.42,0.0177
176.58,0.01735
178.74,0.01825
180.9,0.0184
183.06,0.01845
185.22,0.0192
187.92,0.0198
190.08,0.01695
192.24,0.019
194.4,0.0189
196.56,0.01805
198.72,0.01805
201.42,0.01705
203.58,0.0164
205.74,0.018
207.9,0.01785
210.6,0.0175
212.76,0.0177
214.92,0.01765
217.08,0.01815
219.24,0.0202
221.4,0.0194
223.56,0.0208
225.72,0.0211
227.88,0.02055
230.04,0.02195
232.74,0.0223
234.9,0.02055
237.06,0.0215
239.22,0.0228
241.38,0.0215
243.54,0.02305
245.7,0.02375
247.86,0.0233
250.02,0.02345
252.18,0.0236
254.88,0.02215
257.04,0.02295
259.2,0.02355
261.36,0.02175
263.52,0.0223
265.68,0.0223
268.38,0.02265
270,0.0248
272.7,0.02455
274.32,0.0262
277.02,0.02615
279.18,0.0269
281.34,0.0267
283.5,0.0283
285.66,0.0271
287.82,0.0269
289.98,0.02555
292.14,0.0255
294.3,0.0247
297,0.0258
299.16,0.0262
301.32,0.02635
303.48,0.0266
305.64,0.02635
307.8,0.0277
309.96,0.02875
312.12,0.0288
314.28,0.0297
316.44,0.0303
318.6,0.0299
320.76,0.03065
323.46,0.03205
325.62,0.02915
327.78,0.03035
329.94,0.03105
332.1,0.03065
334.26,0.03075
336.42,0.03035
338.58,0.0296
340.74,0.0295
343.44,0.0299
345.6,0.0293
347.76,0.0294
350.46,0.02905
352.08,0.0299
354.78,0.02935
356.94,0.02765
359.1,0.02865
361.26,0.02855
363.42,0.02925
366.12,0.0301
368.28,0.0301
370.44,0.02985
372.6,0.0319
374.76,0.03245
376.92,0.0321
379.08,0.0331
381.24,0.0327
383.94,0.0301
386.1,0.03015
388.26,0.0319
390.42,0.03155
392.58,0.03235
395.28,0.03225
396.9,0.03145
399.6,0.0314
401.76,0.0317
403.38,0.0333
406.08,0.03355
408.24,0.0334
410.4,0.0333
412.56,0.0341
415.26,0.0342
417.42,0.03305
419.58,0.0335
421.74,0.034
423.9,0.0346
426.06,0.0347
428.22,0.0346
430.38,0.0338
432.54,0.0346
435.24,0.03455
437.4,0.03305
439.56,0.03325
442.26,0.03265
444.42,0.0314
446.58,0.02975
448.74,0.028
451.44,0.0286
453.6,0.03085
455.22,0.03435
457.38,0.0373
459.54,0.03925
461.7,0.0416
463.86,0.04325
466.02,0.04325
468.18,0.0408
470.34,0.0407
473.04,0.0372
475.2,0.03455
477.36,0.03445
480.06,0.0346
481.68,0.03435
484.38,0.0352
486.54,0.0359
488.7,0.0378
490.86,0.0387
493.02,0.03865
495.18,0.03605
497.34,0.03735
500.04,0.03635
502.2,0.0357
504.36,0.03605
507.06,0.0358
508.68,0.0367
511.38,0.0375
513.54,0.03765
515.7,0.03585
517.86,0.0363
520.02,0.03495
522.72,0.0351
524.88,0.0349
527.04,0.0339
529.74,0.03375
531.9,0.03405
534.06,0.03565
536.22,0.0366
538.38,0.037
540.54,0.0346
542.7,0.0357
544.86,0.0368
547.02,0.0392
549.18,0.04065
551.88,0.04175
554.04,0.03985
556.2,0.0404
558.36,0.0402
559.98,0.0427
562.14,0.0427
564.3,0.04285
567,0.0421
569.16,0.0425
571.32,0.04245
573.48,0.04105
576.18,0.0396
578.34,0.03965
580.5,0.04085
582.66,0.0425
584.82,0.03935
586.98,0.0398
589.68,0.04015
591.3,0.0402
594,0.0405
596.16,0.0414
598.32,0.041
600.48,0.04205
602.64,0.04285
604.8,0.0431
606.96,0.04545
609.12,0.04615
611.28,0.0449
613.44,0.0451
615.6,0.04685
617.76,0.0463
620.46,0.0459
622.62,0.0472
624.24,0.04855
626.4,0.04955
628.56,0.04985
630.72,0.052
632.88,0.05375
635.04,0.05445
636.66,0.05525
638.82,0.05605
640.98,0.05685
643.14,0.05725
645.3,0.05705
647.46,0.0572
649.62,0.05805
651.78,0.05825
653.94,0.0577
656.1,0.05655
658.26,0.0583
660.42,0.0586
662.58,0.0582
664.74,0.059
666.9,0.05945
669.06,0.0606
671.22,0.06245
673.38,0.0646
675.54,0.06245
677.16,0.06425
679.32,0.06595
681.48,0.0655
683.64,0.0673
685.8,0.0683
687.96,0.06895
689.58,0.07205
691.74,0.0747
693.9,0.0731
696.06,0.07315
698.22,0.073
700.38,0.0709
702.54,0.0711
704.7,0.07185
706.86,0.07165
708.48,0.0764
710.64,0.07785
712.8,0.0772
714.96,0.07965
717.12,0.08125
718.74,0.0818
720.9,0.0843
723.06,0.08355
725.22,0.08265
727.38,0.08455
729,0.0866
731.7,0.08665
733.32,0.08765
735.48,0.09105
737.1,0.0918
739.26,0.0941
740.88,0.09585
743.04,0.0962
745.2,0.09625
746.82,0.09755
748.98,0.1019
750.6,0.10205
752.76,0.1043
754.92,0.1086
756,0.11235
758.16,0.1152
758.7,0.1039
758.7,0.11025
758.7,0.12955
758.7,0.13125
759.24,0.12255
759.78,0.1162
759.78,0.1254
760.32,0.1289
760.86,0.13055
761.4,0.13475
761.94,0.1366
763.02,0.13485
764.1,0.13205
765.18,0.1351
765.72,0.1365
766.26,0.14585
767.34,0.14825
768.42,0.14925
769.5,0.14835
770.58,0.14995
771.66,0.1555
772.74,0.1557
773.82,0.1595
774.9,0.1602
775.98,0.15975
777.06,0.1642
778.14,0.16475
778.68,0.1721
780.3,0.1726
781.38,0.17375
782.46,0.1774
783.54,0.1823
784.62,0.18675
785.16,0.1908
786.78,0.19125
787.86,0.1938
788.94,0.19695
789.48,0.2039
790.56,0.2106
791.64,0.21165
792.72,0.211
793.8,0.21515
794.88,0.22135
795.96,0.22455
796.5,0.2321
797.58,0.2319
798.66,0.23585
799.74,0.23675
800.28,0.2474
800.82,0.25095
802.44,0.2512
803.52,0.2493
804.6,0.2529
805.68,0.25515
805.68,0.27155
806.22,0.2799
807.3,0.27995
808.38,0.28055
809.46,0.28745
810,0.2923
810.54,0.30145
810.54,0.31135
812.16,0.31135
812.7,0.31235
813.78,0.31355
814.86,0.3172
815.4,0.32495
815.4,0.3374
816.48,0.3373
817.56,0.33325
818.64,0.3358
819.72,0.3405
