Angle,Torque
-17.82,-0.05455
-18.36,-0.0575
-18.36,-0.0602
-18.36,-0.0633
-18.9,-0.06585
-18.9,-0.068
-18.9,-0.06965
-19.44,-0.07115
-19.44,-0.07245
-19.44,-0.07295
-19.98,-0.07375
-19.98,-0.07415
-19.98,-0.0744
-20.52,-0.07455
-20.52,-0.07495
-21.06,-0.0753
-21.06,-0.07545
-21.06,-0.07635
-21.6,-0.0784
-21.6,-0.08055
-21.6,-0.0828
-21.6,-0.0852
-22.14,-0.08755
-22.14,-0.0899
-22.14,-0.0925
-22.68,-0.09525
-22.68,-0.09785
-22.68,-0.0992
-22.68,-0.10715
-22.68,-0.10715
-22.68,-0.10715
-23.22,-0.10715
-23.22,-0.08245
-23.22,0
-23.22,0
-22.68,0
-22.68,0
-22.68,0
-22.68,0
-22.68,0
-22.68,0
-22.14,0
-22.14,0
-22.14,0
-21.6,0
-21.6,0
-21.06,0
-21.06,0
-20.52,0
-20.52,0
-19.98,0
-19.98,0
-19.44,0
-18.9,0
-18.9,0
-18.36,0
-17.82,0
-17.82,0
-17.28,0
-16.74,0
-16.2,0
-16.2,0
-15.66,0
-15.12,0
-15.12,0
-14.58,0
-14.04,0
-13.5,0
-13.5,0
-12.96,0
-12.42,0
-12.42,0
-11.88,0
-11.34,0
-10.8,0
-10.8,0
-10.26,0
-9.72,0
-9.72,0
-9.18,0
-9.18,0
-8.64,0
-8.64,0
-8.1,0
-8.1,0
-8.1,0
-7.56,0.0004
-7.56,0.00485
-7.56,0.0097
-7.56,0.01465
-7.56,0.0194
-7.56,0.02325
-7.56,0.02725
-7.56,0.029
-7.56,0.0265
-7.56,0.02665
-7.56,0.02635
-7.02,0.02645
-7.02,0.0267
-7.02,0.02645
-7.02,0.0268
-7.02,0.0272
-6.48,0.02775
-6.48,0.02835
-6.48,0.029
-6.48,0.02955
-6.48,0.0311
-6.48,0.0331
-6.48,0.03495
-6.48,0.03655
-5.94,0.03795
-5.94,0.03925
-5.94,0.04015
-5.94,0.0408
-5.94,0.04105
-5.94,0.04105
-5.94,0.0407
-5.4,0.0401
-5.4,0.03935
-5.4,0.03855
-4.86,0.0376
-4.86,0.03675
-4.86,0.036
-4.86,0.0352
-4.32,0.0344
-4.32,0.03365
-3.78,0.03295
-3.78,0.03225
-3.24,0.03155
-3.24,0.0309
-3.24,0.03025
-3.24,0.0294
-2.7,0.02845
-2.7,0.02765
-2.16,0.0269
-2.16,0.02635
-2.16,0.026
-2.16,0.026
-1.62,0.02615
-1.62,0.02645
-1.62,0.02685
-1.08,0.02725
-1.08,0.0275
-1.08,0.0277
-0.54,0.02775
-0.54,0.02775
-0.54,0.02785
-0.54,0.0281
0,0.0284
0,0.0287
0,0.0291
0,0.02965
0.54,0.03025
0.54,0.031
0.54,0.0318
0.54,0.0327
1.08,0.03365
1.08,0.03465
1.08,0.0358
1.08,0.037
1.08,0.0382
1.08,0.0395
1.08,0.04095
1.62,0.0425
1.62,0.0442
1.62,0.046
1.62,0.04795
1.62,0.04995
1.62,0.0521
1.62,0.0544
1.62,0.0568
1.62,0.0593
1.62,0.0619
1.62,0.06475
1.62,0.068
1.62,0.07125
1.62,0.07425
1.62,0.0768
1.62,0.0792
1.62,0.08165
1.62,0.0843
1.62,0.08695
1.62,0.0894
1.62,0.0915
1.62,0.0934
1.62,0.095
1.62,0.0964
1.62,0.0976
1.62,0.09865
1.62,0.09985
1.62,0.10115
1.62,0.1024
1.62,0.10345
1.62,0.10435
1.62,0.1053
1.62,0.10645
1.62,0.10765
1.62,0.1089
1.62,0.11
1.62,0.1108
1.62,0.11135
1.62,0.11185
1.62,0.1125
1.62,0.1133
1.62,0.11425
1.62,0.11515
1.62,0.1163
1.62,0.11765
1.62,0.11905
1.62,0.1205
1.62,0.12185
1.62,0.12305
1.62,0.1242
1.62,0.12545
1.62,0.1268
1.62,0.12815
1.62,0.12945
1.62,0.13075
1.62,0.1321
1.62,0.1335
1.62,0.135
1.62,0.13665
1.62,0.13845
1.62,0.14025
1.62,0.14195
1.62,0.14355
1.62,0.1451
1.62,0.14665
1.62,0.1482
1.62,0.14965
1.62,0.15115
1.62,0.15265
1.62,0.154
1.62,0.15515
1.62,0.1563
1.62,0.1575
1.62,0.15865
1.62,0.1598
1.62,0.161
1.62,0.1622
1.62,0.1634
1.62,0.16425
1.62,0.1648
1.62,0.16515
1.62,0.1654
1.62,0.16565
1.62,0.16565
1.62,0.16555
1.62,0.1654
1.62,0.1655
1.62,0.16575
1.62,0.16595
1.62,0.1662
1.62,0.1664
1.62,0.1667
1.62,0.1672
1.62,0.16775
1.62,0.1686
1.62,0.1696
1.62,0.1706
1.62,0.1715
1.62,0.1725
1.62,0.1734
1.62,0.1741
1.62,0.17495
1.62,0.17595
1.62,0.1769
1.62,0.1779
1.62,0.179
1.62,0.1803
1.62,0.18165
1.62,0.183
1.62,0.18415
1.62,0.18485
1.62,0.1853
1.62,0.1858
1.62,0.1864
1.62,0.187
1.62,0.18735
1.62,0.18755
1.62,0.18765
1.62,0.18765
1.62,0.18745
1.62,0.1874
1.62,0.1876
1.62,0.1878
1.62,0.18785
1.62,0.1878
1.62,0.1876
1.62,0.18755
1.62,0.1876
1.62,0.1876
1.62,0.18755
1.62,0.1878
1.62,0.18815
1.62,0.18855
1.62,0.189
1.62,0.18965
1.62,0.1905
1.62,0.19135
1.62,0.1921
1.62,0.1925
1.62,0.1925
1.62,0.1924
1.62,0.19235
1.62,0.1923
1.62,0.19215
2.16,0.192
2.16,0.192
2.16,0.19195
2.16,0.19205
2.16,0.1923
2.16,0.1926
2.16,0.19295
2.7,0.19325
2.7,0.1935
2.7,0.19355
2.7,0.19345
2.7,0.19325
2.7,0.1931
3.24,0.1932
3.24,0.1936
3.24,0.19415
3.24,0.195
3.24,0.1961
3.24,0.19705
3.78,0.1977
3.78,0.19795
3.78,0.19805
3.78,0.1981
3.78,0.1981
3.78,0.19785
4.32,0.1974
4.32,0.19725
4.32,0.19785
4.32,0.19885
4.32,0.19985
4.32,0.2008
4.86,0.20145
4.86,0.2019
4.86,0.2025
4.86,0.20315
4.86,0.20385
4.86,0.2044
5.4,0.2048
5.4,0.205
5.4,0.205
5.4,0.20485
5.4,0.20445
5.94,0.20395
5.94,0.20345
5.94,0.203
5.94,0.2025
6.48,0.20205
6.48,0.2018
6.48,0.20195
6.48,0.20225
7.02,0.2025
7.02,0.20265
7.02,0.2028
7.02,0.2029
7.56,0.203
7.56,0.20305
7.56,0.2031
7.56,0.20335
8.1,0.2038
8.1,0.2044
8.1,0.205
8.1,0.20565
8.1,0.2063
8.64,0.20695
8.64,0.20775
8.64,0.20865
8.64,0.2097
8.64,0.2109
8.64,0.212
8.64,0.21275
9.18,0.2132
9.18,0.2135
9.18,0.21385
9.18,0.2143
9.18,0.2148
9.18,0.2153
9.72,0.21575
9.72,0.21625
9.72,0.2166
10.26,0.2169
10.26,0.21725
10.26,0.21745
10.26,0.21735
10.8,0.217
10.8,0.21655
10.8,0.21635
10.8,0.2165
11.34,0.2169
11.34,0.2175
11.34,0.21815
11.34,0.21885
11.34,0.21975
11.34,0.2207
11.34,0.2213
11.88,0.22185
11.88,0.2225
11.88,0.22305
11.88,0.22345
12.42,0.224
12.42,0.22465
12.42,0.2252
12.42,0.22575
12.42,0.226
12.96,0.22605
12.96,0.226
12.96,0.2258
12.96,0.2256
13.5,0.22555
13.5,0.22585
13.5,0.2262
14.04,0.2268
14.04,0.2276
14.04,0.22815
14.04,0.2286
14.04,0.2291
14.58,0.22955
14.58,0.23005
14.58,0.2307
14.58,0.23135
14.58,0.2319
15.12,0.2321
15.12,0.23215
15.12,0.2321
15.12,0.23205
15.66,0.23225
15.66,0.2327
15.66,0.2333
15.66,0.23385
15.66,0.23455
16.2,0.2354
16.2,0.23625
16.2,0.23705
16.2,0.2379
16.2,0.23865
16.74,0.2393
16.74,0.2399
16.74,0.2404
16.74,0.2408
16.74,0.24115
16.74,0.24175
17.28,0.24245
17.28,0.2431
17.28,0.2436
17.28,0.24395
17.28,0.24415
17.82,0.24415
17.82,0.24385
17.82,0.24345
18.36,0.24315
18.36,0.24315
18.36,0.2432
18.36,0.24315
18.9,0.24315
18.9,0.24315
18.9,0.2434
18.9,0.2439
19.44,0.24455
19.44,0.24525
19.44,0.2459
19.44,0.2466
19.44,0.2471
19.98,0.24735
19.98,0.24745
19.98,0.24745
20.52,0.2476
20.52,0.2479
20.52,0.24815
20.52,0.2487
20.52,0.24935
21.06,0.24955
21.06,0.24925
21.06,0.2484
21.06,0.24745
21.6,0.24655
21.6,0.24585
22.14,0.2459
22.14,0.247
22.14,0.2487
22.14,0.2505
22.14,0.25205
22.14,0.25335
22.68,0.25465
22.68,0.25595
22.68,0.25715
22.68,0.2581
22.68,0.25865
22.68,0.2588
23.22,0.25875
23.22,0.2584
23.22,0.25805
23.22,0.2577
23.76,0.25735
23.76,0.2572
24.3,0.25745
24.3,0.25795
24.3,0.2584
24.3,0.2593
24.3,0.2609
24.3,0.26275
24.84,0.2641
24.84,0.265
24.84,0.2657
24.84,0.26635
24.84,0.26685
25.38,0.2673
25.38,0.26775
25.38,0.26815
25.38,0.2684
25.38,0.26845
25.38,0.26835
25.92,0.2683
25.92,0.2688
25.92,0.2696
25.92,0.2705
25.92,0.2716
26.46,0.2727
26.46,0.27375
26.46,0.27485
26.46,0.276
26.46,0.27725
26.46,0.2785
26.46,0.2797
27,0.2808
27,0.2821
27,0.28345
27,0.2848
27,0.28605
27,0.28715
27,0.28795
27,0.28845
27.54,0.2887
27.54,0.28885
27.54,0.28905
27.54,0.2893
28.08,0.28935
28.08,0.28925
28.08,0.28905
28.08,0.28885
28.62,0.2883
28.62,0.28755
28.62,0.2874
28.62,0.2877
29.16,0.2881
29.16,0.28845
29.16,0.2887
29.7,0.2889
29.7,0.28895
29.7,0.28885
29.7,0.28865
30.24,0.2883
30.24,0.2877
30.24,0.2872
30.78,0.28695
30.78,0.2869
30.78,0.2868
31.32,0.2866
31.32,0.28645
31.32,0.2868
31.32,0.28775
31.86,0.28885
31.86,0.28985
31.86,0.2903
31.86,0.2903
32.4,0.28995
32.4,0.2892
32.4,0.2883
32.94,0.2877
32.94,0.2879
32.94,0.2885
33.48,0.28915
33.48,0.29015
33.48,0.2916
33.48,0.2932
33.48,0.2948
33.48,0.29635
33.48,0.29775
33.48,0.29885
33.48,0.2995
34.02,0.29995
34.02,0.3002
34.02,0.3003
34.02,0.30045
34.56,0.30075
34.56,0.30125
34.56,0.30205
34.56,0.30305
34.56,0.304
35.1,0.3051
35.1,0.30645
35.1,0.30785
35.1,0.30905
35.1,0.3098
35.1,0.3101
35.64,0.3101
35.64,0.30975
35.64,0.3091
36.18,0.3084
36.18,0.3078
36.72,0.3073
36.72,0.3069
36.72,0.3067
36.72,0.3066
37.26,0.30655
37.26,0.30635
37.26,0.3062
37.26,0.3061
37.8,0.306
37.8,0.30655
37.8,0.3077
37.8,0.30945
37.8,0.31145
37.8,0.3134
37.8,0.31515
37.8,0.3166
38.34,0.3179
38.34,0.31905
38.34,0.31995
38.34,0.32055
38.34,0.32075
38.34,0.32075
38.88,0.32055
38.88,0.3201
39.42,0.31975
39.42,0.31945
39.42,0.31915
39.42,0.31915
39.96,0.3193
39.96,0.3195
39.96,0.3199
39.96,0.32055
39.96,0.32105
40.5,0.32135
40.5,0.32155
40.5,0.32155
41.04,0.32145
41.04,0.32115
41.04,0.32065
41.04,0.32015
41.58,0.31985
41.58,0.3198
42.12,0.3201
42.12,0.32055
42.12,0.321
42.12,0.32155
42.12,0.32225
42.66,0.32315
42.66,0.32445
42.66,0.3264
42.66,0.32855
42.66,0.3301
42.66,0.3309
42.66,0.33105
42.66,0.331
43.2,0.3313
43.2,0.3322
43.2,0.33355
43.2,0.3348
43.2,0.3361
43.2,0.33765
43.2,0.3394
43.2,0.3412
43.2,0.34315
43.2,0.3442
43.2,0
43.2,0
