time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:08:45,0.0,0.03,0.04,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,62,32,-26,-22,-448,-42,18,-15,-128,0,0,0,0,
00:09:15,0.03,0.03,0.05,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,63,31,-24,-21,-447,-42,17,-14,-127,0,0,0,0,
00:09:45,0.0,0.01,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,62,32,-25,-22,-448,-42,16,-14,-128,0,0,0,0,
00:10:15,0.02,0.02,0.02,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,63,32,-26,-22,-449,-43,19,-14,-127,0,0,0,0,
00:10:45,0.0,0.0,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-154,62,32,-25,-22,-448,-42,18,-15,-127,0,0,0,0,
00:11:15,0.0,0.02,0.06,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,63,32,-25,-22,-447,-42,19,-15,-127,0,0,0,0,
00:11:45,0.0,0.01,0.04,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,33,-25,-22,-446,-42,18,-14,-126,0,0,0,0,
00:12:15,0.0,0.0,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,33,-25,-21,-447,-41,17,-14,-127,0,0,0,0,
00:12:45,0.0,0.02,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-156,63,32,-25,-22,-448,-42,16,-14,-128,0,0,0,0,
00:13:15,0.0,0.0,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-156,62,32,-25,-22,-448,-41,17,-14,-127,0,0,0,0,
00:13:45,0.0,0.0,0.03,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,62,32,-25,-22,-447,-42,17,-15,-127,0,0,0,0,
00:14:15,0.0,0.01,0.01,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,63,32,-25,-22,-447,-42,19,-14,-126,0,0,0,0,
00:14:45,0.0,0.0,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,62,33,-24,-21,-448,-42,16,-14,-127,0,0,0,0,
00:15:15,0.0,0.05,0.01,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,64,33,-25,-22,-450,-42,17,-14,-127,0,0,0,0,
00:15:45,0.0,0.01,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,33,-25,-21,-448,-41,18,-14,-127,0,0,0,0,
00:16:15,0.0,0.03,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-156,62,33,-24,-21,-448,-42,18,-15,-127,0,0,0,0,
00:16:45,0.0,0.0,0.02,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,33,-25,-22,-448,-42,16,-14,-127,0,0,0,0,
00:17:15,0.0,0.0,0.04,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-156,62,33,-25,-22,-449,-43,18,-15,-127,0,0,0,0,
00:17:45,0.0,0.03,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,62,34,-26,-21,-450,-42,18,-15,-127,0,0,0,0,
00:18:15,0.0,0.0,0.03,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-156,63,33,-25,-21,-447,-41,17,-15,-128,0,0,0,0,
00:18:45,0.0,0.04,0.04,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,62,33,-24,-21,-449,-41,16,-15,-126,0,0,0,0,
00:19:15,0.0,0.05,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,33,-25,-21,-447,-42,17,-14,-127,0,0,0,0,
00:19:45,0.0,0.02,0.04,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-154,62,33,-23,-21,-449,-42,17,-14,-127,0,0,0,0,
00:20:15,0.0,0.04,0.04,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-154,62,34,-24,-21,-448,-42,17,-14,-126,0,0,0,0,
00:20:45,0.0,0.03,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,64,34,-24,-21,-446,-42,17,-14,-126,0,0,0,0,
00:21:15,0.0,0.03,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-154,63,35,-25,-21,-447,-41,18,-14,-126,0,0,0,0,
00:21:45,0.0,0.04,0.05,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,34,-25,-21,-448,-42,18,-15,-127,0,0,0,0,
00:22:15,0.0,0.0,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,33,-24,-22,-447,-42,17,-15,-126,0,0,0,0,
00:22:45,0.0,0.01,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,34,-23,-21,-448,-42,18,-14,-126,0,0,0,0,
00:23:15,0.0,0.06,0.02,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,63,34,-25,-21,-445,-42,17,-15,-128,0,0,0,0,
00:23:45,0.0,0.04,0.04,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,62,34,-24,-21,-448,-42,17,-15,-126,0,0,0,0,
00:24:15,0.0,0.0,0.03,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-154,62,34,-24,-21,-448,-40,17,-14,-127,0,0,0,0,
00:24:45,0.0,0.03,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-154,63,35,-26,-21,-449,-42,17,-15,-127,0,0,0,0,
00:25:15,0.0,0.0,0.06,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,64,35,-23,-21,-449,-40,17,-14,-127,0,0,0,0,
00:25:45,0.01,0.0,0.03,27.2,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,63,35,-24,-20,-447,-41,17,-14,-127,0,0,0,0,
00:26:15,0.0,0.0,0.01,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,65,35,-23,-21,-448,-42,17,-14,-127,0,0,0,0,
00:26:45,0.0,0.02,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-155,63,35,-25,-21,-449,-41,18,-14,-127,0,0,0,0,
00:27:15,0.0,0.02,0.03,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,35,-25,-22,-447,-42,16,-15,-127,0,0,0,0,
00:27:45,0.0,0.0,0.03,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-154,64,35,-24,-22,-448,-42,16,-15,-127,0,0,0,0,
00:28:15,0.0,0.0,0.02,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-154,63,35,-25,-21,-447,-41,17,-15,-126,0,0,0,0,
00:28:45,0.0,0.0,0.02,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,35,-24,-22,-448,-42,17,-15,-126,0,0,0,0,
00:29:15,0.0,0.0,0.06,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-155,63,35,-24,-22,-448,-42,17,-15,-127,0,0,0,0,
00:29:45,0.0,0.02,0.02,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-154,63,35,-25,-22,-448,-41,17,-15,-127,0,0,0,0,
00:30:15,0.0,0.03,0.02,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-15,-154,64,35,-24,-22,-445,-42,16,-15,-127,0,0,0,0,
00:30:45,0.1,0.05,0.03,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-154,63,35,-24,-22,-447,-42,17,-15,-127,0,0,0,0,
00:31:15,0.12,0.03,0.06,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-157,63,35,-25,-23,-447,-42,19,-16,-128,0,0,0,0,
00:31:45,0.01,0.04,0.0,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-17,-157,62,34,-25,-24,-447,-42,17,-16,-127,0,0,0,0,
00:32:15,0.01,0.02,0.02,27.0,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,63,34,-26,-22,-448,-42,17,-16,-128,0,0,0,0,
00:32:45,0.01,0.03,0.01,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-156,62,34,-26,-23,-447,-42,16,-17,-127,0,0,0,0,
00:33:15,0.01,0.05,0.01,27.1,0.388,0.229,0.68,0.67,0.058,0.243,0.177,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-16,-157,62,35,-26,-23,-448,-42,20,-16,-128,0,0,0,0,
00:33:45,0.14,0.06,0.13,27.1,0.389,0.237,0.6830001,0.67,0.058,0.243,0.332,0.154,0.216,0.135,0.135,0.071,0.053,0.247,0.247,-26,-155,-65,36,-24,-27,-341,-44,-95,-16,-125,0,0,0,0,
00:34:15,0.06,0.02,0.18,27.1,0.389,0.232,0.6830001,0.67,0.061,0.241,0.184,0.144,0.236,0.135,0.135,0.07,0.057,0.271,0.239,-18,-107,334,34,-30,-28,-455,-34,13,-16,-168,0,0,0,0,
00:34:45,0.13,0.04,0.15,27.1,0.39,0.232,0.681,0.67,0.061,0.245,0.179,0.153,0.214,0.135,0.135,0.065,0.052,0.262,0.241,-16,-156,-80,38,20,32,-524,-41,-7,-6,-113,0,0,0,0,
00:35:15,0.03,0.04,0.02,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.241,-16,-156,-91,38,-4,-38,-314,-8,3,-8,-110,0,0,0,0,
00:35:45,0.09,0.03,0.03,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-18,-155,66,32,-35,-24,-447,-32,18,-21,-109,0,0,0,0,
00:36:15,0.01,0.05,0.03,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-18,-156,67,33,-34,-24,-447,-33,18,-21,-110,0,0,0,0,
00:36:45,0.05,0.03,0.01,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-18,-156,68,35,-35,-23,-446,-32,18,-22,-109,0,0,0,0,
00:37:15,0.02,0.04,0.03,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-18,-155,70,34,-35,-22,-449,-32,19,-21,-109,0,0,0,0,
00:37:45,0.03,0.05,0.0,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-18,-155,69,36,-34,-22,-446,-32,19,-21,-109,0,0,0,0,
00:38:15,0.22,0.06,0.06,27.2,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-17,-156,69,37,-34,-23,-446,-33,21,-21,-110,0,0,0,0,
00:38:45,0.16,0.05,0.07,27.1,0.386,0.232,0.679,0.67,0.057,0.242,0.176,0.153,0.223,0.136,0.136,0.071,0.053,0.263,0.26,-17,-156,69,37,-34,-22,-447,-33,18,-21,-112,0,0,0,0,
00:39:15,0.04,0.03,0.03,27.1,0.387,0.233,0.681,0.67,0.057,0.243,0.177,0.149,0.168,0.136,0.136,0.07,0.048,0.21,0.26,-16,-156,-66,40,-7,-22,-326,-12,12,-9,-108,0,0,0,0,
00:39:45,0.13,0.03,0.03,27.1,0.386,0.236,0.684,0.67,0.061,0.245,0.179,0.153,0.236,0.136,0.136,0.066,0.062,0.293,0.242,-5,-159,-91,39,7,73,-372,-51,-34,-6,-105,0,0,0,0,
00:40:15,0.09,0.04,0.02,27.1,0.386,0.236,0.684,0.67,0.061,0.245,0.179,0.153,0.236,0.136,0.136,0.066,0.062,0.293,0.235,-16,-157,64,34,-34,-41,-451,-40,35,-22,-132,0,0,0,0,
00:40:45,0.04,0.04,0.03,27.0,0.386,0.236,0.684,0.67,0.061,0.245,0.179,0.153,0.236,0.136,0.136,0.066,0.062,0.293,0.235,-15,-158,65,35,-35,-38,-450,-39,23,-22,-132,0,0,0,0,
00:41:15,0.03,0.05,0.06,27.2,0.386,0.236,0.684,0.67,0.061,0.245,0.179,0.153,0.236,0.136,0.136,0.066,0.062,0.293,0.235,-15,-156,67,36,-35,-36,-452,-39,22,-23,-132,0,0,0,0,
00:41:45,0.09,0.01,0.02,27.2,0.39,0.235,0.685,0.67,0.061,0.244,0.179,0.151,0.165,0.136,0.136,0.069,0.043,0.209,0.235,-17,-139,-107,38,-39,-31,-516,-79,-11,-17,-126,0,0,0,0,
00:42:15,0.02,0.02,0.19,27.2,0.39,0.235,0.685,0.67,0.061,0.244,0.179,0.151,0.165,0.132,0.132,0.069,0.043,0.209,0.262,-16,-141,67,37,-23,-34,-456,-36,4,-492,-87,0,0,0,0,
00:42:45,0.04,0.04,0.05,27.2,0.39,0.235,0.685,0.67,0.061,0.244,0.179,0.151,0.165,0.132,0.132,0.069,0.043,0.209,0.262,-15,-141,69,37,-25,-35,-454,-36,22,-22,-118,0,0,0,0,
00:43:15,0.03,0.04,0.03,27.2,0.39,0.235,0.685,0.67,0.061,0.244,0.179,0.151,0.165,0.132,0.132,0.069,0.043,0.209,0.262,-15,-141,69,38,-26,-35,-454,-36,20,-22,-117,0,0,0,0,
00:43:45,0.03,0.03,0.01,27.2,0.387,0.237,0.681,0.67,0.061,0.238,0.181,0.15,0.234,0.132,0.132,0.066,0.053,0.238,0.262,-6,-131,-102,41,9,55,-389,-51,8,-7,-111,0,0,0,0,
00:44:15,0.09,0.03,0.02,27.2,0.387,0.237,0.681,0.67,0.061,0.238,0.181,0.15,0.234,0.136,0.136,0.066,0.053,0.238,0.261,-15,-136,54,36,-31,-39,-446,-55,29,-21,-125,0,0,0,0,
00:44:45,0.09,0.05,0.03,27.1,0.387,0.237,0.681,0.67,0.061,0.238,0.181,0.15,0.234,0.136,0.136,0.066,0.053,0.238,0.261,-16,-135,55,37,-31,-35,-447,-52,28,-21,-126,0,0,0,0,
00:45:15,0.05,0.04,0.07,27.2,0.387,0.237,0.681,0.67,0.061,0.238,0.181,0.15,0.234,0.136,0.136,0.066,0.053,0.238,0.261,-15,-135,55,38,-31,-36,-448,-53,28,-20,-126,0,0,0,0,
00:45:45,0.12,0.04,0.89,27.1,0.387,0.233,0.68,0.67,0.062,0.243,0.181,0.15,0.22,0.136,0.136,0.066,0.057,0.212,0.261,-15,-127,-99,42,-4,-62,-312,-52,-24,-8,-115,0,0,0,0,
00:46:15,0.02,0.05,0.04,27.2,0.387,0.233,0.68,0.67,0.062,0.243,0.181,0.15,0.22,0.136,0.136,0.066,0.057,0.212,0.242,-18,-129,76,39,-29,-21,-453,-41,26,-19,-120,0,0,0,0,
00:46:45,0.05,0.04,0.02,27.2,0.387,0.233,0.68,0.67,0.062,0.243,0.181,0.15,0.22,0.136,0.136,0.066,0.057,0.212,0.242,-18,-129,77,39,-29,-19,-451,-39,25,-19,-120,0,0,0,0,
00:47:15,0.01,0.05,0.03,27.2,0.387,0.233,0.68,0.67,0.062,0.243,0.181,0.15,0.22,0.136,0.136,0.066,0.057,0.212,0.242,-17,-129,79,40,-28,-20,-454,-40,23,-19,-120,0,0,0,0,
00:47:45,0.27,0.05,0.4,27.1,0.387,0.233,0.68,0.67,0.062,0.243,0.181,0.15,0.22,0.136,0.136,0.066,0.057,0.212,0.242,-16,-131,78,40,-30,-19,-452,-40,26,-19,-119,0,0,0,0,
00:48:15,0.1,0.05,0.04,27.2,0.387,0.235,0.678,0.67,0.061,0.244,0.179,0.152,0.221,0.136,0.136,0.066,0.049,0.245,0.26,-16,-144,-67,44,-5,-33,-322,-32,-21,-7,-114,0,0,0,0,
00:48:45,0.02,0.05,0.01,27.1,0.387,0.235,0.678,0.67,0.061,0.244,0.179,0.152,0.221,0.136,0.136,0.066,0.049,0.245,0.26,-18,-145,70,38,-32,-39,-445,-57,25,-22,-122,0,0,0,0,
00:49:15,0.05,0.03,0.03,27.1,0.387,0.235,0.678,0.67,0.061,0.244,0.179,0.152,0.221,0.136,0.136,0.066,0.049,0.245,0.26,-18,-146,70,40,-31,-40,-446,-55,25,-22,-122,0,0,0,0,
00:49:45,0.06,0.05,0.04,27.2,0.387,0.235,0.678,0.67,0.061,0.244,0.179,0.152,0.221,0.136,0.136,0.066,0.049,0.245,0.26,-17,-145,70,40,-31,-41,-444,-56,26,-22,-121,0,0,0,0,
00:50:15,0.05,0.04,0.03,27.2,0.387,0.235,0.678,0.67,0.061,0.244,0.179,0.152,0.221,0.136,0.136,0.066,0.049,0.245,0.26,-18,-145,70,39,-31,-40,-444,-56,25,-22,-122,0,0,0,0,
00:50:45,0.2,0.03,0.14,27.2,0.387,0.237,0.682,0.67,0.058,0.238,0.177,0.154,0.193,0.136,0.136,0.067,0.044,0.194,0.26,-8,-155,-101,43,20,43,-393,-62,24,-8,-111,0,0,0,0,
00:51:15,0.1,0.05,0.02,27.1,0.387,0.237,0.682,0.67,0.058,0.238,0.177,0.154,0.193,0.136,0.136,0.067,0.044,0.194,0.258,-16,-150,68,38,-33,-38,-448,-22,14,-22,-109,0,0,0,0,
00:51:45,0.05,0.03,0.02,27.2,0.387,0.237,0.682,0.67,0.058,0.238,0.177,0.154,0.193,0.136,0.136,0.067,0.044,0.194,0.258,-15,-152,69,39,-33,-35,-450,-23,15,-22,-112,0,0,0,0,
00:52:15,0.05,0.05,0.03,27.2,0.387,0.237,0.682,0.67,0.058,0.238,0.177,0.154,0.193,0.136,0.136,0.067,0.044,0.194,0.258,-16,-152,69,40,-32,-36,-450,-23,16,-21,-111,0,0,0,0,
00:52:45,0.05,0.04,0.05,27.1,0.387,0.237,0.682,0.67,0.058,0.238,0.177,0.154,0.193,0.136,0.136,0.067,0.044,0.194,0.258,-16,-152,69,40,-31,-34,-450,-23,14,-21,-111,0,0,0,0,
00:53:15,0.03,0.03,0.44,27.1,0.387,0.233,0.677,0.67,0.062,0.241,0.18,0.154,0.228,0.136,0.136,0.066,0.053,0.215,0.258,-20,-143,-103,42,-889,-581,-516,-25,-100,-17,-112,0,0,0,0,
00:53:45,0.03,0.01,0.09,27.2,0.387,0.233,0.677,0.67,0.062,0.241,0.18,0.149,0.228,0.137,0.137,0.066,0.053,0.215,0.259,-13,-144,88,40,-29,-32,-454,-37,2,-39,-95,0,0,0,0,
00:54:15,0.05,0.03,0.02,27.2,0.387,0.233,0.677,0.67,0.062,0.241,0.18,0.149,0.228,0.137,0.137,0.066,0.053,0.215,0.259,-16,-144,74,40,-33,-35,-446,-37,16,-20,-126,0,0,0,0,
00:54:45,0.01,0.05,0.03,27.1,0.387,0.233,0.677,0.67,0.062,0.241,0.18,0.149,0.228,0.137,0.137,0.066,0.053,0.215,0.259,-16,-145,74,40,-32,-34,-447,-37,16,-20,-125,0,0,0,0,
00:55:15,0.05,0.04,0.03,27.2,0.387,0.233,0.677,0.67,0.062,0.241,0.18,0.149,0.228,0.137,0.137,0.066,0.053,0.215,0.259,-16,-145,74,39,-32,-33,-449,-37,16,-20,-126,0,0,0,0,
