time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:18:15,0.0,0.01,0.0,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,96,83,-18,-29,-444,-44,17,-13,-118,0,0,0,0,
00:18:45,0.0,0.03,0.02,26.1,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-19,-28,-444,-43,15,-14,-117,0,0,0,0,
00:19:15,0.0,0.0,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-19,-28,-446,-42,16,-14,-117,0,0,0,0,
00:19:45,0.0,0.01,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-19,-29,-443,-42,15,-13,-118,0,0,0,0,
00:20:15,0.0,0.02,0.0,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,95,82,-18,-28,-446,-43,15,-14,-117,0,0,0,0,
00:20:45,0.0,0.0,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,83,-18,-29,-445,-42,16,-13,-117,0,0,0,0,
00:21:15,0.0,0.0,0.01,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,96,83,-18,-29,-442,-43,16,-14,-117,0,0,0,0,
00:21:45,0.0,0.01,0.04,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-18,-29,-444,-43,16,-13,-118,0,0,0,0,
00:22:15,0.0,0.01,0.03,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,95,83,-18,-28,-443,-43,16,-13,-117,0,0,0,0,
00:22:45,0.0,0.04,0.03,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,95,82,-18,-29,-444,-43,16,-13,-117,0,0,0,0,
00:23:15,0.0,0.03,0.01,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-18,-28,-445,-43,16,-13,-118,0,0,0,0,
00:23:45,0.0,0.02,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,95,83,-18,-29,-445,-43,16,-13,-118,0,0,0,0,
00:24:15,0.0,0.01,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-133,95,82,-18,-28,-443,-42,16,-13,-117,0,0,0,0,
00:24:45,0.0,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,94,83,-18,-28,-442,-43,16,-13,-118,0,0,0,0,
00:25:15,0.0,0.01,0.01,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,95,83,-18,-28,-445,-42,14,-14,-117,0,0,0,0,
00:25:45,0.0,0.03,0.01,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-19,-30,-445,-44,16,-14,-116,0,0,0,0,
00:26:15,0.0,0.0,0.05,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-19,-28,-445,-42,16,-13,-118,0,0,0,0,
00:26:45,0.02,0.01,0.04,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-19,-28,-445,-43,16,-13,-117,0,0,0,0,
00:27:15,0.0,0.03,0.04,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,96,83,-17,-29,-446,-42,14,-14,-118,0,0,0,0,
00:27:45,0.0,0.01,0.03,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,94,84,-19,-28,-445,-42,15,-13,-115,0,0,0,0,
00:28:15,0.0,0.01,0.03,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-18,-29,-447,-43,16,-14,-116,0,0,0,0,
00:28:45,0.0,0.01,0.02,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,84,-18,-29,-443,-43,16,-14,-117,0,0,0,0,
00:29:15,0.0,0.02,0.05,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,94,83,-19,-28,-442,-43,15,-13,-118,0,0,0,0,
00:29:45,0.0,0.04,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,95,83,-18,-29,-446,-44,15,-14,-116,0,0,0,0,
00:30:15,0.0,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-18,-28,-443,-43,16,-13,-117,0,0,0,0,
00:30:45,0.0,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-19,-29,-445,-42,15,-13,-116,0,0,0,0,
00:31:15,0.0,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,94,84,-19,-28,-445,-43,15,-14,-116,0,0,0,0,
00:31:45,0.0,0.0,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-19,-29,-442,-43,15,-14,-118,0,0,0,0,
00:32:15,0.0,0.02,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,94,83,-18,-29,-442,-43,14,-14,-117,0,0,0,0,
00:32:45,0.0,0.0,0.01,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,94,83,-19,-30,-443,-42,14,-13,-116,0,0,0,0,
00:33:15,0.0,0.02,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,95,84,-19,-29,-442,-44,15,-14,-117,0,0,0,0,
00:33:45,0.0,0.01,0.03,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,96,83,-19,-29,-443,-43,15,-14,-115,0,0,0,0,
00:34:15,0.0,0.03,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,83,-18,-29,-444,-42,16,-14,-118,0,0,0,0,
00:34:45,0.0,0.0,0.02,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-19,-28,-443,-43,14,-13,-117,0,0,0,0,
00:35:15,0.0,0.03,0.04,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,84,-19,-29,-444,-43,14,-13,-117,0,0,0,0,
00:35:45,0.0,0.0,0.04,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,94,83,-19,-28,-446,-42,14,-14,-118,0,0,0,0,
00:36:15,0.0,0.0,0.06,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,95,83,-18,-29,-443,-43,15,-14,-117,0,0,0,0,
00:36:45,0.0,0.05,0.02,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,84,-17,-29,-447,-42,15,-13,-117,0,0,0,0,
00:37:15,0.0,0.0,0.04,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,96,83,-19,-28,-443,-43,16,-13,-117,0,0,0,0,
00:37:45,0.0,0.0,0.01,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,95,83,-18,-29,-442,-42,17,-13,-115,0,0,0,0,
00:38:15,0.0,0.01,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,96,83,-19,-29,-443,-43,14,-13,-118,0,0,0,0,
00:38:45,0.0,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-19,-28,-443,-42,14,-13,-118,0,0,0,0,
00:39:15,0.02,0.02,0.07,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-19,-29,-442,-44,15,-14,-117,0,0,0,0,
00:39:45,0.02,0.01,0.03,26.1,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-20,-29,-442,-44,17,-14,-117,0,0,0,0,
00:40:15,0.0,0.0,0.01,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,82,-18,-28,-445,-42,15,-13,-116,0,0,0,0,
00:40:45,0.0,0.03,0.04,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,95,82,-18,-29,-443,-43,15,-14,-115,0,0,0,0,
00:41:15,0.0,0.02,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-19,-29,-445,-43,16,-14,-116,0,0,0,0,
00:41:45,0.0,0.02,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,95,83,-18,-28,-443,-42,15,-14,-115,0,0,0,0,
00:42:15,0.0,0.0,0.02,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,95,83,-18,-28,-445,-42,16,-14,-116,0,0,0,0,
00:42:45,0.0,0.03,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,96,83,-18,-28,-443,-42,16,-13,-117,0,0,0,0,
00:43:15,0.0,0.0,0.04,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-17,-28,-444,-42,15,-14,-118,0,0,0,0,
00:43:45,0.0,0.01,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,83,-18,-28,-444,-42,15,-13,-117,0,0,0,0,
00:44:15,0.0,0.02,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,95,83,-18,-28,-445,-42,16,-14,-118,0,0,0,0,
00:44:45,0.0,0.02,0.02,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,94,83,-18,-29,-446,-42,15,-13,-117,0,0,0,0,
00:45:15,0.0,0.01,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-132,94,83,-19,-29,-445,-43,14,-14,-118,0,0,0,0,
00:45:45,0.0,0.01,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-18,-28,-442,-42,14,-14,-117,0,0,0,0,
00:46:15,0.0,0.0,0.04,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,95,83,-18,-28,-442,-42,15,-13,-118,0,0,0,0,
00:46:45,0.0,0.02,0.06,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,82,-19,-29,-444,-42,17,-14,-116,0,0,0,0,
00:47:15,0.0,0.0,0.06,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-130,96,83,-18,-28,-444,-43,16,-13,-117,0,0,0,0,
00:47:45,0.0,0.0,0.0,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-18,-28,-443,-44,16,-13,-117,0,0,0,0,
00:48:15,0.0,0.0,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,94,84,-18,-29,-445,-42,16,-14,-116,0,0,0,0,
00:48:45,0.0,0.04,0.05,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,95,83,-19,-28,-444,-42,16,-14,-118,0,0,0,0,
00:49:15,0.0,0.06,0.04,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,82,-20,-30,-446,-44,16,-14,-117,0,0,0,0,
00:49:45,0.01,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,94,83,-19,-29,-443,-43,17,-14,-117,0,0,0,0,
00:50:15,0.0,0.0,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,94,83,-19,-29,-442,-43,16,-14,-117,0,0,0,0,
00:50:45,0.0,0.02,0.02,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,82,-18,-29,-443,-43,16,-14,-117,0,0,0,0,
00:51:15,0.0,0.01,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,95,83,-18,-28,-445,-44,17,-14,-118,0,0,0,0,
00:51:45,0.0,0.0,0.05,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-130,94,82,-19,-29,-447,-44,16,-14,-117,0,0,0,0,
00:52:15,0.0,0.0,0.03,25.9,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,94,83,-18,-28,-445,-43,15,-13,-116,0,0,0,0,
00:52:45,0.0,0.0,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,94,83,-18,-29,-444,-43,16,-14,-116,0,0,0,0,
00:53:15,0.0,0.02,0.01,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,94,83,-18,-28,-446,-43,15,-14,-118,0,0,0,0,
00:53:45,0.0,0.0,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-132,95,83,-17,-29,-446,-44,17,-14,-115,0,0,0,0,
00:54:15,0.0,0.01,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,83,-19,-30,-444,-43,16,-14,-118,0,0,0,0,
00:54:45,0.03,0.01,0.03,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-13,-131,95,83,-18,-28,-444,-42,15,-13,-117,0,0,0,0,
00:55:15,0.01,0.03,0.02,26.0,0.385,0.232,0.677,0.67,0.058,0.243,0.181,0.15,0.225,0.137,0.137,0.062,0.049,0.234,0.256,-14,-131,94,83,-18,-29,-443,-42,16,-14,-116,0,0,0,0,
