time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:36:45,0.0,0.0,0.03,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,43,-20,-35,-444,-44,0,-12,-125,0,0,0,0,
00:37:15,0.0,0.01,0.05,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,77,44,-21,-35,-447,-44,0,-12,-126,0,0,0,0,
00:37:45,0.0,0.01,0.07,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,77,43,-21,-34,-444,-45,0,-13,-126,0,0,0,0,
00:38:15,0.0,0.02,0.04,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-136,77,44,-22,-36,-442,-44,-1,-12,-125,0,0,0,0,
00:38:45,0.0,0.0,0.03,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,77,43,-21,-35,-443,-44,-1,-12,-126,0,0,0,0,
00:39:15,0.0,0.0,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,78,43,-19,-35,-443,-44,0,-12,-125,0,0,0,0,
00:39:45,0.0,0.02,0.13,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,77,44,-21,-34,-442,-44,0,-13,-126,0,0,0,0,
00:40:15,0.0,0.02,0.02,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,77,44,-21,-35,-443,-44,0,-12,-125,0,0,0,0,
00:40:45,0.0,0.0,0.02,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-136,77,44,-21,-35,-443,-43,0,-12,-126,0,0,0,0,
00:41:15,0.0,0.0,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,78,44,-21,-34,-445,-44,0,-12,-125,0,0,0,0,
00:41:45,0.0,0.03,0.05,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-136,78,44,-21,-34,-444,-45,0,-12,-125,0,0,0,0,
00:42:15,0.0,0.01,0.04,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,45,-20,-35,-444,-44,-1,-12,-125,0,0,0,0,
00:42:45,0.0,0.0,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,78,45,-21,-35,-444,-45,-1,-12,-125,0,0,0,0,
00:43:15,0.0,0.0,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,78,45,-20,-35,-447,-44,0,-13,-125,0,0,0,0,
00:43:45,0.0,0.0,0.02,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-136,79,44,-21,-35,-445,-44,-1,-13,-125,0,0,0,0,
00:44:15,0.0,0.02,0.03,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,45,-20,-35,-446,-44,0,-13,-126,0,0,0,0,
00:44:45,0.0,0.0,0.03,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,79,44,-21,-35,-444,-45,0,-12,-125,0,0,0,0,
00:45:15,0.0,0.02,0.07,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,44,-21,-35,-445,-44,0,-13,-125,0,0,0,0,
00:45:45,0.0,0.01,0.02,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,80,45,-21,-35,-446,-44,0,-13,-126,0,0,0,0,
00:46:15,0.0,0.03,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,44,-20,-34,-445,-44,0,-12,-125,0,0,0,0,
00:46:45,0.02,0.03,0.17,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,80,45,-21,-34,-444,-44,0,-12,-125,0,0,0,0,
00:47:15,0.0,0.0,0.07,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,79,45,-21,-34,-443,-44,0,-12,-125,0,0,0,0,
00:47:45,0.0,0.01,0.01,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-136,79,45,-20,-33,-443,-43,0,-12,-125,0,0,0,0,
00:48:15,0.0,0.0,0.04,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,80,45,-20,-34,-445,-44,0,-12,-125,0,0,0,0,
00:48:45,0.0,0.0,0.03,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-136,80,45,-20,-34,-442,-44,-1,-12,-125,0,0,0,0,
00:49:15,0.0,0.01,0.03,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,79,45,-20,-35,-443,-45,1,-12,-126,0,0,0,0,
00:49:45,0.0,0.02,0.02,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,79,44,-19,-34,-442,-43,-1,-12,-125,0,0,0,0,
00:50:15,0.01,0.02,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,78,43,-20,-33,-443,-43,-1,-13,-124,0,0,0,0,
00:50:45,0.0,0.01,0.04,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,78,44,-20,-34,-444,-45,-1,-12,-124,0,0,0,0,
00:51:15,0.0,0.03,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,78,43,-21,-34,-444,-44,0,-12,-125,0,0,0,0,
00:51:45,0.0,0.0,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,44,-20,-33,-444,-44,0,-13,-125,0,0,0,0,
00:52:15,0.0,0.0,0.06,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-137,80,44,-20,-35,-445,-44,-1,-13,-125,0,0,0,0,
00:52:45,0.0,0.02,0.02,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,78,44,-21,-34,-445,-44,-1,-12,-125,0,0,0,0,
00:53:15,0.0,0.02,0.04,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-14,-138,77,43,-21,-35,-444,-45,0,-12,-125,0,0,0,0,
00:53:45,0.0,0.0,0.06,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-136,79,43,-20,-34,-446,-43,-1,-12,-125,0,0,0,0,
00:54:15,0.0,0.01,0.02,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,77,43,-21,-34,-445,-44,0,-12,-125,0,0,0,0,
00:54:45,0.0,0.01,0.02,29.1,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-137,77,42,-21,-34,-445,-44,0,-12,-125,0,0,0,0,
00:55:15,0.0,0.01,0.03,29.2,0.387,0.237,0.681,0.67,0.061,0.246,0.18,0.153,0.223,0.138,0.138,0.07,0.057,0.248,0.235,-13,-138,78,44,-21,-35,-446,-45,-2,-12,-126,0,0,0,0,
