time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:09:15,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,122,12,-44,-28,-446,-60,4,-12,-121,0,0,0,0,
00:09:45,0.0,0.02,0.05,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-120,122,12,-43,-28,-444,-59,5,-12,-121,0,0,0,0,
00:10:15,0.0,0.02,0.06,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-121,121,12,-43,-29,-447,-58,5,-12,-121,0,0,0,0,
00:10:45,0.0,0.01,0.02,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,122,12,-42,-28,-445,-57,4,-12,-121,0,0,0,0,
00:11:15,0.0,0.03,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-121,122,12,-45,-29,-445,-58,4,-12,-121,0,0,0,0,
00:11:45,0.0,0.03,0.05,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,12,-42,-29,-445,-58,3,-12,-121,0,0,0,0,
00:12:15,0.0,0.02,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,13,-42,-29,-447,-58,4,-12,-121,0,0,0,0,
00:12:45,0.0,0.02,0.01,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,123,13,-41,-28,-444,-58,4,-12,-122,0,0,0,0,
00:13:15,0.0,0.01,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-120,123,13,-43,-28,-443,-58,4,-11,-121,0,0,0,0,
00:13:45,0.0,0.02,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,123,13,-42,-29,-445,-58,4,-12,-121,0,0,0,0,
00:14:15,0.0,0.01,0.02,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,13,-41,-28,-446,-59,6,-12,-121,0,0,0,0,
00:14:45,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-121,124,13,-41,-29,-443,-57,4,-12,-122,0,0,0,0,
00:15:15,0.0,0.03,0.07,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,13,-42,-29,-443,-58,3,-12,-121,0,0,0,0,
00:15:45,0.0,0.02,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,123,13,-42,-29,-443,-59,5,-12,-120,0,0,0,0,
00:16:15,0.0,0.03,0.02,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,124,13,-43,-29,-443,-57,6,-12,-121,0,0,0,0,
00:16:45,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,123,13,-42,-29,-443,-58,4,-12,-122,0,0,0,0,
00:17:15,0.0,0.02,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,13,-42,-28,-444,-58,4,-12,-121,0,0,0,0,
00:17:45,0.0,0.03,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,125,13,-43,-29,-444,-59,4,-12,-121,0,0,0,0,
00:18:15,0.0,0.03,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,13,-41,-28,-444,-58,4,-11,-120,0,0,0,0,
00:18:45,0.01,0.03,0.07,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,13,-41,-29,-445,-57,4,-12,-121,0,0,0,0,
00:19:15,0.0,0.0,0.04,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-119,123,13,-41,-28,-446,-57,4,-12,-120,0,0,0,0,
00:19:45,0.0,0.03,0.06,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,123,13,-42,-28,-444,-58,3,-12,-122,0,0,0,0,
00:20:15,0.0,0.02,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,123,13,-41,-29,-446,-59,5,-12,-121,0,0,0,0,
00:20:45,0.01,0.03,0.05,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,13,-41,-28,-446,-58,4,-11,-121,0,0,0,0,
00:21:15,0.0,0.03,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,13,-42,-28,-445,-57,6,-12,-121,0,0,0,0,
00:21:45,0.0,0.03,0.05,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,13,-42,-29,-446,-58,4,-11,-121,0,0,0,0,
00:22:15,0.0,0.0,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,14,-42,-29,-445,-59,4,-12,-120,0,0,0,0,
00:22:45,0.0,0.0,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,123,13,-42,-29,-443,-59,5,-11,-121,0,0,0,0,
00:23:15,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-121,124,13,-42,-28,-444,-58,5,-12,-121,0,0,0,0,
00:23:45,0.0,0.0,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-119,124,14,-44,-29,-444,-57,4,-12,-120,0,0,0,0,
00:24:15,0.0,0.02,0.05,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,14,-41,-29,-443,-58,6,-11,-121,0,0,0,0,
00:24:45,0.0,0.02,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-118,126,14,-42,-29,-443,-59,4,-12,-121,0,0,0,0,
00:25:15,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,124,14,-43,-29,-443,-58,4,-12,-121,0,0,0,0,
00:25:45,0.0,0.01,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-121,126,15,-42,-29,-445,-59,5,-12,-121,0,0,0,0,
00:26:15,0.0,0.02,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-45,-28,-444,-57,5,-12,-121,0,0,0,0,
00:26:45,0.0,0.09,0.05,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,125,15,-43,-29,-446,-59,5,-12,-120,0,0,0,0,
00:27:15,0.0,0.03,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,14,-41,-29,-443,-58,6,-12,-121,0,0,0,0,
00:27:45,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,125,14,-42,-29,-444,-58,4,-11,-121,0,0,0,0,
00:28:15,0.0,0.01,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-42,-28,-446,-58,6,-12,-121,0,0,0,0,
00:28:45,0.0,0.01,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,14,-42,-29,-447,-58,4,-12,-121,0,0,0,0,
00:29:15,0.0,0.03,0.05,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-41,-29,-446,-57,5,-12,-120,0,0,0,0,
00:29:45,0.0,0.02,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,125,14,-42,-29,-446,-57,6,-11,-121,0,0,0,0,
00:30:15,0.0,0.03,0.04,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-42,-28,-445,-59,4,-11,-121,0,0,0,0,
00:30:45,0.01,0.02,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-13,-120,126,14,-42,-28,-445,-57,4,-12,-121,0,0,0,0,
00:31:15,0.0,0.0,0.05,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,14,-41,-28,-444,-59,4,-12,-121,0,0,0,0,
00:31:45,0.0,0.0,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-118,125,14,-42,-29,-444,-57,5,-12,-121,0,0,0,0,
00:32:15,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-121,125,14,-42,-29,-445,-58,5,-12,-120,0,0,0,0,
00:32:45,0.0,0.0,0.03,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-41,-29,-446,-56,5,-12,-121,0,0,0,0,
00:33:15,0.0,0.03,0.06,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,125,15,-43,-28,-444,-58,5,-12,-121,0,0,0,0,
00:33:45,0.0,0.0,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-118,126,14,-42,-28,-445,-58,4,-12,-121,0,0,0,0,
00:34:15,0.0,0.0,0.02,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,15,-42,-29,-443,-57,4,-11,-121,0,0,0,0,
00:34:45,0.0,0.01,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,15,-41,-28,-444,-58,4,-12,-121,0,0,0,0,
00:35:15,0.01,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,126,15,-42,-27,-443,-59,3,-12,-122,0,0,0,0,
00:35:45,0.0,0.01,0.09,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,15,-41,-29,-446,-59,4,-11,-120,0,0,0,0,
00:36:15,0.0,0.05,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-121,126,15,-43,-29,-442,-58,4,-12,-121,0,0,0,0,
00:36:45,0.0,0.01,0.07,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,15,-42,-29,-444,-58,4,-11,-121,0,0,0,0,
00:37:15,0.0,0.03,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,14,-41,-29,-446,-59,5,-12,-121,0,0,0,0,
00:37:45,0.0,0.01,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,126,15,-42,-29,-444,-58,4,-12,-121,0,0,0,0,
00:38:15,0.0,0.0,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,15,-42,-30,-445,-58,5,-12,-121,0,0,0,0,
00:38:45,0.0,0.02,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,15,-43,-29,-443,-58,5,-12,-122,0,0,0,0,
00:39:15,0.0,0.03,0.1,29.7,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,15,-42,-29,-444,-57,5,-12,-120,0,0,0,0,
00:39:45,0.0,0.03,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,127,15,-41,-28,-445,-58,6,-11,-121,0,0,0,0,
00:40:15,0.0,0.04,0.03,29.7,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,14,-42,-28,-445,-57,4,-12,-121,0,0,0,0,
00:40:45,0.0,0.0,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,15,-41,-27,-445,-57,4,-11,-122,0,0,0,0,
00:41:15,0.0,0.0,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,127,15,-41,-28,-445,-58,4,-11,-121,0,0,0,0,
00:41:45,0.0,0.0,0.05,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,128,15,-42,-29,-443,-58,6,-12,-120,0,0,0,0,
00:42:15,0.0,0.03,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,15,-42,-27,-443,-57,3,-12,-121,0,0,0,0,
00:42:45,0.0,0.03,0.01,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-119,127,15,-41,-29,-444,-58,4,-12,-120,0,0,0,0,
00:43:15,0.0,0.0,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,15,-41,-28,-443,-58,6,-12,-121,0,0,0,0,
00:43:45,0.0,0.03,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,15,-41,-28,-443,-58,6,-11,-121,0,0,0,0,
00:44:15,0.0,0.02,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,128,15,-41,-28,-444,-58,4,-12,-120,0,0,0,0,
00:44:45,0.0,0.0,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,128,15,-40,-28,-445,-58,3,-12,-120,0,0,0,0,
00:45:15,0.0,0.03,0.05,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-15,-120,127,15,-42,-29,-443,-59,5,-12,-121,0,0,0,0,
00:45:45,0.0,0.01,0.04,29.7,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,127,14,-41,-27,-444,-58,4,-11,-121,0,0,0,0,
00:46:15,0.0,0.0,0.01,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,128,15,-41,-28,-443,-58,4,-11,-120,0,0,0,0,
00:46:45,0.02,0.04,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,126,14,-42,-28,-443,-58,4,-11,-120,0,0,0,0,
00:47:15,0.0,0.0,0.02,29.9,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-41,-28,-445,-58,5,-11,-121,0,0,0,0,
00:47:45,0.0,0.02,0.06,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,126,14,-42,-29,-443,-58,5,-12,-120,0,0,0,0,
00:48:15,0.0,0.0,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-42,-28,-445,-57,4,-11,-120,0,0,0,0,
00:48:45,0.0,0.0,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,125,14,-42,-28,-445,-58,4,-11,-121,0,0,0,0,
00:49:15,0.0,0.0,0.01,29.7,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,126,14,-41,-27,-445,-57,4,-12,-121,0,0,0,0,
00:49:45,0.0,0.01,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,126,14,-43,-29,-444,-58,4,-12,-121,0,0,0,0,
00:50:15,0.0,0.03,0.05,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-13,-119,127,14,-42,-28,-447,-57,4,-11,-121,0,0,0,0,
00:50:45,0.0,0.03,0.05,29.7,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,126,14,-42,-29,-446,-58,4,-12,-120,0,0,0,0,
00:51:15,0.0,0.0,0.04,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-121,127,14,-42,-29,-444,-58,5,-11,-121,0,0,0,0,
00:51:45,0.0,0.01,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,127,14,-41,-28,-446,-57,4,-11,-120,0,0,0,0,
00:52:15,0.0,0.02,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-119,127,15,-41,-28,-446,-58,5,-12,-121,0,0,0,0,
00:52:45,0.0,0.02,0.01,29.7,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,15,-42,-27,-444,-57,3,-12,-120,0,0,0,0,
00:53:15,0.0,0.0,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,14,-41,-28,-445,-58,5,-11,-121,0,0,0,0,
00:53:45,0.0,0.01,0.03,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-118,126,15,-42,-28,-445,-58,3,-11,-121,0,0,0,0,
00:54:15,0.0,0.0,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-118,126,15,-42,-29,-445,-58,4,-12,-120,0,0,0,0,
00:54:45,0.0,0.05,0.02,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-13,-119,126,15,-41,-28,-444,-57,5,-11,-120,0,0,0,0,
00:55:15,0.0,0.02,0.05,29.8,0.388,0.243,0.684,0.67,0.057,0.244,0.179,0.152,0.252,0.135,0.135,0.065,0.061,0.3,0.231,-14,-120,127,14,-42,-28,-445,-57,5,-11,-120,0,0,0,0,
