time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:28:15,0.0,0.0,0.06,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,73,54,-19,-25,-450,-36,-1,-18,-128,0,0,0,0,
00:28:45,0.0,0.03,0.02,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,72,54,-20,-24,-451,-35,0,-19,-128,0,0,0,0,
00:29:15,0.0,0.01,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,54,-19,-25,-452,-36,0,-19,-127,0,0,0,0,
00:29:45,0.0,0.01,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,73,54,-20,-24,-452,-36,-1,-18,-127,0,0,0,0,
00:30:15,0.0,0.01,0.03,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,73,55,-19,-24,-452,-35,0,-18,-128,0,0,0,0,
00:30:45,0.02,0.03,0.04,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,74,55,-20,-24,-452,-35,0,-18,-127,0,0,0,0,
00:31:15,0.0,0.03,0.08,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-23,-452,-35,0,-18,-128,0,0,0,0,
00:31:45,0.0,0.02,0.04,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,75,56,-18,-24,-454,-35,0,-19,-127,0,0,0,0,
00:32:15,0.0,0.0,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,75,57,-19,-24,-454,-36,0,-18,-129,0,0,0,0,
00:32:45,0.0,0.02,0.02,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,76,55,-19,-24,-451,-35,1,-18,-127,0,0,0,0,
00:33:15,0.01,0.01,0.01,28.5,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,74,55,-20,-23,-454,-36,-1,-18,-127,0,0,0,0,
00:33:45,0.0,0.03,0.04,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,74,55,-20,-24,-453,-35,1,-17,-127,0,0,0,0,
00:34:15,0.0,0.01,0.03,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-136,73,55,-19,-24,-451,-35,0,-18,-127,0,0,0,0,
00:34:45,0.0,0.0,0.03,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,73,55,-19,-23,-452,-36,0,-18,-128,0,0,0,0,
00:35:15,0.0,0.0,0.04,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,75,54,-20,-25,-454,-36,-1,-18,-127,0,0,0,0,
00:35:45,0.0,0.0,0.01,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-136,74,55,-20,-24,-453,-36,0,-18,-128,0,0,0,0,
00:36:15,0.03,0.01,0.06,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,74,54,-20,-24,-454,-36,-2,-18,-128,0,0,0,0,
00:36:45,0.01,0.06,0.03,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,74,55,-19,-24,-453,-36,0,-18,-127,0,0,0,0,
00:37:15,0.0,0.01,0.02,28.5,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-136,73,54,-19,-24,-453,-35,-1,-18,-129,0,0,0,0,
00:37:45,0.0,0.02,0.02,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,73,54,-19,-24,-452,-35,0,-18,-127,0,0,0,0,
00:38:15,0.0,0.01,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,73,54,-19,-24,-453,-35,0,-18,-127,0,0,0,0,
00:38:45,0.0,0.02,0.06,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,73,54,-19,-23,-452,-35,0,-18,-127,0,0,0,0,
00:39:15,0.0,0.03,0.01,28.5,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,54,-19,-24,-453,-35,0,-18,-128,0,0,0,0,
00:39:45,0.0,0.02,0.03,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,73,55,-20,-25,-454,-35,0,-18,-128,0,0,0,0,
00:40:15,0.0,0.02,0.04,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,75,55,-19,-24,-453,-35,0,-18,-127,0,0,0,0,
00:40:45,0.02,0.03,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,74,55,-18,-24,-451,-35,-1,-18,-127,0,0,0,0,
00:41:15,0.0,0.07,0.02,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-23,-452,-35,0,-18,-127,0,0,0,0,
00:41:45,0.0,0.0,0.09,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,75,55,-19,-23,-454,-36,0,-18,-127,0,0,0,0,
00:42:15,0.0,0.0,0.08,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,75,54,-19,-24,-453,-35,1,-19,-126,0,0,0,0,
00:42:45,0.0,0.07,0.04,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-136,73,54,-19,-24,-452,-35,0,-18,-128,0,0,0,0,
00:43:15,0.0,0.02,0.09,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,74,55,-20,-24,-452,-36,0,-18,-129,0,0,0,0,
00:43:45,0.0,0.01,0.06,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-136,75,55,-19,-23,-453,-35,-1,-18,-128,0,0,0,0,
00:44:15,0.0,0.0,0.05,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-24,-453,-35,0,-19,-127,0,0,0,0,
00:44:45,0.0,0.02,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-24,-450,-35,0,-18,-127,0,0,0,0,
00:45:15,0.0,0.0,0.06,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-139,73,56,-19,-24,-451,-36,0,-18,-126,0,0,0,0,
00:45:45,0.0,0.02,0.05,28.5,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-17,-136,74,55,-20,-24,-454,-36,-1,-18,-127,0,0,0,0,
00:46:15,0.0,0.02,0.01,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,56,-19,-24,-450,-36,0,-18,-128,0,0,0,0,
00:46:45,0.0,0.03,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,75,55,-18,-23,-452,-36,0,-18,-129,0,0,0,0,
00:47:15,0.0,0.02,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,74,55,-19,-24,-452,-36,0,-18,-128,0,0,0,0,
00:47:45,0.0,0.03,0.06,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-136,74,55,-18,-24,-450,-35,0,-18,-128,0,0,0,0,
00:48:15,0.0,0.0,0.05,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-24,-452,-36,0,-18,-128,0,0,0,0,
00:48:45,0.0,0.0,0.02,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,74,55,-19,-25,-452,-35,1,-18,-127,0,0,0,0,
00:49:15,0.0,0.0,0.03,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,74,56,-20,-24,-453,-36,0,-18,-128,0,0,0,0,
00:49:45,0.0,0.01,0.01,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,73,55,-18,-23,-452,-36,0,-18,-128,0,0,0,0,
00:50:15,0.0,0.01,0.0,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,75,56,-18,-23,-452,-35,0,-18,-128,0,0,0,0,
00:50:45,0.0,0.02,0.04,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,75,56,-20,-24,-453,-36,1,-18,-128,0,0,0,0,
00:51:15,0.0,0.0,0.07,28.7,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,75,56,-19,-24,-451,-35,0,-18,-127,0,0,0,0,
00:51:45,0.0,0.0,0.0,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-24,-451,-35,1,-18,-127,0,0,0,0,
00:52:15,0.0,0.0,0.02,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,75,56,-20,-24,-452,-36,-1,-18,-128,0,0,0,0,
00:52:45,0.0,0.03,0.0,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-139,75,55,-19,-24,-453,-35,0,-18,-128,0,0,0,0,
00:53:15,0.0,0.03,0.07,28.5,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-137,75,56,-19,-24,-452,-35,-1,-18,-127,0,0,0,0,
00:53:45,0.0,0.04,0.07,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,75,55,-19,-23,-453,-35,0,-17,-127,0,0,0,0,
00:54:15,0.0,0.03,0.03,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-15,-138,76,55,-19,-24,-452,-35,1,-18,-128,0,0,0,0,
00:54:45,0.0,0.03,0.04,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-137,74,55,-19,-24,-451,-36,0,-18,-127,0,0,0,0,
00:55:15,0.0,0.0,0.02,28.6,0.386,0.237,0.679,0.67,0.056,0.24,0.179,0.149,0.218,0.135,0.135,0.066,0.057,0.17,0.241,-16,-138,75,55,-19,-24,-451,-35,0,-18,-128,0,0,0,0,
