time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:05:15,0.0,0.0,0.0,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,21,-19,-21,-447,-34,5,-16,-108,0,0,0,0,
00:05:45,0.0,0.05,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-153,106,21,-17,-21,-447,-33,4,-16,-108,0,0,0,0,
00:06:15,0.0,0.03,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,106,21,-16,-21,-448,-34,6,-16,-108,0,0,0,0,
00:06:45,0.0,0.0,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,106,21,-17,-21,-449,-33,5,-16,-108,0,0,0,0,
00:07:15,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-149,107,21,-17,-21,-448,-34,5,-17,-107,0,0,0,0,
00:07:45,0.03,0.03,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,105,21,-17,-20,-447,-33,4,-16,-108,0,0,0,0,
00:08:15,0.0,0.03,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,105,21,-16,-21,-448,-34,5,-16,-108,0,0,0,0,
00:08:45,0.0,0.03,0.09,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,106,21,-16,-20,-448,-34,6,-16,-108,0,0,0,0,
00:09:15,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,105,20,-17,-20,-447,-33,6,-16,-108,0,0,0,0,
00:09:45,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,106,21,-17,-21,-449,-34,5,-16,-107,0,0,0,0,
00:10:15,0.0,0.02,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,21,-17,-21,-448,-34,7,-16,-108,0,0,0,0,
00:10:45,0.0,0.01,0.05,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,20,-17,-21,-447,-35,6,-16,-108,0,0,0,0,
00:11:15,0.0,0.03,0.02,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-15,-152,105,20,-17,-20,-449,-34,6,-16,-107,0,0,0,0,
00:11:45,0.0,0.0,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-153,105,20,-18,-21,-446,-34,6,-16,-108,0,0,0,0,
00:12:15,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,20,-17,-21,-449,-34,6,-16,-108,0,0,0,0,
00:12:45,0.0,0.0,0.02,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,105,20,-16,-21,-448,-33,5,-15,-108,0,0,0,0,
00:13:15,0.0,0.02,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,105,21,-17,-21,-448,-35,6,-16,-107,0,0,0,0,
00:13:45,0.0,0.02,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,105,21,-17,-20,-448,-34,5,-16,-107,0,0,0,0,
00:14:15,0.0,0.02,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,104,20,-17,-21,-446,-34,6,-16,-107,0,0,0,0,
00:14:45,0.0,0.03,0.05,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,104,20,-17,-22,-448,-34,4,-16,-108,0,0,0,0,
00:15:15,0.0,0.03,0.06,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,104,21,-17,-21,-446,-33,5,-16,-108,0,0,0,0,
00:15:45,0.0,0.0,0.09,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,104,20,-18,-21,-448,-34,5,-16,-107,0,0,0,0,
00:16:15,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,105,20,-18,-21,-448,-34,6,-16,-108,0,0,0,0,
00:16:45,0.0,0.0,0.05,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,106,21,-17,-21,-449,-33,6,-16,-107,0,0,0,0,
00:17:15,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,106,21,-17,-21,-448,-33,5,-15,-107,0,0,0,0,
00:17:45,0.0,0.0,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,104,21,-17,-21,-450,-33,5,-16,-106,0,0,0,0,
00:18:15,0.0,0.0,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,106,21,-17,-21,-447,-33,7,-16,-108,0,0,0,0,
00:18:45,0.0,0.06,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,21,-17,-21,-447,-33,4,-16,-108,0,0,0,0,
00:19:15,0.01,0.0,0.09,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,105,21,-17,-21,-448,-34,6,-16,-107,0,0,0,0,
00:19:45,0.0,0.01,0.04,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,105,21,-17,-21,-447,-34,5,-16,-107,0,0,0,0,
00:20:15,0.02,0.03,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,105,22,-18,-21,-448,-33,7,-16,-106,0,0,0,0,
00:20:45,0.0,0.03,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-149,105,21,-17,-21,-449,-34,5,-16,-106,0,0,0,0,
00:21:15,0.0,0.01,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,106,21,-17,-21,-447,-34,5,-16,-107,0,0,0,0,
00:21:45,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,22,-17,-21,-446,-34,5,-16,-107,0,0,0,0,
00:22:15,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,106,22,-17,-21,-447,-33,7,-16,-107,0,0,0,0,
00:22:45,0.0,0.0,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-149,106,22,-18,-22,-449,-34,7,-16,-108,0,0,0,0,
00:23:15,0.0,0.03,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,22,-17,-21,-448,-33,7,-16,-107,0,0,0,0,
00:23:45,0.0,0.03,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,22,-17,-22,-446,-33,5,-16,-108,0,0,0,0,
00:24:15,0.0,0.0,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,22,-18,-21,-446,-33,5,-16,-108,0,0,0,0,
00:24:45,0.0,0.02,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,106,22,-17,-21,-445,-34,6,-16,-109,0,0,0,0,
00:25:15,0.01,0.01,0.06,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,106,22,-17,-21,-446,-34,5,-16,-107,0,0,0,0,
00:25:45,0.0,0.0,0.05,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,105,22,-18,-22,-446,-34,4,-16,-107,0,0,0,0,
00:26:15,0.0,0.01,0.01,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,106,22,-18,-22,-446,-33,6,-16,-107,0,0,0,0,
00:26:45,0.0,0.06,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,107,22,-17,-21,-448,-34,5,-16,-107,0,0,0,0,
00:27:15,0.0,0.01,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,106,22,-18,-21,-446,-33,7,-16,-107,0,0,0,0,
00:27:45,0.0,0.02,0.05,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,107,22,-17,-22,-447,-34,5,-16,-107,0,0,0,0,
00:28:15,0.0,0.01,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,107,23,-18,-22,-447,-34,4,-16,-107,0,0,0,0,
00:28:45,0.0,0.03,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,108,22,-18,-21,-447,-33,6,-16,-107,0,0,0,0,
00:29:15,0.0,0.03,0.07,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,107,23,-18,-22,-446,-35,6,-16,-107,0,0,0,0,
00:29:45,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-150,109,23,-18,-21,-447,-33,5,-16,-107,0,0,0,0,
00:30:15,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,108,23,-17,-22,-449,-34,5,-16,-106,0,0,0,0,
00:30:45,0.0,0.0,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,108,23,-17,-21,-448,-33,6,-16,-106,0,0,0,0,
00:31:15,0.0,0.05,0.06,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,110,23,-18,-22,-447,-35,5,-16,-107,0,0,0,0,
00:31:45,0.0,0.0,0.02,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,109,23,-17,-22,-449,-34,5,-16,-108,0,0,0,0,
00:32:15,0.0,0.0,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,109,24,-18,-22,-446,-34,6,-16,-107,0,0,0,0,
00:32:45,0.0,0.03,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,109,23,-18,-21,-448,-33,6,-16,-107,0,0,0,0,
00:33:15,0.0,0.0,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,110,24,-18,-21,-446,-34,6,-16,-105,0,0,0,0,
00:33:45,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,110,24,-16,-21,-448,-33,6,-16,-107,0,0,0,0,
00:34:15,0.0,0.02,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,111,24,-18,-21,-447,-35,6,-16,-108,0,0,0,0,
00:34:45,0.0,0.04,0.04,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,111,24,-18,-21,-446,-34,5,-16,-107,0,0,0,0,
00:35:15,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-149,111,25,-17,-22,-446,-34,4,-16,-108,0,0,0,0,
00:35:45,0.0,0.02,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-153,111,24,-17,-21,-446,-34,6,-16,-108,0,0,0,0,
00:36:15,0.02,0.04,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,111,24,-17,-22,-447,-34,6,-17,-107,0,0,0,0,
00:36:45,0.0,0.01,0.05,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-150,112,24,-17,-21,-448,-33,6,-16,-106,0,0,0,0,
00:37:15,0.0,0.0,0.01,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,113,25,-18,-21,-448,-33,6,-16,-107,0,0,0,0,
00:37:45,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,25,-18,-22,-448,-34,5,-16,-107,0,0,0,0,
00:38:15,0.0,0.03,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,112,25,-17,-21,-448,-34,6,-16,-108,0,0,0,0,
00:38:45,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,111,24,-17,-21,-447,-33,6,-15,-107,0,0,0,0,
00:39:15,0.0,0.02,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,111,24,-18,-22,-449,-34,7,-16,-108,0,0,0,0,
00:39:45,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,24,-16,-21,-447,-33,6,-16,-108,0,0,0,0,
00:40:15,0.0,0.01,0.06,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,113,24,-17,-22,-447,-33,7,-16,-107,0,0,0,0,
00:40:45,0.0,0.03,0.0,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,113,24,-17,-21,-447,-34,5,-16,-108,0,0,0,0,
00:41:15,0.01,0.01,0.01,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,112,24,-17,-21,-447,-34,7,-16,-106,0,0,0,0,
00:41:45,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,24,-19,-22,-449,-34,6,-16,-106,0,0,0,0,
00:42:15,0.0,0.02,0.03,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,112,24,-17,-21,-449,-34,6,-16,-107,0,0,0,0,
00:42:45,0.0,0.01,0.01,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,24,-17,-21,-447,-34,6,-16,-107,0,0,0,0,
00:43:15,0.0,0.0,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,111,24,-17,-22,-446,-33,5,-16,-107,0,0,0,0,
00:43:45,0.0,0.02,0.01,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-150,112,24,-17,-22,-446,-35,7,-17,-107,0,0,0,0,
00:44:15,0.02,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,113,25,-19,-22,-447,-35,5,-16,-108,0,0,0,0,
00:44:45,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,25,-17,-22,-448,-34,5,-16,-106,0,0,0,0,
00:45:15,0.0,0.03,0.01,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,111,24,-18,-21,-446,-34,5,-16,-108,0,0,0,0,
00:45:45,0.0,0.03,0.02,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,112,24,-18,-22,-445,-33,6,-16,-107,0,0,0,0,
00:46:15,0.0,0.0,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-150,111,24,-18,-22,-448,-33,6,-16,-106,0,0,0,0,
00:46:45,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,24,-17,-21,-446,-33,6,-16,-108,0,0,0,0,
00:47:15,0.02,0.01,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,112,24,-19,-21,-447,-34,5,-17,-108,0,0,0,0,
00:47:45,0.0,0.01,0.08,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,112,24,-17,-21,-449,-34,4,-16,-107,0,0,0,0,
00:48:15,0.0,0.02,0.01,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,112,25,-18,-21,-448,-33,7,-16,-106,0,0,0,0,
00:48:45,0.0,0.03,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,112,24,-17,-21,-447,-34,5,-16,-108,0,0,0,0,
00:49:15,0.0,0.03,0.0,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,113,25,-18,-22,-450,-34,6,-16,-107,0,0,0,0,
00:49:45,0.0,0.02,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-152,112,25,-17,-22,-449,-34,5,-16,-107,0,0,0,0,
00:50:15,0.0,0.0,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,114,25,-18,-21,-448,-33,6,-16,-106,0,0,0,0,
00:50:45,0.0,0.01,0.02,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,113,25,-18,-21,-447,-33,5,-16,-106,0,0,0,0,
00:51:15,0.0,0.01,0.04,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,113,25,-18,-22,-447,-34,6,-16,-108,0,0,0,0,
00:51:45,0.0,0.01,0.04,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,112,25,-17,-22,-446,-33,5,-16,-105,0,0,0,0,
00:52:15,0.0,0.03,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,112,25,-17,-22,-447,-34,6,-16,-107,0,0,0,0,
00:52:45,0.0,0.0,0.03,29.9,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,113,25,-18,-21,-446,-33,7,-15,-108,0,0,0,0,
00:53:15,0.0,0.01,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-151,113,25,-18,-22,-447,-34,6,-16,-106,0,0,0,0,
00:53:45,0.0,0.02,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-13,-151,114,25,-17,-21,-448,-34,5,-16,-107,0,0,0,0,
00:54:15,0.0,0.0,0.02,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,114,25,-17,-21,-445,-34,5,-16,-107,0,0,0,0,
00:54:45,0.0,0.0,0.04,29.7,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-152,114,26,-17,-21,-446,-33,6,-16,-107,0,0,0,0,
00:55:15,0.0,0.0,0.03,29.8,0.387,0.236,0.68,0.67,0.062,0.24,0.178,0.152,0.183,0.136,0.136,0.07,0.048,0.249,0.254,-14,-150,114,25,-17,-22,-446,-33,6,-16,-107,0,0,0,0,
