time,QuakeData_X,QuakeData_Y,QuakeData_Z,Temperature,Axis_CT1,Axis_CT2,Axis_CT3,Axis_CT4,Axis_CT5,Axis_CT6,Axis_CT7,Axis_CT8,Axis_CT9,Axis_CT10,Axis_CT11,Axis_CT12,Axis_CT13,Axis_CT14,Axis_CT15,Torque1,Torque2,Torque3,Torque4,Torque5,Torque6,Torque7,Torque8,Torque9,Torque10,Torque11,Torque12,Torque13,Torque14,Torque15
00:10:15,0.0,0.03,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,75,32,-25,-44,-452,-44,9,-18,-121,0,0,0,0,
00:10:45,0.0,0.02,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,32,-25,-44,-453,-45,10,-18,-122,0,0,0,0,
00:11:15,0.0,0.01,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,74,33,-25,-43,-451,-46,11,-18,-122,0,0,0,0,
00:11:45,0.01,0.03,0.04,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,74,32,-24,-44,-453,-44,9,-17,-121,0,0,0,0,
00:12:15,0.0,0.0,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,76,32,-26,-43,-451,-46,10,-18,-122,0,0,0,0,
00:12:45,0.0,0.03,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-146,74,32,-26,-43,-452,-45,10,-18,-121,0,0,0,0,
00:13:15,0.02,0.03,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,32,-26,-44,-450,-44,10,-18,-122,0,0,0,0,
00:13:45,0.0,0.0,0.01,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-146,75,32,-25,-43,-453,-45,8,-18,-121,0,0,0,0,
00:14:15,0.0,0.01,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,33,-26,-44,-451,-45,9,-18,-122,0,0,0,0,
00:14:45,0.01,0.03,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,32,-25,-43,-451,-45,10,-18,-123,0,0,0,0,
00:15:15,0.0,0.0,0.04,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-144,75,32,-24,-43,-452,-44,10,-18,-121,0,0,0,0,
00:15:45,0.0,0.01,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,32,-25,-43,-451,-44,10,-17,-121,0,0,0,0,
00:16:15,0.0,0.04,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,75,32,-24,-43,-454,-44,8,-17,-121,0,0,0,0,
00:16:45,0.0,0.03,0.02,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,32,-25,-43,-452,-44,10,-17,-122,0,0,0,0,
00:17:15,0.0,0.02,0.04,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-147,76,32,-24,-43,-452,-45,10,-17,-122,0,0,0,0,
00:17:45,0.0,0.02,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,32,-25,-43,-453,-45,10,-17,-121,0,0,0,0,
00:18:15,0.0,0.0,0.02,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,76,32,-25,-43,-451,-46,10,-18,-122,0,0,0,0,
00:18:45,0.0,0.0,0.02,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,75,32,-24,-42,-452,-45,10,-17,-121,0,0,0,0,
00:19:15,0.0,0.06,0.01,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,32,-25,-44,-451,-45,11,-17,-122,0,0,0,0,
00:19:45,0.0,0.02,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,76,32,-25,-43,-452,-45,9,-17,-121,0,0,0,0,
00:20:15,0.0,0.01,0.05,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,76,32,-24,-43,-450,-44,10,-18,-121,0,0,0,0,
00:20:45,0.0,0.02,0.0,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,32,-24,-42,-452,-44,10,-18,-121,0,0,0,0,
00:21:15,0.0,0.01,0.04,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,32,-25,-42,-450,-43,10,-18,-121,0,0,0,0,
00:21:45,0.0,0.07,0.0,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,33,-25,-44,-452,-45,10,-17,-122,0,0,0,0,
00:22:15,0.0,0.03,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-146,76,32,-24,-43,-449,-44,10,-17,-120,0,0,0,0,
00:22:45,0.0,0.0,0.02,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,74,32,-25,-44,-450,-44,10,-17,-122,0,0,0,0,
00:23:15,0.01,0.02,0.02,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-147,75,32,-25,-44,-450,-45,10,-17,-121,0,0,0,0,
00:23:45,0.0,0.0,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,75,32,-25,-44,-452,-45,10,-17,-121,0,0,0,0,
00:24:15,0.0,0.0,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-144,76,33,-25,-44,-454,-45,9,-17,-122,0,0,0,0,
00:24:45,0.0,0.01,0.05,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-147,75,32,-25,-42,-450,-43,11,-16,-121,0,0,0,0,
00:25:15,0.0,0.01,0.0,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,75,33,-25,-45,-450,-46,10,-17,-122,0,0,0,0,
00:25:45,0.02,0.04,0.03,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,32,-26,-43,-451,-45,9,-18,-122,0,0,0,0,
00:26:15,0.0,0.04,0.01,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,33,-25,-43,-451,-45,10,-17,-121,0,0,0,0,
00:26:45,0.0,0.0,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-146,75,33,-25,-44,-451,-45,11,-17,-121,0,0,0,0,
00:27:15,0.0,0.01,0.02,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,77,33,-24,-43,-451,-45,10,-18,-121,0,0,0,0,
00:27:45,0.0,0.0,0.05,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-146,76,33,-25,-44,-450,-45,9,-17,-121,0,0,0,0,
00:28:15,0.0,0.01,0.03,29.4,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-147,77,33,-23,-43,-452,-44,10,-18,-121,0,0,0,0,
00:28:45,0.0,0.01,0.04,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,76,33,-25,-44,-453,-45,10,-17,-122,0,0,0,0,
00:29:15,0.0,0.03,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,33,-24,-44,-450,-45,10,-18,-121,0,0,0,0,
00:29:45,0.0,0.0,0.02,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-145,75,32,-24,-44,-452,-45,9,-18,-122,0,0,0,0,
00:30:15,0.0,0.01,0.05,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,76,33,-25,-43,-453,-44,10,-18,-122,0,0,0,0,
00:30:45,0.0,0.03,0.0,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,75,33,-26,-44,-453,-44,10,-18,-122,0,0,0,0,
00:31:15,0.0,0.01,0.03,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,76,33,-25,-43,-452,-44,10,-17,-121,0,0,0,0,
00:31:45,0.01,0.03,0.28,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-12,-147,75,33,-25,-44,-450,-44,9,-18,-121,0,0,0,0,
00:32:15,0.05,0.05,0.01,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-14,-144,75,33,-26,-43,-453,-44,10,-21,-120,0,0,0,0,
00:32:45,0.01,0.01,0.0,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,74,32,-25,-43,-453,-44,10,-20,-122,0,0,0,0,
00:33:15,0.01,0.03,0.01,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,74,32,-26,-44,-451,-43,11,-20,-122,0,0,0,0,
00:33:45,0.0,0.02,0.02,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-14,-146,74,33,-26,-43,-450,-44,10,-20,-122,0,0,0,0,
00:34:15,0.0,0.03,0.0,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-146,74,32,-27,-44,-451,-43,9,-20,-123,0,0,0,0,
00:34:45,0.0,0.05,0.01,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,73,32,-28,-45,-451,-44,10,-20,-123,0,0,0,0,
00:35:15,0.01,0.04,0.0,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,74,32,-28,-43,-451,-44,10,-20,-122,0,0,0,0,
00:35:45,0.01,0.02,0.05,29.6,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-13,-145,73,33,-27,-44,-452,-44,9,-20,-122,0,0,0,0,
00:36:15,0.11,0.04,0.07,29.5,0.391,0.238,0.685,0.67,0.057,0.243,0.181,0.153,0.252,0.136,0.136,0.062,0.057,0.229,0.252,-14,-145,75,32,-28,-43,-454,-45,10,-20,-122,0,0,0,0,
00:36:45,0.12,0.07,0.06,29.5,0.389,0.233,0.679,0.67,0.062,0.242,0.181,0.149,0.218,0.136,0.136,0.07,0.057,0.197,0.252,-12,-119,-101,34,-1,-33,-330,-25,5,-8,-118,0,0,0,0,
00:37:15,0.12,0.06,0.04,29.6,0.392,0.238,0.679,0.67,0.061,0.242,0.18,0.154,0.265,0.136,0.136,0.062,0.058,0.265,0.261,-10,-124,-93,34,-5,-39,-335,11,-15,-7,-113,0,0,0,0,
00:37:45,0.13,0.05,0.05,29.5,0.389,0.233,0.685,0.67,0.062,0.242,0.181,0.154,0.216,0.137,0.137,0.058,0.049,0.004,0.262,-19,-122,-98,34,0,-37,-341,53,-1,-7,-109,0,0,0,0,
00:38:15,0.13,0.07,0.05,29.4,0.386,0.237,0.68,0.67,0.058,0.243,0.177,0.153,0.18,0.136,0.136,0.062,0.049,0.242,0.257,-6,-116,-85,34,3,-34,-335,54,5,-5,-109,0,0,0,0,
00:38:45,0.13,0.06,0.1,29.4,0.389,0.237,0.6830001,0.67,0.061,0.245,0.179,0.154,0.214,0.135,0.135,0.061,0.057,0.245,0.243,-10,-128,-86,33,-2,-41,-339,60,-7,-5,-110,0,0,0,0,
00:39:15,0.05,0.08,0.1,29.4,0.39,0.237,0.6830001,0.67,0.061,0.245,0.18,0.154,0.201,0.135,0.135,0.061,0.052,0.224,0.254,-16,-150,-71,35,-3,-38,-340,42,1,-22,-122,0,0,0,0,
00:39:45,0.05,0.04,0.01,29.4,0.39,0.237,0.6830001,0.67,0.061,0.245,0.18,0.154,0.201,0.136,0.136,0.061,0.052,0.224,0.246,-16,-151,75,32,-26,-43,-447,-41,4,-22,-125,0,0,0,0,
00:40:15,0.04,0.05,0.04,29.4,0.39,0.237,0.6830001,0.67,0.061,0.245,0.18,0.154,0.201,0.136,0.136,0.061,0.052,0.224,0.246,-16,-150,75,32,-26,-41,-446,-41,2,-23,-125,0,0,0,0,
00:40:45,0.04,0.04,0.02,29.4,0.387,0.236,0.682,0.67,0.062,0.246,0.18,0.153,0.201,0.136,0.136,0.061,0.061,0.174,0.246,-12,-148,-104,34,-38,-69,-393,-50,8,-7,-110,0,0,0,0,
00:41:15,0.05,0.04,0.03,29.4,0.387,0.236,0.682,0.67,0.062,0.246,0.18,0.153,0.201,0.135,0.135,0.061,0.061,0.174,0.248,-16,-148,65,32,-29,-38,-449,-41,6,-23,-125,0,0,0,0,
00:41:45,0.02,0.06,0.04,29.5,0.387,0.236,0.682,0.67,0.062,0.246,0.18,0.153,0.201,0.135,0.135,0.061,0.061,0.174,0.248,-16,-147,65,32,-28,-36,-448,-41,6,-24,-125,0,0,0,0,
00:42:15,0.03,0.03,0.02,29.6,0.391,0.233,0.682,0.67,0.058,0.242,0.18,0.153,0.215,0.135,0.135,0.061,0.048,0.21,0.248,-17,-157,-104,36,-33,-39,-353,-31,38,-17,-123,0,0,0,0,
00:42:45,0.03,0.07,0.02,29.5,0.391,0.233,0.682,0.67,0.058,0.242,0.18,0.153,0.215,0.136,0.136,0.061,0.048,0.21,0.265,-15,-156,86,34,-34,-20,-457,-41,-11,32,-204,0,0,0,0,
00:43:15,0.04,0.06,0.01,29.5,0.391,0.233,0.682,0.67,0.058,0.242,0.18,0.153,0.215,0.136,0.136,0.061,0.048,0.21,0.265,-15,-155,90,34,-35,-27,-450,-41,3,-23,-129,0,0,0,0,
00:43:45,0.04,0.04,0.04,29.5,0.391,0.233,0.682,0.67,0.058,0.242,0.18,0.153,0.215,0.136,0.136,0.061,0.048,0.21,0.265,-14,-154,89,34,-35,-25,-452,-40,7,-21,-129,0,0,0,0,
00:44:15,0.02,0.06,0.03,29.5,0.391,0.233,0.682,0.67,0.058,0.242,0.18,0.153,0.215,0.136,0.136,0.061,0.048,0.21,0.265,-14,-155,91,34,-36,-25,-454,-40,6,-22,-128,0,0,0,0,
00:44:45,0.06,0.04,0.03,29.5,0.391,0.233,0.682,0.67,0.058,0.242,0.18,0.153,0.215,0.136,0.136,0.061,0.048,0.21,0.265,-14,-154,90,35,-35,-24,-454,-42,3,-22,-129,0,0,0,0,
00:45:15,0.03,0.05,0.05,29.6,0.392,0.234,0.681,0.67,0.058,0.242,0.181,0.153,0.219,0.136,0.136,0.062,0.053,0.255,0.265,-17,-163,-105,36,20,73,-474,-48,46,-6,-117,0,0,0,0,
00:45:45,0.09,0.05,0.03,29.5,0.392,0.234,0.681,0.67,0.058,0.242,0.181,0.153,0.219,0.136,0.136,0.062,0.053,0.255,0.26,-18,-157,85,34,-31,-41,-454,-57,10,-20,-136,0,0,0,0,
00:46:15,0.04,0.05,0.04,29.5,0.392,0.234,0.681,0.67,0.058,0.242,0.181,0.153,0.219,0.136,0.136,0.062,0.053,0.255,0.26,-16,-156,87,35,-30,-40,-454,-56,10,-21,-129,0,0,0,0,
00:46:45,0.13,0.06,0.11,29.5,0.392,0.234,0.681,0.67,0.058,0.242,0.181,0.153,0.219,0.136,0.136,0.062,0.053,0.255,0.26,-16,-156,88,35,-31,-40,-454,-57,10,-22,-127,0,0,0,0,
00:47:15,0.04,0.04,0.02,29.6,0.392,0.234,0.681,0.67,0.058,0.242,0.181,0.153,0.219,0.136,0.136,0.062,0.053,0.255,0.26,-17,-156,88,35,-31,-39,-453,-57,9,-22,-128,0,0,0,0,
00:47:45,0.02,0.05,0.05,29.5,0.388,0.237,0.687,0.67,0.062,0.246,0.18,0.15,0.263,0.136,0.136,0.061,0.066,0.276,0.26,-16,-132,-103,40,19,-83,-317,-49,-44,-7,-117,0,0,0,0,
00:48:15,0.08,0.03,0.03,29.5,0.388,0.237,0.687,0.67,0.062,0.246,0.18,0.15,0.263,0.136,0.136,0.061,0.066,0.276,0.242,-16,-139,87,35,-25,-31,-452,-36,-6,-21,-107,0,0,0,0,
00:48:45,0.03,0.05,0.04,29.6,0.388,0.237,0.687,0.67,0.062,0.246,0.18,0.15,0.263,0.136,0.136,0.061,0.066,0.276,0.242,-17,-139,86,35,-26,-32,-452,-38,2,-21,-113,0,0,0,0,
00:49:15,0.03,0.05,0.02,29.6,0.388,0.237,0.687,0.67,0.062,0.246,0.18,0.15,0.263,0.136,0.136,0.061,0.066,0.276,0.242,-15,-137,87,35,-25,-31,-452,-37,-2,-21,-111,0,0,0,0,
00:49:45,0.05,0.04,0.04,29.6,0.388,0.237,0.687,0.67,0.062,0.246,0.18,0.15,0.263,0.136,0.136,0.061,0.066,0.276,0.242,-15,-138,87,35,-25,-32,-454,-37,-2,-21,-111,0,0,0,0,
00:50:15,0.13,0.05,0.04,29.5,0.388,0.237,0.687,0.67,0.062,0.246,0.18,0.15,0.263,0.136,0.136,0.061,0.066,0.276,0.242,-15,-138,87,36,-26,-32,-454,-37,-2,-21,-112,0,0,0,0,
00:50:45,0.29,0.05,0.19,29.7,0.385,0.236,0.684,0.67,0.061,0.244,0.179,0.152,0.257,0.136,0.136,0.065,0.061,0.244,0.242,-15,-156,-83,36,-1,-42,-323,-6,2,-7,-112,0,0,0,0,
00:51:15,0.17,0.04,0.04,29.5,0.385,0.236,0.684,0.67,0.061,0.244,0.179,0.152,0.257,0.136,0.136,0.065,0.061,0.244,0.255,-17,-156,87,34,-23,-25,-448,-36,8,-19,-126,0,0,0,0,
00:51:45,0.17,0.05,0.03,29.5,0.385,0.236,0.684,0.67,0.061,0.244,0.179,0.152,0.257,0.136,0.136,0.065,0.061,0.244,0.255,-17,-156,87,34,-23,-24,-449,-36,7,-19,-126,0,0,0,0,
00:52:15,0.29,0.1,0.1,29.6,0.385,0.236,0.684,0.67,0.061,0.244,0.179,0.152,0.257,0.136,0.136,0.065,0.061,0.244,0.255,-16,-157,88,34,-23,-25,-448,-36,6,-19,-126,0,0,0,0,
00:52:45,0.16,0.05,0.04,29.6,0.385,0.236,0.684,0.67,0.061,0.244,0.179,0.152,0.257,0.136,0.136,0.065,0.061,0.244,0.255,-17,-156,89,35,-22,-25,-448,-36,5,-19,-125,0,0,0,0,
00:53:15,0.32,0.14,0.21,29.6,0.391,0.236,0.684,0.67,0.061,0.245,0.179,0.15,0.189,0.136,0.136,0.065,0.052,0.214,0.255,-16,-141,-73,38,0,-40,-333,5,3,-4,-116,0,0,0,0,
00:53:45,0.07,0.05,0.04,29.6,0.391,0.236,0.684,0.67,0.061,0.245,0.179,0.15,0.189,0.135,0.135,0.065,0.052,0.214,0.246,-15,-144,88,34,-21,-23,-448,-40,1,-23,-106,0,0,0,0,
00:54:15,0.03,0.06,0.02,29.5,0.391,0.236,0.684,0.67,0.061,0.245,0.179,0.15,0.189,0.135,0.135,0.065,0.052,0.214,0.246,-16,-145,88,35,-21,-23,-446,-40,1,-23,-107,0,0,0,0,
00:54:45,0.09,0.05,0.05,29.5,0.391,0.236,0.684,0.67,0.061,0.245,0.179,0.15,0.189,0.135,0.135,0.065,0.052,0.214,0.246,-16,-146,88,34,-22,-22,-449,-39,-1,-23,-109,0,0,0,0,
00:55:15,0.02,0.06,0.04,29.6,0.388,0.236,0.686,0.67,0.061,0.245,0.179,0.15,0.189,0.135,0.135,0.065,0.052,0.214,0.246,-24,-133,-161,36,-21,-25,-449,-40,0,-22,-105,0,0,0,0,
